"beruf","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","111","0.0608428670343001","0.0499413080407057","0.0717444260278946"
"In Ausbildung","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","329","0.147483999565589","0.13162334161224","0.163344657518938"
"In Ausbildung","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","146","0.356961810499243","0.309833475314675","0.404090145683811"
"In Ausbildung","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","38","0.0196688313196832","0.0146314279673086","0.0247062346720578"
"In Ausbildung","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","73","0.145496897468027","0.119014443665961","0.171979351270094"
"In Rente oder Pension","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2293","0.384052248948893","0.372052667603384","0.396051830294402"
"In Rente oder Pension","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","860","0.675728733146184","0.650312200082264","0.701145266210103"
"In Rente oder Pension","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","526","0.179621643422116","0.166972660488333","0.192270626355898"
"In Rente oder Pension","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","167","0.100014620638406","0.0863321628684849","0.113697078408326"
"In Rente oder Pension","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","193","0.13151414454397","0.116397162970065","0.146631126117875"
"In Rente oder Pension","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","504","0.182151484977416","0.168149686061308","0.196153283893524"
"In Rente oder Pension","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","338","0.357058227991275","0.330560501353301","0.383555954629249"
"Arbeitslose","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","39","0.0751401487438356","0.0553409085769762","0.0949393889106951"
"Arbeitslose","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","401","0.0686876024674199","0.0624475840444292","0.0749276208904105"
"Arbeitslose","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","174","0.135461251317734","0.116879970096518","0.15404253253895"
"Arbeitslose","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","153","0.05614013288294","0.0485550618014634","0.0637252039644167"
"Arbeitslose","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","289","0.186629077082538","0.168860664952925","0.204397489212152"
"Arbeitslose","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","67","0.042918289995805","0.0338527601910813","0.0519838198005287"
"Arbeitslose","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","82","0.0394218262081075","0.0323624590489149","0.0464811933673"
"Arbeitslose","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","65","0.0480217978351635","0.0361972108342329","0.0598463848360941"
"Sonstige Nichterwerbspersonen","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","55","0.085954034105026","0.0649021153459908","0.107005952864061"
"Sonstige Nichterwerbspersonen","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","627","0.0902568185078078","0.0831871603287127","0.097326476686903"
"Sonstige Nichterwerbspersonen","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","364","0.083874184345098","0.0747401867628422","0.0930081819273539"
"Sonstige Nichterwerbspersonen","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","82","0.0361683795109015","0.027653475551042","0.044683283470761"
"Sonstige Nichterwerbspersonen","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","198","0.0859740276276361","0.0734351004178045","0.0985129548374676"
"Sonstige Nichterwerbspersonen","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","164","0.0668005824460274","0.0577430813001872","0.0758580835918676"
"Sonstige Nichterwerbspersonen","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","54","0.00663554384743034","0.00463249485981652","0.00863859283504415"
"Beamte","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","156","0.0410563414780541","0.0345181769372588","0.0475945060188494"
"Beamte","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","70","0.0287044544310564","0.0212357061334875","0.0361732027286253"
"Beamte","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","513","0.130007725429619","0.117807346441579","0.14220810441766"
"Beamte","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","79","0.0374924155128961","0.0269866655042119","0.0479981655215804"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","85","0.138637909320972","0.113396376747184","0.163879441894759"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1341","0.197288242437002","0.187807369415135","0.206769115458869"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","101","0.0607134224809568","0.0482399268470877","0.0731869181148259"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","529","0.147994115120083","0.136737975732963","0.159250254507203"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","391","0.200932769431399","0.183229536264863","0.218636002597935"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","299","0.163531471423441","0.14754465415621","0.179518288690671"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","50","0.102585671307587","0.0732519587360338","0.13191938387914"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","102","0.0411032705145317","0.0342736284763898","0.0479329125526735"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","47","0.0271375594967405","0.0184313092310159","0.0358438097624651"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1255","0.180062806701503","0.17090861048403","0.189217002918975"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","99","0.0658315914003454","0.0528784075803408","0.0787847752203501"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","1435","0.362368797456193","0.347131564057823","0.377606030854563"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","698","0.330751601519179","0.309965157876852","0.351538045161507"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","646","0.309443739313441","0.289462293041769","0.329425185585113"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","104","0.248402793443513","0.206629569285422","0.290176017601604"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","1131","0.37717250829315","0.360498971380456","0.393846045205844"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","568","0.373660444667908","0.34773874244837","0.399582146887445"
"Selbstständige/ManagerInnen","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","316","0.0421656872219379","0.0373778133310888","0.0469535611127869"
"Selbstständige/ManagerInnen","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","268","0.0582730029999963","0.0508472217417728","0.0656987842582197"
"Selbstständige/ManagerInnen","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","158","0.0884940314155478","0.0759460954873299","0.101041967343766"
"Selbstständige/ManagerInnen","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","166","0.0742822813997193","0.0629473618815724","0.0856172009178663"
"Selbstständige/ManagerInnen","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","569","0.151330925394236","0.139002521170439","0.163659329618033"
"Selbstständige/ManagerInnen","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","151","0.114395078806647","0.097340393279814","0.131449764333481"
"In Ausbildung","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","283","0.324416690004678","0.290220880172288","0.358612499837068"
"In Ausbildung","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","70","0.329500621089982","0.259256306974358","0.399744935205605"
"In Ausbildung","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","125","0.0198121156263396","0.0164921162049183","0.0231321150477609"
"In Ausbildung","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","41","0.0284768514994452","0.0197888612393562","0.0371648417595342"
"In Ausbildung","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","214","0.0603015582663433","0.0527557726401742","0.0678473438925124"
"In Ausbildung","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","118","0.0558976085503842","0.0457481772832728","0.0660470398174957"
"In Ausbildung","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","361","0.161121123527424","0.145229714501117","0.17701253255373"
"In Ausbildung","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","135","0.327620087131204","0.28224475613194","0.372995418130468"
"In Ausbildung","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","31","0.0117238316892233","0.00802088225025418","0.0154267811281925"
"In Ausbildung","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","88","0.16642332550769","0.139217511948533","0.193629139066846"
"In Rente oder Pension","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2575","0.393544505497361","0.381905541890121","0.4051834691046"
"In Rente oder Pension","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","935","0.66570522349883","0.641064551865475","0.690345895132186"
"In Rente oder Pension","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","621","0.183279420798446","0.171015211788532","0.19554362980836"
"In Rente oder Pension","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","196","0.103740536396978","0.0902687041658874","0.117212368628069"
"In Rente oder Pension","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","208","0.117932342221816","0.103991020577286","0.131873663866345"
"In Rente oder Pension","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","32","0.101796405950462","0.072562907151809","0.131029904749114"
"In Rente oder Pension","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","608","0.188895414002797","0.175429898976792","0.202360929028802"
"In Rente oder Pension","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","390","0.353593967306987","0.327977150755358","0.379210783858616"
"Arbeitslose","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","33","0.0768306534952798","0.0573775098315543","0.0962837971590054"
"Arbeitslose","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","451","0.0740273176591226","0.0677897824534076","0.0802648528648376"
"Arbeitslose","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","182","0.138364218796119","0.120329037010839","0.156399400581399"
"Arbeitslose","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","163","0.0485805877287041","0.041765627456501","0.0553955480009072"
"Arbeitslose","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","301","0.161756436386901","0.145487789121459","0.178025083652342"
"Arbeitslose","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","72","0.0408176821453154","0.0322648236337478","0.049370540656883"
"Arbeitslose","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","31","0.0667627080651944","0.0426308815388329","0.0908945345915558"
"Arbeitslose","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","93","0.0391086292928719","0.0324398356759323","0.0457774229098115"
"Arbeitslose","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","58","0.0459022083552631","0.0346889127911729","0.0571155039193534"
"Sonstige Nichterwerbspersonen","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","217","0.268748821944632","0.236367959124326","0.301129684764939"
"Sonstige Nichterwerbspersonen","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","75","0.447242556615976","0.372936754270798","0.521548358961154"
"Sonstige Nichterwerbspersonen","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","648","0.0866249826219934","0.0799236054709069","0.0933263597730799"
