year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,Brandenburg,general elementary,In mancher Beziehung,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Brandenburg,general elementary,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Brandenburg,middle vocational,Ueberwiegend,1.0,27727,1.0,1.0
2003,Brandenburg,higher education,Voll und ganz,1.0,27727,1.0,1.0
2003,Mecklenburg-Western Pomerania,in school,Ueberwiegend,1.0,27727,1.0,1.0
2003,Mecklenburg-Western Pomerania,general elementary,Ueberwiegend,1.0,27727,1.0,1.0
2003,Mecklenburg-Western Pomerania,middle vocational,In mancher Beziehung,1.0,27727,1.0,1.0
2003,Mecklenburg-Western Pomerania,higher education,Voll und ganz,1.0,27727,1.0,1.0
2003,Saxony,middle vocational,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Saxony,middle vocational,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Saxony,middle vocational,Kaum,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,Saxony,vocational + Abi,In mancher Beziehung,1.0,27727,1.0,1.0
2003,Saxony,higher education,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Saxony,higher education,Gar nicht,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Saxony,higher education,Kaum,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Saxony-Anhalt,general elementary,Voll und ganz,1.0,27727,1.0,1.0
2003,Saxony-Anhalt,middle vocational,Ueberwiegend,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Saxony-Anhalt,middle vocational,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Saxony-Anhalt,higher vocational,Ueberwiegend,1.0,27727,1.0,1.0
2003,Saxony-Anhalt,higher education,In mancher Beziehung,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Saxony-Anhalt,higher education,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Thuringa,middle vocational,In mancher Beziehung,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Thuringa,middle vocational,Ueberwiegend,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Thuringa,vocational + Abi,Ueberwiegend,1.0,27727,1.0,1.0
2003,Thuringa,higher education,Kaum,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Thuringa,higher education,In mancher Beziehung,0.5,27727,0.4941146183005651,0.5058853816994349
2010,Schleswig-Holstein,inadequately,In mancher Beziehung,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,Schleswig-Holstein,inadequately,Kaum,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Schleswig-Holstein,general elementary,Kaum,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Schleswig-Holstein,general elementary,In mancher Beziehung,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Schleswig-Holstein,general elementary,Voll und ganz,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Schleswig-Holstein,middle vocational,Voll und ganz,0.5384615384615384,35837,0.5333000906447257,0.5436229862783512
2010,Schleswig-Holstein,middle vocational,Ueberwiegend,0.15384615384615385,35837,0.15011057217268367,0.15758173551962404
2010,Schleswig-Holstein,middle vocational,In mancher Beziehung,0.15384615384615385,35837,0.15011057217268367,0.15758173551962404
2010,Schleswig-Holstein,middle vocational,Kaum,0.15384615384615385,35837,0.15011057217268367,0.15758173551962404
2010,Schleswig-Holstein,higher vocational,Ueberwiegend,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Schleswig-Holstein,higher vocational,In mancher Beziehung,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Schleswig-Holstein,higher vocational,Gar nicht,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Schleswig-Holstein,higher education,In mancher Beziehung,0.625,35837,0.619987598046804,0.630012401953196
2010,Schleswig-Holstein,higher education,Voll und ganz,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Schleswig-Holstein,higher education,Ueberwiegend,0.125,35837,0.1215758775977601,0.12842412240223988
2010,Hamburg,inadequately,Kaum,1.0,35837,1.0,1.0
2010,Hamburg,general elementary,Kaum,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Hamburg,general elementary,Gar nicht,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Hamburg,general elementary,In mancher Beziehung,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Hamburg,middle vocational,In mancher Beziehung,0.8,35837,0.7958585708182986,0.8041414291817015
2010,Hamburg,middle vocational,Ueberwiegend,0.2,35837,0.1958585708182986,0.20414142918170142
2010,Hamburg,higher vocational,In mancher Beziehung,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Hamburg,higher vocational,Kaum,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Hamburg,higher education,Voll und ganz,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Hamburg,higher education,Kaum,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Hamburg,higher education,Ueberwiegend,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Lower Saxony,in school,Voll und ganz,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Lower Saxony,in school,In mancher Beziehung,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Lower Saxony,in school,Kaum,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Lower Saxony,inadequately,Gar nicht,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Lower Saxony,inadequately,Kaum,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Lower Saxony,inadequately,In mancher Beziehung,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Lower Saxony,general elementary,In mancher Beziehung,0.4583333333333333,35837,0.45317455312459637,0.46349211354207026
2010,Lower Saxony,general elementary,Gar nicht,0.20833333333333334,35837,0.2041285772367048,0.21253808942996189
2010,Lower Saxony,general elementary,Ueberwiegend,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Lower Saxony,general elementary,Voll und ganz,0.125,35837,0.1215758775977601,0.12842412240223988
2010,Lower Saxony,general elementary,Kaum,0.041666666666666664,35837,0.03959775035196137,0.04373558298137196
2010,Lower Saxony,middle vocational,Ueberwiegend,0.2978723404255319,35837,0.2931374124428985,0.3026072684081653
2010,Lower Saxony,middle vocational,Voll und ganz,0.2765957446808511,35837,0.2719644381682479,0.28122705119345426
2010,Lower Saxony,middle vocational,In mancher Beziehung,0.2553191489361702,35837,0.2508045722419571,0.25983372563038326
2010,Lower Saxony,middle vocational,Kaum,0.1276595744680851,35837,0.12420447986147218,0.13111466907469801
2010,Lower Saxony,middle vocational,Gar nicht,0.0425531914893617,35837,0.040463348566628116,0.04464303441209529
2010,Lower Saxony,vocational + Abi,Kaum,0.3,35837,0.29525539682238855,0.30474460317761143
2010,Lower Saxony,vocational + Abi,Voll und ganz,0.2,35837,0.1958585708182986,0.20414142918170142
2010,Lower Saxony,vocational + Abi,Ueberwiegend,0.2,35837,0.1958585708182986,0.20414142918170142
2010,Lower Saxony,vocational + Abi,In mancher Beziehung,0.2,35837,0.1958585708182986,0.20414142918170142
2010,Lower Saxony,vocational + Abi,Gar nicht,0.1,35837,0.09689392811372395,0.10310607188627606
2010,Lower Saxony,higher vocational,Ueberwiegend,0.75,35837,0.7455167714008405,0.7544832285991595
2010,Lower Saxony,higher vocational,Kaum,0.125,35837,0.1215758775977601,0.12842412240223988
2010,Lower Saxony,higher vocational,Voll und ganz,0.125,35837,0.1215758775977601,0.12842412240223988
2010,Lower Saxony,higher education,Ueberwiegend,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Lower Saxony,higher education,Voll und ganz,0.2222222222222222,35837,0.21791783080846824,0.22652661363597618
2010,Lower Saxony,higher education,Kaum,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Lower Saxony,higher education,In mancher Beziehung,0.1111111111111111,35837,0.10785729704646119,0.11436492517576102
2010,Bremen,vocational + Abi,In mancher Beziehung,1.0,35837,1.0,1.0
2010,Bremen,higher education,Kaum,1.0,35837,1.0,1.0
2010,North Rhine-Westphalia,in school,Ueberwiegend,0.4,35837,0.39492780584947973,0.4050721941505203
2010,North Rhine-Westphalia,in school,In mancher Beziehung,0.4,35837,0.39492780584947973,0.4050721941505203
2010,North Rhine-Westphalia,in school,Kaum,0.2,35837,0.1958585708182986,0.20414142918170142
2010,North Rhine-Westphalia,inadequately,Gar nicht,0.38461538461538464,35837,0.379578327314437,0.38965244191633225
2010,North Rhine-Westphalia,inadequately,In mancher Beziehung,0.2692307692307692,35837,0.2646383373779454,0.27382320108359304
2010,North Rhine-Westphalia,inadequately,Kaum,0.2692307692307692,35837,0.2646383373779454,0.27382320108359304
2010,North Rhine-Westphalia,inadequately,Ueberwiegend,0.038461538461538464,35837,0.03647046673956663,0.0404526101835103
2010,North Rhine-Westphalia,inadequately,Voll und ganz,0.038461538461538464,35837,0.03647046673956663,0.0404526101835103
2010,North Rhine-Westphalia,general elementary,Kaum,0.26732673267326734,35837,0.2627446110111115,0.27190885433542317
2010,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.24752475247524752,35837,0.24305641799879535,0.2519930869516997
2010,North Rhine-Westphalia,general elementary,Ueberwiegend,0.21782178217821782,35837,0.21354818326453134,0.2220953810919043
2010,North Rhine-Westphalia,general elementary,Gar nicht,0.15841584158415842,35837,0.15463543658837364,0.1621962465799432
2010,North Rhine-Westphalia,general elementary,Voll und ganz,0.10891089108910891,35837,0.10568546962635754,0.11213631255186028
2010,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.2641509433962264,35837,0.2595862595873783,0.2687156272050745
2010,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.2578616352201258,35837,0.2533323876949018,0.2623908827453498
2010,North Rhine-Westphalia,middle vocational,Voll und ganz,0.22641509433962265,35837,0.22208201211996523,0.23074817655928007
2010,North Rhine-Westphalia,middle vocational,Kaum,0.16352201257861634,35837,0.15969283402237586,0.16735119113485683
2010,North Rhine-Westphalia,middle vocational,Gar nicht,0.0880503144654088,35837,0.08511644259864315,0.09098418633217445
2010,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.28125,35837,0.27659493829191306,0.28590506170808694
2010,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.28125,35837,0.27659493829191306,0.28590506170808694
2010,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.21875,35837,0.21446984699720012,0.22303015300279988
2010,North Rhine-Westphalia,vocational + Abi,Kaum,0.125,35837,0.1215758775977601,0.12842412240223988
2010,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.09375,35837,0.0907321343906834,0.0967678656093166
2010,North Rhine-Westphalia,higher vocational,Voll und ganz,0.4444444444444444,35837,0.43929971268095236,0.4495891762079365
2010,North Rhine-Westphalia,higher vocational,Ueberwiegend,0.2777777777777778,35837,0.2731403792348331,0.2824151763207225
2010,North Rhine-Westphalia,higher vocational,In mancher Beziehung,0.2222222222222222,35837,0.21791783080846824,0.22652661363597618
2010,North Rhine-Westphalia,higher vocational,Gar nicht,0.05555555555555555,35837,0.05318395139483746,0.05792715971627364
2010,North Rhine-Westphalia,higher education,Ueberwiegend,0.35714285714285715,35837,0.35218186579948985,0.36210384848622446
2010,North Rhine-Westphalia,higher education,In mancher Beziehung,0.30357142857142855,35837,0.29881085824535353,0.30833199889750357
2010,North Rhine-Westphalia,higher education,Voll und ganz,0.17857142857142858,35837,0.17460608212619483,0.18253677501666232
2010,North Rhine-Westphalia,higher education,Kaum,0.125,35837,0.1215758775977601,0.12842412240223988
2010,North Rhine-Westphalia,higher education,Gar nicht,0.03571428571428571,35837,0.03379290202893163,0.0376356693996398
2010,Hesse,in school,In mancher Beziehung,1.0,35837,1.0,1.0
2010,Hesse,inadequately,Gar nicht,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Hesse,inadequately,Ueberwiegend,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hesse,inadequately,Voll und ganz,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hesse,inadequately,In mancher Beziehung,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hesse,general elementary,In mancher Beziehung,0.34615384615384615,35837,0.341228206743124,0.3510794855645683
2010,Hesse,general elementary,Kaum,0.3076923076923077,35837,0.3029137355595753,0.3124708798250401
2010,Hesse,general elementary,Gar nicht,0.19230769230769232,35837,0.18822720952638436,0.19638817508900028
2010,Hesse,general elementary,Ueberwiegend,0.15384615384615385,35837,0.15011057217268367,0.15758173551962404
2010,Hesse,middle vocational,Voll und ganz,0.2711864406779661,35837,0.2665835309725835,0.2757893503833487
2010,Hesse,middle vocational,Ueberwiegend,0.23728813559322035,35837,0.23288351493764667,0.24169275624879402
2010,Hesse,middle vocational,In mancher Beziehung,0.22033898305084745,35837,0.2160476835278619,0.224630282573833
2010,Hesse,middle vocational,Kaum,0.15254237288135594,35837,0.14881978899383275,0.15626495676887914
2010,Hesse,middle vocational,Gar nicht,0.11864406779661017,35837,0.1152960409776974,0.12199209461552295
2010,Hesse,vocational + Abi,Ueberwiegend,0.36363636363636365,35837,0.3586558219603783,0.368616905312349
2010,Hesse,vocational + Abi,Voll und ganz,0.36363636363636365,35837,0.3586558219603783,0.368616905312349
2010,Hesse,vocational + Abi,In mancher Beziehung,0.18181818181818182,35837,0.17782486455702057,0.18581149907934308
2010,Hesse,vocational + Abi,Kaum,0.09090909090909091,35837,0.08793264795853097,0.09388553385965086
2010,Hesse,higher vocational,Voll und ganz,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,Hesse,higher vocational,In mancher Beziehung,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hesse,higher vocational,Kaum,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hesse,higher education,Ueberwiegend,0.36363636363636365,35837,0.3586558219603783,0.368616905312349
2010,Hesse,higher education,In mancher Beziehung,0.36363636363636365,35837,0.3586558219603783,0.368616905312349
2010,Hesse,higher education,Voll und ganz,0.12121212121212122,35837,0.11783298807870632,0.12459125434553611
2010,Hesse,higher education,Kaum,0.09090909090909091,35837,0.08793264795853097,0.09388553385965086
2010,Hesse,higher education,Gar nicht,0.06060606060606061,35837,0.05813563287981976,0.06307648833230145
2010,"Rhineland-Palatinate, Saarland",in school,Kaum,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,"Rhineland-Palatinate, Saarland",in school,Voll und ganz,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,"Rhineland-Palatinate, Saarland",in school,In mancher Beziehung,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,"Rhineland-Palatinate, Saarland",inadequately,In mancher Beziehung,0.4,35837,0.39492780584947973,0.4050721941505203
2010,"Rhineland-Palatinate, Saarland",inadequately,Kaum,0.2,35837,0.1958585708182986,0.20414142918170142
2010,"Rhineland-Palatinate, Saarland",inadequately,Gar nicht,0.2,35837,0.1958585708182986,0.20414142918170142
2010,"Rhineland-Palatinate, Saarland",inadequately,Voll und ganz,0.2,35837,0.1958585708182986,0.20414142918170142
2010,"Rhineland-Palatinate, Saarland",general elementary,Ueberwiegend,0.3448275862068966,35837,0.33990640847035336,0.3497487639434398
2010,"Rhineland-Palatinate, Saarland",general elementary,In mancher Beziehung,0.20689655172413793,35837,0.20270251920699525,0.2110905842412806
2010,"Rhineland-Palatinate, Saarland",general elementary,Kaum,0.1724137931034483,35837,0.16850283761529652,0.17632474859160005
2010,"Rhineland-Palatinate, Saarland",general elementary,Gar nicht,0.1724137931034483,35837,0.16850283761529652,0.17632474859160005
2010,"Rhineland-Palatinate, Saarland",general elementary,Voll und ganz,0.10344827586206896,35837,0.10029516274330873,0.1066013889808292
2010,"Rhineland-Palatinate, Saarland",middle vocational,Voll und ganz,0.45454545454545453,35837,0.44939010412925445,0.4597008049616546
2010,"Rhineland-Palatinate, Saarland",middle vocational,Ueberwiegend,0.22727272727272727,35837,0.22293385335711063,0.2316116011883439
2010,"Rhineland-Palatinate, Saarland",middle vocational,In mancher Beziehung,0.20454545454545456,35837,0.20036914338835185,0.20872176570255727
2010,"Rhineland-Palatinate, Saarland",middle vocational,Kaum,0.11363636363636363,35837,0.11035045958991203,0.11692226768281523
2010,"Rhineland-Palatinate, Saarland",vocational + Abi,Voll und ganz,0.45454545454545453,35837,0.44939010412925445,0.4597008049616546
2010,"Rhineland-Palatinate, Saarland",vocational + Abi,In mancher Beziehung,0.2727272727272727,35837,0.26811618713589064,0.2773383583186548
