"pglfs","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: 65 Jahre und älter","1997","Realschulabschluss","Brandenburg","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Sachsen","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Thueringen","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Hamburg","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Niedersachsen","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Bremen","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Hessen","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Bayern","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Saarland","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Berlin","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Brandenburg","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Sachsen","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1997","(Fach-)Abitur","Thueringen","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Hamburg","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Niedersachsen","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Bremen","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Hessen","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Bayern","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Saarland","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Berlin","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Brandenburg","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Sachsen","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1997","AkademikerInnen","Thueringen","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Hamburg","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Bremen","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Nordrhein-Westfalen","44","0.269365293778648","0.208784431704562","0.329946155852734"
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Hessen","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Bayern","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Saarland","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Berlin","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Sachsen","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1997","(noch) kein Abschluss","Thueringen","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Hamburg","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Bremen","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Hessen","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Bayern","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Saarland","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Berlin","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Sachsen","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1997","Hauptschulabschluss","Thueringen","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Hamburg","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Bremen","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Hessen","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Bayern","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Saarland","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Berlin","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Sachsen","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1997","Realschulabschluss","Thueringen","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Hamburg","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Bremen","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Nordrhein-Westfalen","31","0.0808644654854485","0.048759157171666","0.112969773799231"
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Hessen","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Bayern","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Saarland","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Berlin","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Sachsen","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1997","(Fach-)Abitur","Thueringen","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Hamburg","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Bremen","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Hessen","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Bayern","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Saarland","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Berlin","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Sachsen","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1997","AkademikerInnen","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(noch) kein Abschluss","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hauptschulabschluss","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Realschulabschluss","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","(Fach-)Abitur","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","AkademikerInnen","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1997","(noch) kein Abschluss","Brandenburg","","","",""
