"pglfs","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig","2002","AkademikerInnen","maennlich","1997","0.709641626078058","0.692223646763752","0.727059605392364"
"Erwerbstätig","2002","AkademikerInnen","weiblich","1403","0.648032925442933","0.62691669615978","0.669149154726087"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","Hauptschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","Hauptschulabschluss","weiblich","41","0.00793186668473424","0.00538386296236233","0.0104798704071061"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","(noch) kein Abschluss","maennlich","33","0.077667835824848","0.0521618457561922","0.103173825893504"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","(noch) kein Abschluss","weiblich","52","0.129871610623825","0.0997042243629972","0.160038996884653"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","Hauptschulabschluss","maennlich","499","0.115799092323275","0.106011707275796","0.125586477370754"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","Hauptschulabschluss","weiblich","999","0.197984925938291","0.186225479173998","0.209744372702584"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","Realschulabschluss","maennlich","100","0.0408618277081814","0.0330687445667315","0.0486549108496313"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","Realschulabschluss","weiblich","439","0.128792279112703","0.117403197830407","0.140181360394998"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","(Fach-)Abitur","maennlich","53","0.0483431236687828","0.0358038470020163","0.0608824003355492"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","(Fach-)Abitur","weiblich","157","0.108593048352027","0.0918025064141616","0.125383590289893"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","AkademikerInnen","maennlich","120","0.0498002339939648","0.0412162941088777","0.0583841738790518"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","AkademikerInnen","weiblich","203","0.113026688076391","0.0987972217575751","0.127256154395208"
"NE: 65 Jahre und älter","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","2003","(noch) kein Abschluss","weiblich","44","0.143448832389507","0.111992066802642","0.174905597976373"
"NE: 65 Jahre und älter","2003","Hauptschulabschluss","maennlich","928","0.241623623632164","0.228530275563394","0.254716971700935"
"NE: 65 Jahre und älter","2003","Hauptschulabschluss","weiblich","1410","0.369762522828692","0.355516516915928","0.384008528741456"
"NE: 65 Jahre und älter","2003","Realschulabschluss","maennlich","142","0.0740732686994324","0.0637639754455227","0.0843825619533421"
"NE: 65 Jahre und älter","2003","Realschulabschluss","weiblich","253","0.124969680063281","0.113726302363598","0.136213057762963"
"NE: 65 Jahre und älter","2003","(Fach-)Abitur","maennlich","66","0.0739621157049885","0.0586623783564348","0.0892618530535422"
"NE: 65 Jahre und älter","2003","(Fach-)Abitur","weiblich","75","0.100803072632973","0.0845554439434079","0.117050701322537"
"NE: 65 Jahre und älter","2003","AkademikerInnen","maennlich","337","0.165241336132336","0.150585745252106","0.179896927012567"
"NE: 65 Jahre und älter","2003","AkademikerInnen","weiblich","160","0.125691815533676","0.110793793702577","0.140589837364775"
"NE: derzeit in Ausbildung","2003","(noch) kein Abschluss","maennlich","195","0.39764169981381","0.35100247561878","0.444280924008839"
"NE: derzeit in Ausbildung","2003","(noch) kein Abschluss","weiblich","206","0.378799839055102","0.335267743460589","0.422331934649615"
"NE: derzeit in Ausbildung","2003","Hauptschulabschluss","maennlich","30","0.00628162191894668","0.00386501410120502","0.00869822973668835"
"NE: derzeit in Ausbildung","2003","Hauptschulabschluss","weiblich","","","",""
"NE: derzeit in Ausbildung","2003","Realschulabschluss","maennlich","42","0.016898624619008","0.0118248092589868","0.0219724399790292"
"NE: derzeit in Ausbildung","2003","Realschulabschluss","weiblich","71","0.0184889661756928","0.0139087410225345","0.0230691913288511"
"NE: derzeit in Ausbildung","2003","(Fach-)Abitur","maennlich","114","0.102204212189489","0.0844954537199164","0.119912970659061"
"NE: derzeit in Ausbildung","2003","(Fach-)Abitur","weiblich","123","0.072537754716149","0.0585400809552927","0.0865354284770054"
"NE: derzeit in Ausbildung","2003","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","2003","AkademikerInnen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","Hauptschulabschluss","weiblich","81","0.0139123692789716","0.0104558588938892","0.017368879664054"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","Realschulabschluss","weiblich","139","0.0423763973821924","0.035527157806013","0.0492256369583718"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","(Fach-)Abitur","weiblich","54","0.0592106046156843","0.0464734726674336","0.071947736563935"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","AkademikerInnen","weiblich","56","0.0390798095829637","0.0303709214194399","0.0477886977464876"
"NE: im Militär-/Zivildienst","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: arbeitslos registriert","2003","(noch) kein Abschluss","weiblich","","","",""
"NE: arbeitslos registriert","2003","Hauptschulabschluss","maennlich","306","0.0814931394393168","0.0731247796266794","0.0898614992519542"
"NE: arbeitslos registriert","2003","Hauptschulabschluss","weiblich","238","0.0485100496473689","0.0421699289669887","0.0548501703277492"
"NE: arbeitslos registriert","2003","Realschulabschluss","maennlich","189","0.0771631907092102","0.0666586426860952","0.0876677387323252"
"NE: arbeitslos registriert","2003","Realschulabschluss","weiblich","216","0.0630755010827245","0.0548100687910982","0.0713409333743509"
"NE: arbeitslos registriert","2003","(Fach-)Abitur","maennlich","43","0.0377435171842085","0.0266023281695127","0.0488847061989044"
"NE: arbeitslos registriert","2003","(Fach-)Abitur","weiblich","40","0.0337173615573821","0.02397633846328","0.0434583846514841"
"NE: arbeitslos registriert","2003","AkademikerInnen","maennlich","72","0.0307113401529963","0.0239030278928568","0.0375196524131358"
"NE: arbeitslos registriert","2003","AkademikerInnen","weiblich","58","0.036789293036608","0.0283294129621335","0.0452491731110824"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","(noch) kein Abschluss","maennlich","38","0.077694929503539","0.0521848657526265","0.103204993254452"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","(noch) kein Abschluss","weiblich","49","0.0682051794472571","0.045581787197459","0.0908285716970552"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","Hauptschulabschluss","maennlich","38","0.0118196844479691","0.00851401321135603","0.0151253556845821"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","Hauptschulabschluss","weiblich","38","0.00975348777594271","0.00685326609492157","0.0126537094569639"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","Realschulabschluss","weiblich","39","0.0114325608408586","0.007817980918493","0.0150471407632243"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","(Fach-)Abitur","maennlich","45","0.0348064265871134","0.0240911875082579","0.0455216656659689"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","(Fach-)Abitur","weiblich","43","0.0271517537115899","0.018380792584546","0.0359227148386339"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","AkademikerInnen","maennlich","40","0.0170439032168488","0.0119363240561345","0.0221514823775631"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","Hauptschulabschluss","maennlich","31","0.0086007139906528","0.00577628817528849","0.0114251398060171"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","Realschulabschluss","maennlich","32","0.0141794452484088","0.00952531661706741","0.0188335738797501"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","(Fach-)Abitur","maennlich","30","0.0207387045395875","0.0124075528413306","0.0290698562378444"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","Hauptschulabschluss","maennlich","46","0.010572481283818","0.00744410436092674","0.0137008582067093"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","Hauptschulabschluss","weiblich","57","0.0125580219298188","0.0092718069296958","0.0158442369299419"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","Realschulabschluss","weiblich","59","0.0210647656731792","0.0161823110397379","0.0259472203066205"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","(Fach-)Abitur","maennlich","31","0.0214663142824456","0.0129934242960004","0.0299392042688908"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","(Fach-)Abitur","weiblich","33","0.0205911591410483","0.012927289644719","0.0282550286373775"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","AkademikerInnen","weiblich","33","0.0194528114345464","0.0132460039863163","0.0256596188827765"
"Erwerbstätig","2003","(noch) kein Abschluss","maennlich","76","0.217109225533398","0.177820527780489","0.256397923286307"
"Erwerbstätig","2003","(noch) kein Abschluss","weiblich","73","0.165977217994788","0.132588318955793","0.199366117033784"
"Erwerbstätig","2003","Hauptschulabschluss","maennlich","2168","0.506064243458905","0.490771807231105","0.521356679686706"
"Erwerbstätig","2003","Hauptschulabschluss","weiblich","1493","0.320782971168058","0.307008038085029","0.334557904251086"
"Erwerbstätig","2003","Realschulabschluss","maennlich","1905","0.753318395892308","0.73634895646171","0.770287835322906"
"Erwerbstätig","2003","Realschulabschluss","weiblich","2060","0.574456472939599","0.557645862718563","0.591267083160636"
"Erwerbstätig","2003","(Fach-)Abitur","maennlich","723","0.641085554181925","0.613042946251328","0.669128162112521"
"Erwerbstätig","2003","(Fach-)Abitur","weiblich","759","0.549790403295261","0.52294118506848","0.576639621522043"
"Erwerbstätig","2003","AkademikerInnen","maennlich","1827","0.70275387601205","0.684718581393334","0.720789170630766"
"Erwerbstätig","2003","AkademikerInnen","weiblich","1340","0.634022400900673","0.612374171181039","0.655670630620307"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","Hauptschulabschluss","maennlich","55","0.0171105465050548","0.0131439055050133","0.0210771875050963"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","Hauptschulabschluss","weiblich","57","0.0186432386702936","0.0146515772059233","0.0226349001346638"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","Hauptschulabschluss","maennlich","","","",""
