"pglfs","year","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Niedersachsen","44","0.0201568243634704","0.0137734899862563","0.0265401587406844"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Nordrhein-Westfalen","92","0.0146318679914304","0.0111913747278211","0.0180723612550396"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Rheinland-Pfalz,Saarland","35","0.0319065460011445","0.0211837811877265","0.0426293108145625"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Baden-Wuerttemberg","72","0.0224001857007512","0.0167381508234747","0.0280622205780278"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Bayern","74","0.0192700173318961","0.0143991852626084","0.0241408494011839"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Sachsen","34","0.0201923060977189","0.0134115980211124","0.0269730141743253"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Thueringen","","","",""
"NE: im Militär-/Zivildienst","2001","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","2001","Hamburg","","","",""
"NE: im Militär-/Zivildienst","2001","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","2001","Bremen","","","",""
"NE: im Militär-/Zivildienst","2001","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","2001","Hessen","","","",""
"NE: im Militär-/Zivildienst","2001","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","2001","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","2001","Bayern","","","",""
"NE: im Militär-/Zivildienst","2001","Saarland","","","",""
"NE: im Militär-/Zivildienst","2001","Berlin","","","",""
"NE: im Militär-/Zivildienst","2001","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","2001","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","2001","Sachsen","","","",""
"NE: im Militär-/Zivildienst","2001","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","2001","Thueringen","","","",""
"NE: arbeitslos registriert","2001","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","2001","Hamburg","","","",""
"NE: arbeitslos registriert","2001","Niedersachsen","78","0.0406625955419242","0.0316915824595603","0.049633608624288"
"NE: arbeitslos registriert","2001","Bremen","","","",""
"NE: arbeitslos registriert","2001","Nordrhein-Westfalen","174","0.0377182436726572","0.032259428054253","0.0431770592910614"
"NE: arbeitslos registriert","2001","Hessen","56","0.0398563437294787","0.0299335257838166","0.0497791616751409"
"NE: arbeitslos registriert","2001","Rheinland-Pfalz,Saarland","33","0.0292241118867668","0.0189477735663427","0.0395004502071908"
"NE: arbeitslos registriert","2001","Baden-Wuerttemberg","73","0.0220832575388618","0.0164605086930193","0.0277060063847042"
"NE: arbeitslos registriert","2001","Bayern","91","0.0280815196448302","0.0222280603734845","0.0339349789161758"
"NE: arbeitslos registriert","2001","Saarland","","","",""
"NE: arbeitslos registriert","2001","Berlin","61","0.0659569562495789","0.0487142549338637","0.0831996575652942"
"NE: arbeitslos registriert","2001","Brandenburg","83","0.0836629686922741","0.0661663225183905","0.101159614866158"
"NE: arbeitslos registriert","2001","Mecklenburg-Vorpommern","47","0.0877042081358186","0.0632979448548841","0.112110471416753"
"NE: arbeitslos registriert","2001","Sachsen","157","0.0865323542632392","0.0729789775740834","0.100085730952395"
"NE: arbeitslos registriert","2001","Sachsen-Anhalt","116","0.112571789667697","0.0930308042526462","0.132112775082749"
"NE: arbeitslos registriert","2001","Thueringen","94","0.106202537678235","0.0868337711450518","0.125571304211417"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Nordrhein-Westfalen","59","0.0125235523381261","0.00933716396278127","0.0157099407134709"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hessen","31","0.0184968070653171","0.0116622176630791","0.0253313964675552"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Baden-Wuerttemberg","44","0.018800419488872","0.0136037078072016","0.0239971311705425"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Bayern","44","0.0178388035008089","0.0131489246455046","0.0225286823561132"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Sachsen","41","0.0220884334593171","0.015003367237664","0.0291734996809702"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Nordrhein-Westfalen","35","0.00879476690644752","0.0061195097880092","0.0114700240248858"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Bayern","31","0.0101125683405791","0.0065676109646508","0.0136575257165073"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Nordrhein-Westfalen","53","0.0100378306698199","0.00718155052870296","0.0128941108109369"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hessen","39","0.0311577757603024","0.0223446911442488","0.0399708603763559"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Baden-Wuerttemberg","46","0.0157473916808669","0.0109839179154004","0.0205108654463334"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Bayern","45","0.0140308988582524","0.00986353158078294","0.0181982661357218"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Sachsen","31","0.0176692109704197","0.0113181084900855","0.0240203134507538"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Thueringen","","","",""
"Erwerbstätig","2001","Schleswig-Holstein","371","0.546976988363878","0.508796967650358","0.585157009077397"
"Erwerbstätig","2001","Hamburg","159","0.563499459108843","0.504882823346547","0.62211609487114"
"Erwerbstätig","2001","Niedersachsen","1046","0.542467292165259","0.51983877454122","0.565095809789299"
"Erwerbstätig","2001","Bremen","88","0.531119072994702","0.453307036849459","0.608931109139945"
"Erwerbstätig","2001","Nordrhein-Westfalen","2649","0.547095385184877","0.532832530183908","0.561358240185845"
"Erwerbstätig","2001","Hessen","864","0.540895622502841","0.515618325149322","0.56617291985636"
"Erwerbstätig","2001","Rheinland-Pfalz,Saarland","572","0.531752193859157","0.501308260459675","0.56219612725864"
"Erwerbstätig","2001","Baden-Wuerttemberg","1567","0.586742685051024","0.567901843707083","0.605583526394964"
"Erwerbstätig","2001","Bayern","1855","0.574823835094128","0.557307662458553","0.592340007729703"
"Erwerbstätig","2001","Saarland","155","0.46508923187789","0.410694650042558","0.519483813713222"
"Erwerbstätig","2001","Berlin","454","0.576765504648447","0.542442782483112","0.611088226813782"
"Erwerbstätig","2001","Brandenburg","518","0.509258578669043","0.477668108475022","0.540849048863064"
"Erwerbstätig","2001","Mecklenburg-Vorpommern","302","0.523428308944586","0.480334392587821","0.566522225301352"
"Erwerbstätig","2001","Sachsen","895","0.489903993732547","0.465805321446931","0.514002666018163"
"Erwerbstätig","2001","Sachsen-Anhalt","527","0.469996100454552","0.439139241175663","0.50085295973344"
"Erwerbstätig","2001","Thueringen","520","0.484077544358818","0.452660549389072","0.515494539328563"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Schleswig-Holstein","77","0.120452010344498","0.0967918500753875","0.144112170613608"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Hamburg","49","0.146035088199881","0.107875931893242","0.18419424450652"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Niedersachsen","267","0.125125886259793","0.110581805829848","0.139669966689738"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Nordrhein-Westfalen","691","0.13724168289483","0.12760010580818","0.14688325998148"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Hessen","200","0.119635092011671","0.103956977541894","0.135313206481448"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Rheinland-Pfalz,Saarland","141","0.129473900629444","0.109320353148911","0.149627448109977"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Baden-Wuerttemberg","348","0.107719735972949","0.0962792405516863","0.119160231394213"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Bayern","391","0.124940224379082","0.113612436979563","0.1362680117786"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Saarland","41","0.14276210607442","0.10412985921456","0.181394352934281"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Berlin","101","0.132070586822521","0.109092687478567","0.155048486166475"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Brandenburg","104","0.0993475535675904","0.0805232278455264","0.118171879289654"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Mecklenburg-Vorpommern","56","0.126220675970837","0.0976493402096743","0.154792011731999"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Sachsen","147","0.0887728951135588","0.0750827095605556","0.102463080666562"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Sachsen-Anhalt","110","0.114513234118101","0.094515191474222","0.134511276761981"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Thueringen","101","0.104325623424317","0.085098733256529","0.123552513592104"
"NE: 65 Jahre und älter","2002","Schleswig-Holstein","125","0.194665501263731","0.165883994012771","0.22344700851469"
"NE: 65 Jahre und älter","2002","Hamburg","44","0.193149441991332","0.15049213614294","0.235806747839724"
"NE: 65 Jahre und älter","2002","Niedersachsen","310","0.207836112185501","0.189999682499139","0.225672541871863"
"NE: 65 Jahre und älter","2002","Bremen","33","0.259244446218529","0.193943837719646","0.324545054717413"
"NE: 65 Jahre und älter","2002","Nordrhein-Westfalen","722","0.19411488874262","0.183032676255587","0.205197101229652"
"NE: 65 Jahre und älter","2002","Hessen","228","0.199688017557102","0.18037550238492","0.219000532729283"
"NE: 65 Jahre und älter","2002","Rheinland-Pfalz,Saarland","176","0.203802949802051","0.179621351439431","0.227984548164672"
"NE: 65 Jahre und älter","2002","Baden-Wuerttemberg","359","0.181783870308746","0.16755212250814","0.196015618109352"
"NE: 65 Jahre und älter","2002","Bayern","449","0.191221622442864","0.177748807214954","0.204694437670774"
"NE: 65 Jahre und älter","2002","Saarland","70","0.248859546564665","0.201114255760774","0.296604837368557"
"NE: 65 Jahre und älter","2002","Berlin","99","0.138415883638008","0.114978621770583","0.161853145505433"
"NE: 65 Jahre und älter","2002","Brandenburg","168","0.227302333219948","0.200928760178341","0.253675906261556"
"NE: 65 Jahre und älter","2002","Mecklenburg-Vorpommern","77","0.221371300102407","0.185653041792177","0.257089558412637"
