"pglfs","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","61","0.0340229234701222","0.0261962301028302","0.0418496168374141"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","36","0.0126396310491386","0.00880010280409407","0.0164791592941831"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","32","0.00903524451233156","0.00603851349238603","0.0120319755322771"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","34","0.0137667637608211","0.00873622103171068","0.0187973064899316"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","68","0.0119975760870623","0.009406220684275","0.0145889314898496"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","30","0.00805209215852738","0.00522169418022673","0.010882490136828"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","39","0.0211523658879392","0.0149401560368955","0.0273645757389829"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","137","0.211484023257456","0.181717852217072","0.241250194297839"
"Erwerbstätig","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3054","0.439269533441595","0.427456978621305","0.451082088261884"
"Erwerbstätig","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","255","0.162726268766081","0.143453009635923","0.181999527896239"
"Erwerbstätig","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","2519","0.644478306510935","0.629318770511012","0.659637842510859"
"Erwerbstätig","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1348","0.662928844358281","0.64205996964427","0.683797719072292"
"Erwerbstätig","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1262","0.615859646825908","0.594860824685849","0.636858468965966"
"Erwerbstätig","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","215","0.506793864830849","0.458459380496089","0.55512834916561"
"Erwerbstätig","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","2331","0.694031812097192","0.67819380079604","0.709869823398344"
"Erwerbstätig","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","853","0.556412394059686","0.529792389006253","0.583032399113118"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","77","0.0128815251470743","0.0101976055477433","0.0155654447464053"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","39","0.00972683122030263","0.00661861015021176","0.0128350522903935"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","45","0.0157759188292875","0.0114932238188195","0.0200586138397555"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","48","0.0994215139132982","0.0768313640172154","0.122011663809381"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","789","0.116744332929213","0.108706415264489","0.124782250593937"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","157","0.110932477410908","0.0937882325324358","0.12807672228938"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","377","0.0916623458435491","0.0822470500327839","0.101077641654314"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","119","0.0645660339176366","0.0533429579993025","0.0757891098359707"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","158","0.0759059714034441","0.0642578866458651","0.087554056161023"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","202","0.0568573966701154","0.0487043586075881","0.0650104347326427"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","80","0.0671517387609123","0.0535620341306562","0.0807414433911685"
"NE: 65 Jahre und älter","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","54","0.0915807973455842","0.0698055294894435","0.113356065201725"
"NE: 65 Jahre und älter","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1910","0.323132789615572","0.311426353864713","0.334839225366432"
"NE: 65 Jahre und älter","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","705","0.546697052949264","0.519520819159358","0.57387328673917"
"NE: 65 Jahre und älter","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","435","0.132229524863038","0.121176491520146","0.14328255820593"
"NE: 65 Jahre und älter","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","84","0.0524977276260224","0.0423126660061295","0.0626827892459152"
"NE: 65 Jahre und älter","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","163","0.0998822291498326","0.0866950395581272","0.113069418741538"
"NE: 65 Jahre und älter","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","448","0.151460815924572","0.138838954725952","0.164082677123191"
"NE: 65 Jahre und älter","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","270","0.262096239862684","0.238217789441532","0.285974690283835"
"NE: derzeit in Ausbildung","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","304","0.376742935395998","0.340160357472734","0.413325513319263"
"NE: derzeit in Ausbildung","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","128","0.715097632935313","0.647642567710027","0.782552698160599"
"NE: derzeit in Ausbildung","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","31","0.0061257704231263","0.00417265231669958","0.00807888852955302"
"NE: derzeit in Ausbildung","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","61","0.0178258034649361","0.0135082905662908","0.0221433163635814"
"NE: derzeit in Ausbildung","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","197","0.0795858691370031","0.0676825496717306","0.0914891886022756"
"NE: derzeit in Ausbildung","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","71","0.166782397739374","0.130019996750051","0.203544798728696"
"NE: derzeit in Ausbildung","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","39","0.00735620514043346","0.00521722838577923","0.0094951818950877"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","94","0.0274482925774528","0.0221170450871908","0.0327795400677148"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","41","0.0200902598016204","0.0136827527643689","0.0264977668388719"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","48","0.0181656618659524","0.0122920777816902","0.0240392459502145"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","46","0.0181896395518414","0.0134846013412297","0.022894677762453"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","297","0.0515777117460191","0.0460414789457734","0.0571139445462648"
"NE: arbeitslos registriert","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","132","0.104023432940266","0.0873572728533082","0.120689593027225"
"NE: arbeitslos registriert","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","126","0.0446065957291827","0.0378705428772663","0.0513426485810991"
"NE: arbeitslos registriert","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","197","0.117405991545273","0.102705600218794","0.132106382871751"
"NE: arbeitslos registriert","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","55","0.035602738976334","0.0274532916285625","0.0437521863241055"
"NE: arbeitslos registriert","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","51","0.0261327601939974","0.0205160783651835","0.0317494420228113"
"NE: arbeitslos registriert","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","46","0.0431543099847102","0.0321209211401429","0.0541876988292776"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","46","0.0587797406649491","0.0410224129861502","0.0765370683437479"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
