"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Baden-Wuerttemberg","weiblich","70","0.0422252510173567","0.0315096384174536","0.0529408636172598"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Bayern","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Bayern","weiblich","74","0.0366283216229079","0.0274668070985505","0.0457898361472653"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Saarland","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Saarland","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Berlin","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Berlin","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Brandenburg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Brandenburg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Sachsen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Sachsen","weiblich","33","0.0381080138668892","0.0253121333565371","0.0509038943772414"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Sachsen-Anhalt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Sachsen-Anhalt","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Thueringen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Thueringen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Schleswig-Holstein","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Schleswig-Holstein","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Hamburg","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Hamburg","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Niedersachsen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Niedersachsen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Bremen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Bremen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Nordrhein-Westfalen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Nordrhein-Westfalen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Hessen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Hessen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Baden-Wuerttemberg","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Baden-Wuerttemberg","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Bayern","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Bayern","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Saarland","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Saarland","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Berlin","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Berlin","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Brandenburg","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Brandenburg","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Sachsen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Sachsen","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Sachsen-Anhalt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Sachsen-Anhalt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Thueringen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Thueringen","weiblich","","","",""
"NE: arbeitslos registriert","2001","Schleswig-Holstein","maennlich","","","",""
"NE: arbeitslos registriert","2001","Schleswig-Holstein","weiblich","","","",""
"NE: arbeitslos registriert","2001","Hamburg","maennlich","","","",""
"NE: arbeitslos registriert","2001","Hamburg","weiblich","","","",""
"NE: arbeitslos registriert","2001","Niedersachsen","maennlich","44","0.050969313598145","0.0367109556471839","0.0652276715491061"
"NE: arbeitslos registriert","2001","Niedersachsen","weiblich","34","0.0302843888911727","0.0193756254725815","0.0411931523097638"
"NE: arbeitslos registriert","2001","Bremen","maennlich","","","",""
"NE: arbeitslos registriert","2001","Bremen","weiblich","","","",""
"NE: arbeitslos registriert","2001","Nordrhein-Westfalen","maennlich","102","0.0465614310923751","0.0378612756245303","0.0552615865602198"
"NE: arbeitslos registriert","2001","Nordrhein-Westfalen","weiblich","72","0.0293374182087468","0.0226223909062576","0.0360524455112359"
"NE: arbeitslos registriert","2001","Hessen","maennlich","30","0.0485096730751365","0.0327841581251438","0.0642351880251293"
"NE: arbeitslos registriert","2001","Hessen","weiblich","","","",""
"NE: arbeitslos registriert","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: arbeitslos registriert","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: arbeitslos registriert","2001","Baden-Wuerttemberg","maennlich","38","0.0236725546744592","0.0153146843464224","0.0320304250024959"
"NE: arbeitslos registriert","2001","Baden-Wuerttemberg","weiblich","35","0.020602818268904","0.0130337585183053","0.0281718780195027"
"NE: arbeitslos registriert","2001","Bayern","maennlich","46","0.0298249084803465","0.0210543189248333","0.0385954980358597"
"NE: arbeitslos registriert","2001","Bayern","weiblich","45","0.0265110865007793","0.0186760487011745","0.0343461243003841"
"NE: arbeitslos registriert","2001","Saarland","maennlich","","","",""
"NE: arbeitslos registriert","2001","Saarland","weiblich","","","",""
"NE: arbeitslos registriert","2001","Berlin","maennlich","33","0.0731777026779279","0.0471975283420163","0.0991578770138396"
"NE: arbeitslos registriert","2001","Berlin","weiblich","","","",""
"NE: arbeitslos registriert","2001","Brandenburg","maennlich","45","0.106629907652102","0.0786969520628282","0.134562863241375"
"NE: arbeitslos registriert","2001","Brandenburg","weiblich","38","0.0606478279775851","0.0395787039728838","0.0817169519822863"
"NE: arbeitslos registriert","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: arbeitslos registriert","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: arbeitslos registriert","2001","Sachsen","maennlich","79","0.0943674474945881","0.0740205304826531","0.114714364506523"
"NE: arbeitslos registriert","2001","Sachsen","weiblich","78","0.0791972998308251","0.061148956457022","0.0972456432046282"
"NE: arbeitslos registriert","2001","Sachsen-Anhalt","maennlich","57","0.122737201199316","0.0933516867192626","0.15212271567937"
"NE: arbeitslos registriert","2001","Sachsen-Anhalt","weiblich","59","0.103562884023025","0.0775243096969908","0.129601458349059"
"NE: arbeitslos registriert","2001","Thueringen","maennlich","40","0.0825200787802625","0.0578274684596948","0.10721268910083"
"NE: arbeitslos registriert","2001","Thueringen","weiblich","54","0.130387626908714","0.100723843783574","0.160051410033855"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Schleswig-Holstein","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Schleswig-Holstein","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hamburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hamburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Niedersachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Niedersachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Bremen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Bremen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Nordrhein-Westfalen","maennlich","31","0.0170695319352215","0.0117209371079955","0.0224181267624476"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hessen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hessen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Bayern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Bayern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Berlin","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Berlin","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Brandenburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Brandenburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Sachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Sachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Sachsen-Anhalt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Sachsen-Anhalt","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Thueringen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Thueringen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hamburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hamburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Bremen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Bremen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hessen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hessen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Bayern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Bayern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Berlin","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Berlin","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Sachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Sachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Thueringen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Thueringen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Schleswig-Holstein","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Schleswig-Holstein","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hamburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hamburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Niedersachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Niedersachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Bremen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Bremen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Nordrhein-Westfalen","weiblich","34","0.0128683592844301","0.00838346905339128","0.0173532495154689"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hessen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hessen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Bayern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Bayern","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Berlin","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Berlin","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Brandenburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Brandenburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Sachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Sachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Sachsen-Anhalt","maennlich","","","",""
