"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","8444","0.544602500320446","0.536421536130745","0.552783464510147"
"Erwerbstätig","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2875","0.479481008570835","0.466054041636236","0.492907975505434"
"Erwerbstätig","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1493","0.541580685604626","0.522800158169692","0.56036121303956"
"Erwerbstätig","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","458","0.599950542949963","0.565120351399524","0.634780734500402"
"Erwerbstätig","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","124","0.0087338294029087","0.00720532445073754","0.0102623343550799"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","37","0.00806142555195989","0.00565804668532212","0.0104648044185977"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1613","0.114313208101043","0.10897120192427","0.119655214277816"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","516","0.105187386417489","0.0968758920909314","0.113498880744046"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","467","0.160028138063138","0.145767226533028","0.174289049593248"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","56","0.0798286241807575","0.0605344066739835","0.0991228416875315"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2259","0.213794658626993","0.20691158340731","0.220677733846676"
"NE: 65 Jahre und älter","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","839","0.215682526372968","0.204539974664264","0.226825078081671"
"NE: 65 Jahre und älter","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","288","0.128559342653607","0.115540047545294","0.141578637761919"
"NE: 65 Jahre und älter","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","43","0.44830993394014","0.353635673438811","0.542984194441469"
"NE: 65 Jahre und älter","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","450","0.0255995721959745","0.0229480138857852","0.0282511305061638"
"NE: derzeit in Ausbildung","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","228","0.0375018211596168","0.032354783222622","0.0426488590966116"
"NE: derzeit in Ausbildung","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","86","0.0432236938899225","0.0353135772790815","0.0511338105007636"
"NE: derzeit in Ausbildung","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","105","0.128023681953454","0.104238252895876","0.151809111011031"
"NE: derzeit in Ausbildung","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","185","0.013873748399923","0.011910029759923","0.0158374670399231"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","82","0.0174639821715266","0.0139152182323753","0.021012746110678"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","53","0.0256180762320517","0.0194726132542869","0.0317635392098166"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","445","0.0387600303470173","0.0355194405522924","0.0420006201417423"
"NE: arbeitslos registriert","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","526","0.106523479793982","0.0981656123978616","0.114881347190102"
"NE: arbeitslos registriert","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","189","0.0795881027956571","0.0690604409057789","0.0901157646855353"
"NE: arbeitslos registriert","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.0614006908280536","0.0443107628666788","0.0784906187894284"
"NE: arbeitslos registriert","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","236","0.0162253147772336","0.0141042180090231","0.0183464115454441"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","107","0.0155439487215801","0.0121926736524071","0.0188952237907532"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","101","0.00692019342513722","0.00552842401293514","0.00831196283733931"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","47","0.00920769892553237","0.00662009322864563","0.0117953046224191"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","224","0.0156045685712702","0.0135237856576941","0.0176853514848464"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","87","0.0159418737007968","0.0125486593899624","0.0193350880116313"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","7952","0.539513330819782","0.53114525288288","0.547881408756684"
"Erwerbstätig","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2753","0.466941559873588","0.453425506166407","0.48045761358077"
"Erwerbstätig","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1361","0.519489108296127","0.500055359621736","0.538922856970518"
"Erwerbstätig","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","467","0.613487718575129","0.578822170272761","0.648153266877497"
"Erwerbstätig","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","153","0.0149172109097757","0.0128820616045928","0.0169523602149587"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.00844340623335193","0.0059645643375772","0.0109222481291267"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1496","0.110064205660494","0.104736048858286","0.115392362462701"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","457","0.0921210273578977","0.0841972229350451","0.10004483178075"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","434","0.153817336132454","0.139528778097357","0.168105894167551"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","54","0.0610340562789698","0.044190714253267","0.0778773983046727"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2004","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2314","0.22446721316911","0.217364060539058","0.231570365799161"
"NE: 65 Jahre und älter","2004","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","884","0.225590694742134","0.214138565125139","0.23704282435913"
"NE: 65 Jahre und älter","2004","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","291","0.127631924750331","0.114416435682605","0.140847413818057"
