"pglfs","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Ostdeutschland, neue Bundeslaender","weiblich","37","0.0148464140890223","0.0102270157115317","0.0194658124665129"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Westdeutschland, alte Bundeslaender","maennlich","89","0.0111245523357594","0.00875351777327903","0.0134955868982398"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Westdeutschland, alte Bundeslaender","weiblich","137","0.0165892143314194","0.0138300612089282","0.0193483674539107"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Ostdeutschland, neue Bundeslaender","weiblich","33","0.0140810642010945","0.00958056172784849","0.0185815666743405"
"Erwerbstätig","2005","Westdeutschland, alte Bundeslaender","maennlich","4782","0.619426463495198","0.608450567409897","0.6304023595805"
"Erwerbstätig","2005","Westdeutschland, alte Bundeslaender","weiblich","4159","0.469737180928433","0.458955947061685","0.48051841479518"
"Erwerbstätig","2005","Ostdeutschland, neue Bundeslaender","maennlich","1345","0.522552509401233","0.502696892357928","0.542408126444537"
"Erwerbstätig","2005","Ostdeutschland, neue Bundeslaender","weiblich","1239","0.400278468314287","0.381563952439128","0.418992984189445"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Westdeutschland, alte Bundeslaender","maennlich","70","0.0106570186770758","0.00833579432614898","0.0129782430280026"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Westdeutschland, alte Bundeslaender","weiblich","104","0.0120556951915426","0.00969816224536017","0.014413228137725"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Westdeutschland, alte Bundeslaender","maennlich","511","0.0619825444416935","0.0567269555882357","0.0672381332951513"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Westdeutschland, alte Bundeslaender","weiblich","1390","0.143765820875056","0.136477075233856","0.151054566516256"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Ostdeutschland, neue Bundeslaender","maennlich","190","0.075511930200847","0.0653364093076012","0.0856874510940927"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Ostdeutschland, neue Bundeslaender","weiblich","252","0.0906085145017406","0.0799818617545908","0.10123516724889"
"NE: 65 Jahre und älter","2006","Westdeutschland, alte Bundeslaender","maennlich","1409","0.175109701861956","0.166825809929112","0.183393593794801"
"NE: 65 Jahre und älter","2006","Westdeutschland, alte Bundeslaender","weiblich","1709","0.237582111060532","0.228740485924818","0.246423736196246"
"NE: 65 Jahre und älter","2006","Ostdeutschland, neue Bundeslaender","maennlich","491","0.19668370577244","0.181375450762431","0.211991960782449"
"NE: 65 Jahre und älter","2006","Ostdeutschland, neue Bundeslaender","weiblich","617","0.281572621598139","0.264922278327475","0.298222964868804"
"NE: derzeit in Ausbildung","2006","Westdeutschland, alte Bundeslaender","maennlich","345","0.0380714172251016","0.033900302268253","0.0422425321819502"
"NE: derzeit in Ausbildung","2006","Westdeutschland, alte Bundeslaender","weiblich","350","0.0296066205727074","0.0260853692597981","0.0331278718856167"
"NE: derzeit in Ausbildung","2006","Ostdeutschland, neue Bundeslaender","maennlich","102","0.0357432821994562","0.028593517314473","0.0428930470844395"
"NE: derzeit in Ausbildung","2006","Ostdeutschland, neue Bundeslaender","weiblich","133","0.0438407031355789","0.0362612054679629","0.0514202008031948"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Westdeutschland, alte Bundeslaender","weiblich","280","0.0323433311358822","0.0286681249308931","0.0360185373408712"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Ostdeutschland, neue Bundeslaender","weiblich","99","0.0409179417491542","0.033584272566159","0.0482516109321494"
"NE: im Militär-/Zivildienst","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: im Militär-/Zivildienst","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: arbeitslos registriert","2006","Westdeutschland, alte Bundeslaender","maennlich","391","0.0570111031132001","0.0519573475283604","0.0620648586980397"
"NE: arbeitslos registriert","2006","Westdeutschland, alte Bundeslaender","weiblich","349","0.0469791903502677","0.0425834437764299","0.0513749369241054"
"NE: arbeitslos registriert","2006","Ostdeutschland, neue Bundeslaender","maennlich","260","0.117579478491973","0.105174335533124","0.129984621450822"
"NE: arbeitslos registriert","2006","Ostdeutschland, neue Bundeslaender","weiblich","245","0.0935198750743334","0.0827411438068366","0.10429860634183"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Westdeutschland, alte Bundeslaender","maennlich","113","0.014169390096361","0.0115933183737398","0.0167454618189822"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Westdeutschland, alte Bundeslaender","weiblich","122","0.0129096182339311","0.0105645048229506","0.0152547316449117"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Ostdeutschland, neue Bundeslaender","maennlich","47","0.013860263911368","0.0093577694395671","0.018362758383169"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Westdeutschland, alte Bundeslaender","maennlich","68","0.00900144010863739","0.00694283174761179","0.011060048469663"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Westdeutschland, alte Bundeslaender","weiblich","52","0.00638269360436939","0.00472829459018289","0.00803709261855589"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Ostdeutschland, neue Bundeslaender","maennlich","39","0.0142767987305067","0.00970811476799519","0.0188454826930183"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Westdeutschland, alte Bundeslaender","maennlich","81","0.0104691144670549","0.00825065819013757","0.0126875707439723"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Westdeutschland, alte Bundeslaender","weiblich","107","0.014416173135546","0.0119398890341021","0.01689245723699"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Ostdeutschland, neue Bundeslaender","maennlich","32","0.0127998989025564","0.00847073454401504","0.0171290632610977"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Ostdeutschland, neue Bundeslaender","weiblich","35","0.0118188436723814","0.00781808532258958","0.0158196020221732"
"Erwerbstätig","2006","Westdeutschland, alte Bundeslaender","maennlich","5050","0.620003397121357","0.609423824741734","0.63058296950098"
"Erwerbstätig","2006","Westdeutschland, alte Bundeslaender","weiblich","4435","0.462731185015793","0.452372875316837","0.473089494714749"
"Erwerbstätig","2006","Ostdeutschland, neue Bundeslaender","maennlich","1396","0.520851227434667","0.501611884097834","0.540090570771499"
"Erwerbstätig","2006","Ostdeutschland, neue Bundeslaender","weiblich","1338","0.407506887821359","0.389316344454779","0.425697431187939"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Westdeutschland, alte Bundeslaender","maennlich","110","0.0133747249706352","0.0108709241866902","0.0158785257545802"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Westdeutschland, alte Bundeslaender","weiblich","107","0.013283256015915","0.0109048981029565","0.0156616139288736"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Ostdeutschland, neue Bundeslaender","weiblich","32","0.0129089295345145","0.0087300459878086","0.0170878130812205"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Westdeutschland, alte Bundeslaender","maennlich","420","0.0573531088885562","0.052103455279533","0.0626027624975795"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Westdeutschland, alte Bundeslaender","weiblich","1184","0.129992748507591","0.122764418637843","0.137221078377339"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Ostdeutschland, neue Bundeslaender","maennlich","156","0.0664596740082537","0.0566187035310126","0.0763006444854948"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Ostdeutschland, neue Bundeslaender","weiblich","219","0.0797215038539846","0.0694146327616222","0.0900283749463469"
"NE: 65 Jahre und älter","2007","Westdeutschland, alte Bundeslaender","maennlich","1371","0.179405618991833","0.170742786115385","0.18806845186828"
"NE: 65 Jahre und älter","2007","Westdeutschland, alte Bundeslaender","weiblich","1652","0.237500564256959","0.22835376705072","0.246647361463198"
"NE: 65 Jahre und älter","2007","Ostdeutschland, neue Bundeslaender","maennlich","490","0.198624537351076","0.182861977312177","0.214387097389976"
"NE: 65 Jahre und älter","2007","Ostdeutschland, neue Bundeslaender","weiblich","599","0.278436630943449","0.26138052480363","0.295492737083268"
"NE: derzeit in Ausbildung","2007","Westdeutschland, alte Bundeslaender","maennlich","313","0.0372955565372142","0.0330174393133494","0.0415736737610789"
"NE: derzeit in Ausbildung","2007","Westdeutschland, alte Bundeslaender","weiblich","347","0.0334045217989579","0.029542257645704","0.0372667859522118"
"NE: derzeit in Ausbildung","2007","Ostdeutschland, neue Bundeslaender","maennlich","126","0.0452057250256035","0.0369976010612719","0.0534138489899352"
"NE: derzeit in Ausbildung","2007","Ostdeutschland, neue Bundeslaender","weiblich","136","0.0500947837832917","0.0417940620431882","0.0583955055233952"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Westdeutschland, alte Bundeslaender","weiblich","236","0.0288348297142019","0.0252379806892531","0.0324316787391507"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Ostdeutschland, neue Bundeslaender","weiblich","77","0.0331717050079385","0.0263571415627353","0.0399862684531416"
"NE: im Militär-/Zivildienst","2007","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2007","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NE: im Militär-/Zivildienst","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: im Militär-/Zivildienst","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: arbeitslos registriert","2007","Westdeutschland, alte Bundeslaender","maennlich","283","0.0465627841417634","0.0418056744442958","0.051319893839231"
"NE: arbeitslos registriert","2007","Westdeutschland, alte Bundeslaender","weiblich","286","0.042125924270614","0.037808289571321","0.046443558969907"
"NE: arbeitslos registriert","2007","Ostdeutschland, neue Bundeslaender","maennlich","201","0.0973840186995214","0.0856704928658282","0.109097544533215"
"NE: arbeitslos registriert","2007","Ostdeutschland, neue Bundeslaender","weiblich","199","0.080239909516408","0.0699024942750088","0.0905773247578072"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","Westdeutschland, alte Bundeslaender","maennlich","123","0.0175393470325399","0.0145755944887318","0.020503099576348"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","Westdeutschland, alte Bundeslaender","weiblich","122","0.0130448326393776","0.0106059835236075","0.0154836817551476"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","Ostdeutschland, neue Bundeslaender","maennlich","42","0.0149591925980248","0.010163255567954","0.0197551296280955"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","Ostdeutschland, neue Bundeslaender","weiblich","35","0.0129370044093566","0.0086370013507089","0.0172370074680043"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","Westdeutschland, alte Bundeslaender","maennlich","63","0.00759802326286584","0.00563750105607612","0.00955854546965557"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","Westdeutschland, alte Bundeslaender","weiblich","57","0.00806477806804105","0.00614232905473421","0.00998722708134789"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","Ostdeutschland, neue Bundeslaender","maennlich","30","0.0107211553944299","0.00665229826609022","0.0147900125227695"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","Westdeutschland, alte Bundeslaender","maennlich","81","0.0106655972654599","0.00834637809549588","0.0129848164354239"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","Westdeutschland, alte Bundeslaender","weiblich","104","0.0130139197829964","0.010577923951331","0.0154499156146618"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","Ostdeutschland, neue Bundeslaender","weiblich","35","0.0127775755638158","0.00850380502595644","0.0170513461016752"
"Erwerbstätig","2007","Westdeutschland, alte Bundeslaender","maennlich","4775","0.628476944265753","0.617567184027981","0.639386704503525"
"Erwerbstätig","2007","Westdeutschland, alte Bundeslaender","weiblich","4220","0.480131442184923","0.469392937430466","0.49086994693938"
"Erwerbstätig","2007","Ostdeutschland, neue Bundeslaender","maennlich","1361","0.547430850560774","0.527765604207981","0.567096096913566"
"Erwerbstätig","2007","Ostdeutschland, neue Bundeslaender","weiblich","1288","0.431222924071188","0.41237769468021","0.450068153462166"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","Westdeutschland, alte Bundeslaender","maennlich","97","0.0128735024184285","0.0103283581165065","0.0154186467203506"
