"pglfs","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"NE: 65 Jahre und älter","2006","66 und älter","kein Migrationshintergrund","3791","0.93116047991294","0.92339366822372","0.93892729160216"
"NE: 65 Jahre und älter","2006","66 und älter","direkter Migrationshintergrund","364","0.917601041001632","0.890552699007293","0.94464938299597"
"NE: 65 Jahre und älter","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","16-34 Jahre alt","kein Migrationshintergrund","709","0.133948472889651","0.123689274847914","0.144207670931388"
"NE: derzeit in Ausbildung","2006","16-34 Jahre alt","direkter Migrationshintergrund","66","0.113737701261912","0.0871311987899244","0.140344203733901"
"NE: derzeit in Ausbildung","2006","16-34 Jahre alt","indirekter Migrationshintergrund","137","0.177018461572378","0.148074085833112","0.205962837311643"
"NE: derzeit in Ausbildung","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","16-34 Jahre alt","kein Migrationshintergrund","196","0.0472958836114529","0.0409020201646052","0.0536897470583006"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","16-34 Jahre alt","direkter Migrationshintergrund","41","0.0795214506477303","0.0568487418052067","0.102194159490254"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","35-65 Jahre alt","kein Migrationshintergrund","111","0.010708773582728","0.00876776278447647","0.0126497843809795"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2006","16-34 Jahre alt","kein Migrationshintergrund","269","0.0685394423236363","0.0609287321767511","0.0761501524705215"
"NE: arbeitslos registriert","2006","16-34 Jahre alt","direkter Migrationshintergrund","51","0.106552436888805","0.0806958822260754","0.132408991551534"
"NE: arbeitslos registriert","2006","16-34 Jahre alt","indirekter Migrationshintergrund","66","0.108249801081819","0.0846887304772185","0.13181087168642"
"NE: arbeitslos registriert","2006","35-65 Jahre alt","kein Migrationshintergrund","686","0.0731293535419083","0.0682196933360827","0.078039013747734"
"NE: arbeitslos registriert","2006","35-65 Jahre alt","direkter Migrationshintergrund","157","0.12653665721567","0.109454326928881","0.143618987502458"
"NE: arbeitslos registriert","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2006","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","kein Migrationshintergrund","149","0.0329858948438673","0.0276062549727458","0.0383655347149888"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","kein Migrationshintergrund","94","0.00950263826891166","0.0076730862383796","0.0113321902994437"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","66 und älter","kein Migrationshintergrund","36","0.00658403667653069","0.0041030565880537","0.00906501676500768"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","16-34 Jahre alt","kein Migrationshintergrund","126","0.0288358534242704","0.0237952168162794","0.0338764900322614"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","kein Migrationshintergrund","61","0.0152776602441259","0.0115831405727447","0.0189721799155071"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","kein Migrationshintergrund","103","0.0113382179390531","0.00934161237070572","0.0133348235074005"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","kein Migrationshintergrund","55","0.012613559809369","0.0091900308521195","0.0160370887666184"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2006","16-34 Jahre alt","kein Migrationshintergrund","2538","0.634258381995681","0.619750869184332","0.64876589480703"
"Erwerbstätig","2006","16-34 Jahre alt","direkter Migrationshintergrund","305","0.548185591499478","0.506479616905832","0.589891566093124"
"Erwerbstätig","2006","16-34 Jahre alt","indirekter Migrationshintergrund","361","0.560157751806845","0.522516547830528","0.597798955783162"
"Erwerbstätig","2006","35-65 Jahre alt","kein Migrationshintergrund","7796","0.709295752738037","0.700732566830777","0.717858938645297"
"Erwerbstätig","2006","35-65 Jahre alt","direkter Migrationshintergrund","917","0.609345204128645","0.584275750253694","0.634414658003597"
"Erwerbstätig","2006","35-65 Jahre alt","indirekter Migrationshintergrund","129","0.67792186253703","0.610035452963857","0.745808272110204"
"Erwerbstätig","2006","66 und älter","kein Migrationshintergrund","155","0.0353733841928178","0.0297066933867717","0.0410400749988639"
"Erwerbstätig","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","kein Migrationshintergrund","69","0.0138474258199819","0.0103275345829081","0.0173673170570558"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","kein Migrationshintergrund","145","0.0156155857768425","0.0132775157786384","0.0179536557750466"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","kein Migrationshintergrund","32","0.0101088990083076","0.00704017924898139","0.0131776187676339"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","kein Migrationshintergrund","89","0.018039845097401","0.0138970845652576","0.0221826056295445"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","direkter Migrationshintergrund","47","0.0995440580019727","0.0721845628152983","0.126903553188647"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","indirekter Migrationshintergrund","37","0.0464255848619401","0.030200468544027","0.0626507011798531"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","kein Migrationshintergrund","1497","0.14948774708802","0.142497383301848","0.156478110874193"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","direkter Migrationshintergrund","284","0.213067384203466","0.190859674973343","0.235275093433589"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","kein Migrationshintergrund","47","0.00555221018123076","0.00409547491473323","0.00700894544772829"
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2007","66 und älter","kein Migrationshintergrund","3687","0.917252609975893","0.908726648022424","0.925778571929361"
"NE: 65 Jahre und älter","2007","66 und älter","direkter Migrationshintergrund","361","0.93142251108853","0.906111303929316","0.956733718247744"
"NE: 65 Jahre und älter","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","kein Migrationshintergrund","715","0.15014395483812","0.139025278076786","0.161262631599455"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","direkter Migrationshintergrund","60","0.152104350542884","0.119286419610682","0.184922281475085"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","indirekter Migrationshintergrund","131","0.140752909946705","0.113935331593751","0.16757048829966"
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","kein Migrationshintergrund","174","0.042807631585294","0.0365069619455306","0.0491083012250574"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","direkter Migrationshintergrund","32","0.0729928201268156","0.0492216371102469","0.0967640031433843"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","kein Migrationshintergrund","73","0.00707313842233657","0.00543019956843845","0.00871607727623469"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
