"pglfs","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","92","0.0187554109444127","0.0145466025331395","0.0229642193556858"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","89","0.0107727406973311","0.00862961680189336","0.0129158645927688"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","66 und älter","Westdeutschland, alte Bundeslaender","45","0.0161529829231676","0.0115206783201753","0.0207852875261599"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2402","0.629523266894962","0.614540445953109","0.644506087836815"
"Erwerbstätig","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","756","0.55183338648046","0.525344573620163","0.578322199340757"
"Erwerbstätig","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6427","0.705665104540061","0.696203684234609","0.715126524845513"
"Erwerbstätig","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1810","0.623981900981354","0.605831742744025","0.642132059218682"
"Erwerbstätig","2005","66 und älter","Westdeutschland, alte Bundeslaender","112","0.0360996624871877","0.0292451812404477","0.0429541437339277"
"Erwerbstätig","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","34","0.00674812726970559","0.00420815745287505","0.00928809708653613"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","119","0.0147971293012003","0.0122905138842555","0.0173037447181452"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.00862477523312489","0.00515993695921687","0.0120896135070329"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","189","0.0460404319717423","0.03959875292016","0.0524821110233246"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1712","0.174686453510737","0.16707993639615","0.182292970625324"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","426","0.157735601787987","0.144393528251935","0.171077675324039"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","44","0.00385339098956387","0.00261222486072181","0.00509455711840594"
"NE: 65 Jahre und älter","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2006","66 und älter","Westdeutschland, alte Bundeslaender","3074","0.922043997194027","0.912963886960665","0.931124107427389"
"NE: 65 Jahre und älter","2006","66 und älter","Ostdeutschland, neue Bundeslaender","1092","0.959515540714813","0.948089516135206","0.970941565294421"
"NE: derzeit in Ausbildung","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","680","0.133073893505044","0.122633860384223","0.143513926625865"
"NE: derzeit in Ausbildung","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","232","0.152834245798175","0.133870176404884","0.171798315191466"
"NE: derzeit in Ausbildung","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","185","0.045343809334885","0.038948715788283","0.0517389028814871"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","76","0.0650882194731521","0.0520873166313559","0.0780891223149484"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","99","0.0107096696040015","0.00864763160280804","0.0127717076051949"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","243","0.0700306649321913","0.0621865699644493","0.0778747598999333"
"NE: arbeitslos registriert","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","143","0.117436227561622","0.10046899177329","0.134403463349954"
"NE: arbeitslos registriert","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","495","0.0649639795755183","0.0600265919142763","0.0699013672367604"
"NE: arbeitslos registriert","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","361","0.151010183844615","0.137903627372264","0.164116740316966"
"NE: arbeitslos registriert","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","128","0.0289141913738693","0.0237636991815552","0.0340646835661834"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","42","0.0234167855163875","0.0154468415566648","0.0313867294761102"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","79","0.00940902263660794","0.00747497936450431","0.0113430659087116"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","89","0.0215256511168446","0.0170648046615025","0.0259864975721866"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","54","0.0358240710278456","0.0260291122614922","0.0456190297941991"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","59","0.0160450500782144","0.0121829586586712","0.0199071414977576"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","83","0.0104436576157295","0.00840711584511058","0.0124801993863484"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.0119597943608414","0.00798070759331077","0.015938881128372"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","Westdeutschland, alte Bundeslaender","46","0.0135023366632256","0.00959354058513264","0.0174111327413185"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2430","0.625616486557772","0.610740805641087","0.640492167474458"
"Erwerbstätig","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","774","0.556437572602493","0.530254379999458","0.582620765205528"
"Erwerbstätig","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6899","0.706852925304295","0.697733781628511","0.715972068980079"
"Erwerbstätig","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1943","0.638803118951341","0.621220249391663","0.65638598851102"
"Erwerbstätig","2006","66 und älter","Westdeutschland, alte Bundeslaender","156","0.0424365967913164","0.0356093663620162","0.0492638272206167"
"Erwerbstätig","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","59","0.0125586204384159","0.00913574549160426","0.0159814953852276"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","127","0.0146873235841206","0.0122773897847451","0.017097257383496"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.0137105943793455","0.00945397743078987","0.0179672113279012"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","Westdeutschland, alte Bundeslaender","31","0.0109330487468429","0.00741117320313172","0.014454924290554"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","160","0.0372573934093018","0.0312061821987358","0.0433086046198679"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1444","0.16186984019162","0.154184660176713","0.169555020206526"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","362","0.1437615982347","0.130441167107614","0.157082029361786"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","46","0.00511479828573577","0.00362641055166264","0.00660318601980889"
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2007","66 und älter","Westdeutschland, alte Bundeslaender","2977","0.910250314817386","0.900444811254666","0.920055818380105"
"NE: 65 Jahre und älter","2007","66 und älter","Ostdeutschland, neue Bundeslaender","1080","0.950578834387348","0.938002449185011","0.963155219589685"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","646","0.14123593048256","0.130108612158373","0.152363248806746"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","260","0.180177289590277","0.159348970800245","0.201005608380309"
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","169","0.0455656478174607","0.0389026021863225","0.052228693448599"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","64","0.0539095847838835","0.0416706524464368","0.0661485171213301"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","71","0.00795641437471554","0.00610271452522331","0.00981011422420777"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
