"pglfs","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","Realschulabschluss","31","0.0185567490397702","0.0115400217820294","0.0255734762975111"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","(Fach-)Abitur","40","0.0299568381537017","0.0201087042498459","0.0398049720575575"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","Hauptschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","Realschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","(Fach-)Abitur","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","Hauptschulabschluss","40","0.0118830001881918","0.00843953993498968","0.015326460441394"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","Hauptschulabschluss","35","0.0144368187012484","0.00997618308230423","0.0188974543201925"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","Realschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","AkademikerInnen","","","",""
"Erwerbstätig","2007","16-34 Jahre alt","(noch) kein Abschluss","94","0.179593127690711","0.150397114368979","0.208789141012444"
"Erwerbstätig","2007","16-34 Jahre alt","Hauptschulabschluss","614","0.703135245636016","0.672758799956248","0.733511691315785"
"Erwerbstätig","2007","16-34 Jahre alt","Realschulabschluss","1023","0.726500396746798","0.703323924565789","0.749676868927806"
"Erwerbstätig","2007","16-34 Jahre alt","(Fach-)Abitur","649","0.610069962940792","0.581893037932048","0.638246887949535"
"Erwerbstätig","2007","16-34 Jahre alt","AkademikerInnen","469","0.829751536321238","0.798538492161517","0.86096458048096"
"Erwerbstätig","2007","35-65 Jahre alt","(noch) kein Abschluss","44","0.353153467059841","0.265799720715977","0.440507213403706"
"Erwerbstätig","2007","35-65 Jahre alt","Hauptschulabschluss","2370","0.629582463733645","0.61423629681451","0.64492863065278"
"Erwerbstätig","2007","35-65 Jahre alt","Realschulabschluss","2642","0.756402482413464","0.742126414633792","0.770678550193135"
"Erwerbstätig","2007","35-65 Jahre alt","(Fach-)Abitur","812","0.784460725514327","0.759397518999404","0.80952393202925"
"Erwerbstätig","2007","35-65 Jahre alt","AkademikerInnen","2502","0.817022120943394","0.803234512838585","0.830809729048202"
"Erwerbstätig","2007","66 und älter","(noch) kein Abschluss","","","",""
"Erwerbstätig","2007","66 und älter","Hauptschulabschluss","74","0.0329201835238639","0.0262477993308353","0.0395925677168924"
"Erwerbstätig","2007","66 und älter","Realschulabschluss","","","",""
"Erwerbstätig","2007","66 und älter","(Fach-)Abitur","","","",""
"Erwerbstätig","2007","66 und älter","AkademikerInnen","72","0.0725795147950682","0.0548649756770372","0.0902940539130993"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","Hauptschulabschluss","68","0.017819639815562","0.013615540950788","0.022023738680336"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","Realschulabschluss","36","0.00949714412829529","0.00627147305341794","0.0127228152031726"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","AkademikerInnen","58","0.0184604007760317","0.0136603348323771","0.0232604667196863"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","Hauptschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","Realschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","Hauptschulabschluss","44","0.0561013360538466","0.0396760967429832","0.0725265753647101"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","Realschulabschluss","37","0.0264345417867705","0.0177240163166241","0.0351450672569169"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","(noch) kein Abschluss","34","0.346400454608368","0.253603761184217","0.439197148032519"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","Hauptschulabschluss","789","0.215928254478236","0.202239831291708","0.229616677664764"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","Realschulabschluss","424","0.124200432091876","0.112954589811479","0.135446274372274"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","(Fach-)Abitur","132","0.11633231924598","0.0963500583886869","0.136314580103273"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","AkademikerInnen","249","0.0757905503175565","0.0659839840244365","0.0855971166106765"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","Hauptschulabschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","Realschulabschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","(Fach-)Abitur","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","AkademikerInnen","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: 65 Jahre und älter","2008","66 und älter","(noch) kein Abschluss","54","0.979986585488458","0.943306973051779","1.01666619792514"
"NE: 65 Jahre und älter","2008","66 und älter","Hauptschulabschluss","2499","0.920725540296157","0.910470207481045","0.93098087311127"
"NE: 65 Jahre und älter","2008","66 und älter","Realschulabschluss","510","0.918496222038208","0.895855294351119","0.941137149725296"
"NE: 65 Jahre und älter","2008","66 und älter","(Fach-)Abitur","172","0.915201088285481","0.875165609907936","0.955236566663025"
"NE: 65 Jahre und älter","2008","66 und älter","AkademikerInnen","760","0.874219798129287","0.852298305795466","0.896141290463107"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","(noch) kein Abschluss","337","0.568768123387352","0.528840137537682","0.608696109237021"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","Hauptschulabschluss","30","0.0528269304994665","0.0368606124114591","0.0687932485874739"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","Realschulabschluss","85","0.0647422116271249","0.0513813238743448","0.0781030993799049"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","(Fach-)Abitur","193","0.160818035577145","0.138240160710699","0.183395910443592"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","(noch) kein Abschluss","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","Hauptschulabschluss","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","Realschulabschluss","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","(Fach-)Abitur","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","AkademikerInnen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","Hauptschulabschluss","32","0.0296271885298697","0.0175246367762133","0.0417297402835262"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","Realschulabschluss","66","0.0551375090565931","0.0427443004883943","0.0675307176247918"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","(Fach-)Abitur","38","0.0355004077590002","0.024127924414764","0.0468728911032364"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","Realschulabschluss","43","0.0114523269146123","0.00782427285878803","0.0150803809704366"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","AkademikerInnen","31","0.0125089478044297","0.00839080681921791","0.0166270887896416"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","Hauptschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","Realschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","(Fach-)Abitur","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","AkademikerInnen","","","",""
"NE: arbeitslos registriert","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: arbeitslos registriert","2008","16-34 Jahre alt","Hauptschulabschluss","83","0.0999218196087147","0.0785159585598998","0.12132768065753"
"NE: arbeitslos registriert","2008","16-34 Jahre alt","Realschulabschluss","76","0.0716373289726672","0.0576348667334266","0.0856397912119078"
"NE: arbeitslos registriert","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: arbeitslos registriert","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: arbeitslos registriert","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
