"pglfs","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","maennlich","37","0.0128488568364731","0.00851987774202016","0.0171778359309259"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","weiblich","43","0.0190084447636826","0.0139941738635238","0.0240227156638414"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","maennlich","37","0.00727980118593756","0.00512536131133776","0.00943424106053735"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","weiblich","77","0.0141849671051304","0.01130086284899","0.0170690713612708"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","maennlich","39","0.0183438161434939","0.0125976176336239","0.0240900146533638"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","weiblich","","","",""
"Erwerbstätig","2006","16-34 Jahre alt","maennlich","1652","0.665510581054299","0.647375057761946","0.683646104346651"
"Erwerbstätig","2006","16-34 Jahre alt","weiblich","1552","0.556869311779135","0.538628489051472","0.575110134506798"
"Erwerbstätig","2006","35-65 Jahre alt","maennlich","4677","0.769863838335702","0.759196389148372","0.780531287523032"
"Erwerbstätig","2006","35-65 Jahre alt","weiblich","4165","0.618733710491641","0.606887889546745","0.630579531436537"
"Erwerbstätig","2006","66 und älter","maennlich","117","0.0536786241031754","0.0440275402234288","0.063329707982922"
"Erwerbstätig","2006","66 und älter","weiblich","56","0.0239783316828338","0.0178540764017827","0.0301025869638849"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","maennlich","41","0.0108984113351366","0.00690757916514195","0.0148892435051313"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","weiblich","39","0.0147312964500527","0.0103074535588676","0.0191551393412377"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","maennlich","72","0.0132419167205268","0.0103449602985651","0.0161388731424886"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","weiblich","86","0.0157964394573445","0.0127554064061575","0.0188374725085316"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","maennlich","41","0.0203230301221081","0.0147116458124916","0.0259344144317245"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","weiblich","132","0.0440198056398009","0.0361975826533528","0.051842028626249"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","maennlich","535","0.0998064763571954","0.0918956357109708","0.10771731700342"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","weiblich","1271","0.21783151279231","0.207364421958517","0.228298603626102"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","weiblich","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","maennlich","36","0.00657120725514013","0.00443881897621654","0.00870359553406373"
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2007","66 und älter","maennlich","1825","0.89023887666359","0.876717180721374","0.903760572605805"
"NE: 65 Jahre und älter","2007","66 und älter","weiblich","2232","0.93917226884634","0.929512808332705","0.948831729359975"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","maennlich","436","0.148404676461653","0.134267106705684","0.162542246217623"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","weiblich","470","0.149711355250666","0.136106552644523","0.163316157856809"
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","maennlich","","","",""
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","weiblich","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","maennlich","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","weiblich","228","0.093295950077984","0.0822055846089887","0.104386315546979"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","weiblich","85","0.0153142783416906","0.0122003216350296","0.0184282350483515"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","66 und älter","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","66 und älter","weiblich","","","",""
"NE: im Militär-/Zivildienst","2007","16-34 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2007","16-34 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2007","35-65 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2007","35-65 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2007","66 und älter","maennlich","","","",""
"NE: im Militär-/Zivildienst","2007","66 und älter","weiblich","","","",""
"NE: arbeitslos registriert","2007","16-34 Jahre alt","maennlich","135","0.0686282790030526","0.0585740815176725","0.0786824764884326"
"NE: arbeitslos registriert","2007","16-34 Jahre alt","weiblich","117","0.06072929890037","0.0516222806728074","0.0698363171279327"
"NE: arbeitslos registriert","2007","35-65 Jahre alt","maennlich","349","0.0714548201084874","0.0646566407631787","0.078252999453796"
"NE: arbeitslos registriert","2007","35-65 Jahre alt","weiblich","368","0.0690439028896896","0.0626149129122669","0.0754728928671124"
"NE: arbeitslos registriert","2007","66 und älter","maennlich","","","",""
"NE: arbeitslos registriert","2007","66 und älter","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","maennlich","81","0.0307648393379472","0.0238976939906811","0.0376319846852133"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","weiblich","84","0.0231916915402678","0.0174524755427283","0.0289309075378074"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","maennlich","42","0.00974364019235423","0.00715119387616246","0.012336086508546"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","weiblich","58","0.0118986328834686","0.00914906298544118","0.014648202781496"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","66 und älter","maennlich","42","0.0189595067904017","0.0130600693393344","0.024858944241469"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","66 und älter","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","maennlich","71","0.0226467759097496","0.0167302972829213","0.028563254536578"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","weiblich","55","0.0189775484096379","0.0137746995298339","0.0241803972894419"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","maennlich","38","0.0148041391671866","0.0100014198911432","0.0196068584432301"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","weiblich","40","0.0103095247385097","0.00645784027074709","0.0141612092062722"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","weiblich","72","0.0145978628483146","0.0115565095606291","0.0176392161360001"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","maennlich","40","0.0177395398616286","0.0120295133742774","0.0234495663489798"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","weiblich","","","",""
"Erwerbstätig","2007","16-34 Jahre alt","maennlich","1592","0.678554261407297","0.659981329731555","0.697127193083038"
"Erwerbstätig","2007","16-34 Jahre alt","weiblich","1479","0.588818588681802","0.570056154714193","0.607581022649411"
"Erwerbstätig","2007","35-65 Jahre alt","maennlich","4425","0.789781228251172","0.779027365650147","0.800535090852197"
"Erwerbstätig","2007","35-65 Jahre alt","weiblich","3973","0.643764338708109","0.63162073360748","0.655907943808737"
"Erwerbstätig","2007","66 und älter","maennlich","119","0.0556838505736694","0.0457646435504971","0.0656030575968418"
"Erwerbstätig","2007","66 und älter","weiblich","56","0.0265745058602306","0.0200745053707014","0.0330745063497598"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","weiblich","35","0.0105694588891523","0.00667003258287706","0.0144688851954276"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","maennlich","77","0.0129641936898718","0.00997871110656881","0.0159496762731747"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","weiblich","91","0.0153374317768465","0.0122211586242073","0.0184537049294858"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","maennlich","37","0.0262500398312448","0.0195934480749927","0.0329066315874968"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","weiblich","112","0.0491763921071948","0.0405539966855497","0.0577987875288399"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","maennlich","495","0.0919029229539461","0.0839875536282417","0.0998182922796505"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","weiblich","1140","0.211463236571164","0.200746163809586","0.222180309332741"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","weiblich","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2008","66 und älter","maennlich","1821","0.88556718456028","0.871793648134075","0.899340720986486"
"NE: 65 Jahre und älter","2008","66 und älter","weiblich","2186","0.934952774920922","0.924891815129081","0.945013734712763"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","maennlich","364","0.140374869977361","0.125911734709144","0.154838005245577"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","weiblich","391","0.14839536529877","0.134220178103544","0.162570552493997"
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","maennlich","","","",""
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","weiblich","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","maennlich","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","weiblich","165","0.0695256403712809","0.0593836234704204","0.0796676572721414"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","weiblich","92","0.0179162069435262","0.0144348778788489","0.0213975360082035"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","weiblich","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","maennlich","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","weiblich","","","",""
"NE: arbeitslos registriert","2008","16-34 Jahre alt","maennlich","122","0.0617400777793675","0.0517191396201633","0.0717610159385717"
"NE: arbeitslos registriert","2008","16-34 Jahre alt","weiblich","112","0.054074117033398","0.0450558539837745","0.0630923800830215"
"NE: arbeitslos registriert","2008","35-65 Jahre alt","maennlich","300","0.0673759715354843","0.0605077198227279","0.0742442232482407"
"NE: arbeitslos registriert","2008","35-65 Jahre alt","weiblich","299","0.056468619264799","0.0504106156576636","0.0625266228719344"
"NE: arbeitslos registriert","2008","66 und älter","maennlich","","","",""
"NE: arbeitslos registriert","2008","66 und älter","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","16-34 Jahre alt","maennlich","70","0.018948140701207","0.0132714857615039","0.0246247956409102"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","16-34 Jahre alt","weiblich","82","0.0220914749780883","0.0162306183331609","0.0279523316230158"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","35-65 Jahre alt","maennlich","33","0.00551111978721332","0.00348268862605552","0.00753955094837112"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","35-65 Jahre alt","weiblich","53","0.0115308167811371","0.00872887329451716","0.014332760267757"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","66 und älter","maennlich","46","0.0305925622065143","0.0231414601402784","0.0380436642727502"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","66 und älter","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","16-34 Jahre alt","maennlich","54","0.0262154927517564","0.0195631647282474","0.0328678207752653"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","16-34 Jahre alt","weiblich","57","0.0243859595280665","0.0182354857496394","0.0305364333064935"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","66 und älter","maennlich","","","",""
