year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.04946,60,1111,0.03671,0.06222
2008,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26661,295,1111,0.24060,0.29263
2008,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.05250,47,1111,0.03938,0.06562
2008,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.10216,118,1111,0.08434,0.11998
2008,Baden-Wuerttemberg,West,Self-employed,0.04578,143,2383,0.03738,0.05417
2008,Baden-Wuerttemberg,West,Blue-collar worker,0.20081,409,2383,0.18472,0.21690
2008,Baden-Wuerttemberg,West,Civil servant,0.02776,87,2383,0.02116,0.03435
2008,Baden-Wuerttemberg,West,White-collar worker,0.28499,706,2383,0.26686,0.30312
2008,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07746,209,2383,0.06673,0.08820
2008,Baden-Wuerttemberg,West,Not employed: Pensioner,0.26714,583,2383,0.24937,0.28491
2008,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02783,57,2383,0.02122,0.03443
2008,Baden-Wuerttemberg,West,Not employed: no further information,0.06794,189,2383,0.05784,0.07805
2008,Bavaria,West,Self-employed,0.05439,174,2784,0.04596,0.06281
2008,Bavaria,West,Blue-collar worker,0.19479,467,2784,0.18008,0.20951
2008,Bavaria,West,Civil servant,0.03447,129,2784,0.02769,0.04125
2008,Bavaria,West,White-collar worker,0.28402,824,2784,0.26727,0.30078
2008,Bavaria,West,Apprentice/ Trainee/ Intern,0.05690,193,2784,0.04830,0.06551
2008,Bavaria,West,Not employed: Pensioner,0.25696,684,2784,0.24073,0.27320
2008,Bavaria,West,Not employed: registered unemployed,0.03192,68,2784,0.02538,0.03845
2008,Bavaria,West,Not employed: no further information,0.08418,245,2784,0.07387,0.09450
2008,Berlin,West,Self-employed,0.08345,39,291,0.05162,0.11528
2008,Berlin,West,White-collar worker,0.34229,135,291,0.28768,0.39690
2008,Berlin,West,Not employed: Pensioner,0.20398,85,291,0.15760,0.25036
2008,Berlin,West,Not employed: registered unemployed,0.11251,32,291,0.07614,0.14888
2008,Berlin,East,Blue-collar worker,0.15433,37,295,0.11304,0.19563
2008,Berlin,East,White-collar worker,0.27142,106,295,0.22059,0.32226
2008,Berlin,East,Apprentice/ Trainee/ Intern,0.09181,32,295,0.05880,0.12481
2008,Berlin,East,Not employed: Pensioner,0.26405,89,295,0.21366,0.31444
2008,Berlin,East,Not employed: registered unemployed,0.10542,31,295,0.07032,0.14052
2008,Brandenburg,East,Self-employed,0.05692,48,773,0.04057,0.07326
2008,Brandenburg,East,Blue-collar worker,0.15419,110,773,0.12872,0.17967
2008,Brandenburg,East,White-collar worker,0.20839,193,773,0.17974,0.23704
2008,Brandenburg,East,Apprentice/ Trainee/ Intern,0.07053,61,773,0.05247,0.08859
2008,Brandenburg,East,Not employed: Pensioner,0.32242,271,773,0.28945,0.35539
2008,Brandenburg,East,Not employed: registered unemployed,0.12965,90,773,0.10595,0.15334
2008,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.19494,79,425,0.15723,0.23265
2008,Mecklenburg-Western Pomerania,East,White-collar worker,0.20002,115,425,0.16194,0.23809
2008,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.06458,36,425,0.04118,0.08797
2008,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.31046,144,425,0.26642,0.35451
2008,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.12372,51,425,0.09238,0.15506
2008,Saxony,East,Self-employed,0.06989,92,1423,0.05664,0.08314
2008,Saxony,East,Blue-collar worker,0.18050,247,1423,0.16051,0.20049
2008,Saxony,East,White-collar worker,0.25787,413,1423,0.23513,0.28061
2008,Saxony,East,Apprentice/ Trainee/ Intern,0.07546,116,1423,0.06173,0.08919
2008,Saxony,East,Not employed: Pensioner,0.29850,413,1423,0.27472,0.32229
2008,Saxony,East,Not employed: registered unemployed,0.07855,97,1423,0.06457,0.09254
2008,Saxony,East,Not employed: no further information,0.02812,45,1423,0.01953,0.03672
2008,Saxony-Anhalt,East,Self-employed,0.04766,38,779,0.03269,0.06264
2008,Saxony-Anhalt,East,Blue-collar worker,0.16842,148,779,0.14212,0.19472
2008,Saxony-Anhalt,East,White-collar worker,0.22215,217,779,0.19294,0.25136
2008,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.07456,68,779,0.05610,0.09302
2008,Saxony-Anhalt,East,Not employed: Pensioner,0.34087,233,779,0.30757,0.37418
2008,Saxony-Anhalt,East,Not employed: registered unemployed,0.09599,75,779,0.07529,0.11669
2008,Thuringa,East,Self-employed,0.04409,41,829,0.03011,0.05808
2008,Thuringa,East,Blue-collar worker,0.20090,158,829,0.17361,0.22819
2008,Thuringa,East,White-collar worker,0.21029,199,829,0.18253,0.23804
2008,Thuringa,East,Apprentice/ Trainee/ Intern,0.08748,72,829,0.06823,0.10672
2008,Thuringa,East,Not employed: Pensioner,0.29679,268,829,0.26567,0.32790
2008,Thuringa,East,Not employed: registered unemployed,0.11082,91,829,0.08944,0.13220
2009,Schleswig-Holstein,West,Blue-collar worker,0.13907,64,439,0.10667,0.17148
2009,Schleswig-Holstein,West,White-collar worker,0.26304,139,439,0.22181,0.30427
2009,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.05140,32,439,0.03072,0.07208
2009,Schleswig-Holstein,West,Not employed: Pensioner,0.30545,159,439,0.26231,0.34859
2009,Schleswig-Holstein,West,Not employed: no further information,0.09155,45,439,0.06454,0.11855
2009,Hamburg,West,White-collar worker,0.35178,91,165,0.27870,0.42487
2009,Hamburg,West,Not employed: Pensioner,0.31354,74,165,0.24254,0.38455
2009,Lower Saxony,West,Self-employed,0.05312,99,1639,0.04226,0.06398
2009,Lower Saxony,West,Blue-collar worker,0.17037,233,1639,0.15216,0.18858
2009,Lower Saxony,West,Civil servant,0.04839,92,1639,0.03800,0.05878
2009,Lower Saxony,West,White-collar worker,0.26225,471,1639,0.24095,0.28355
2009,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.05985,96,1639,0.04837,0.07134
2009,Lower Saxony,West,Not employed: Pensioner,0.30248,470,1639,0.28023,0.32472
2009,Lower Saxony,West,Not employed: registered unemployed,0.04090,58,1639,0.03131,0.05050
2009,Lower Saxony,West,Not employed: no further information,0.05510,120,1639,0.04405,0.06615
2009,Bremen,West,Not employed: Pensioner,0.42179,40,40,0.26679,0.57678
2009,North Rhine-Westphalia,West,Self-employed,0.05569,246,3666,0.04826,0.06311
2009,North Rhine-Westphalia,West,Blue-collar worker,0.15875,518,3666,0.14692,0.17058
2009,North Rhine-Westphalia,West,Civil servant,0.03744,180,3666,0.03129,0.04358
2009,North Rhine-Westphalia,West,White-collar worker,0.27039,1036,3666,0.25601,0.28477
2009,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.07473,244,3666,0.06621,0.08324
2009,North Rhine-Westphalia,West,Not employed: Pensioner,0.26045,946,3666,0.24624,0.27466
2009,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05843,158,3666,0.05083,0.06602
2009,North Rhine-Westphalia,West,Not employed: no further information,0.08199,338,3666,0.07311,0.09087
2009,Hesse,West,Self-employed,0.06553,95,1222,0.05165,0.07941
2009,Hesse,West,Blue-collar worker,0.14121,137,1222,0.12168,0.16074
2009,Hesse,West,Civil servant,0.03431,58,1222,0.02410,0.04452
2009,Hesse,West,White-collar worker,0.33274,426,1222,0.30631,0.35917
2009,Hesse,West,Apprentice/ Trainee/ Intern,0.07321,79,1222,0.05860,0.08782
2009,Hesse,West,Not employed: Pensioner,0.24239,288,1222,0.21836,0.26643
2009,Hesse,West,Not employed: registered unemployed,0.03242,40,1222,0.02249,0.04236
2009,Hesse,West,Not employed: no further information,0.07790,99,1222,0.06287,0.09294
2009,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03366,44,1043,0.02271,0.04461
2009,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.18390,184,1043,0.16038,0.20743
2009,"Rhineland-Palatinate, Saarland",West,Civil servant,0.04277,52,1043,0.03048,0.05505
2009,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.25174,269,1043,0.22538,0.27809
2009,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.07434,72,1043,0.05841,0.09026
2009,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.25916,276,1043,0.23256,0.28577
2009,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.05591,43,1043,0.04196,0.06986
2009,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.09419,103,1043,0.07646,0.11193
2009,Baden-Wuerttemberg,West,Self-employed,0.04610,127,2123,0.03718,0.05503
2009,Baden-Wuerttemberg,West,Blue-collar worker,0.19672,350,2123,0.17981,0.21363
2009,Baden-Wuerttemberg,West,Civil servant,0.02770,73,2123,0.02072,0.03469
2009,Baden-Wuerttemberg,West,White-collar worker,0.27892,628,2123,0.25984,0.29801
2009,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.08079,181,2123,0.06919,0.09238
2009,Baden-Wuerttemberg,West,Not employed: Pensioner,0.25469,523,2123,0.23615,0.27323
2009,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.03253,59,2123,0.02498,0.04008
2009,Baden-Wuerttemberg,West,Not employed: no further information,0.07859,182,2123,0.06714,0.09004
2009,Bavaria,West,Self-employed,0.04916,163,2642,0.04091,0.05740
2009,Bavaria,West,Blue-collar worker,0.17726,401,2642,0.16270,0.19183
2009,Bavaria,West,Civil servant,0.03710,124,2642,0.02989,0.04431
2009,Bavaria,West,White-collar worker,0.30729,815,2642,0.28969,0.32488
2009,Bavaria,West,Apprentice/ Trainee/ Intern,0.05958,195,2642,0.05055,0.06861
2009,Bavaria,West,Not employed: Pensioner,0.25220,651,2642,0.23563,0.26876
2009,Bavaria,West,Not employed: registered unemployed,0.03661,84,2642,0.02945,0.04377
2009,Bavaria,West,Not employed: no further information,0.07902,209,2642,0.06873,0.08931
2009,Berlin,West,Self-employed,0.09510,43,249,0.05859,0.13161
2009,Berlin,West,White-collar worker,0.32401,124,249,0.26576,0.38226
2009,Berlin,West,Not employed: Pensioner,0.22184,82,249,0.17013,0.27355
2009,Berlin,East,Blue-collar worker,0.15514,42,230,0.10825,0.20203
2009,Berlin,East,White-collar worker,0.28090,96,230,0.22269,0.33911
2009,Berlin,East,Not employed: Pensioner,0.26435,92,230,0.20723,0.32147
2009,Brandenburg,East,Self-employed,0.06624,45,739,0.04830,0.08418
2009,Brandenburg,East,Blue-collar worker,0.14970,111,739,0.12396,0.17545
2009,Brandenburg,East,White-collar worker,0.23112,198,739,0.20071,0.26153
2009,Brandenburg,East,Apprentice/ Trainee/ Intern,0.05780,51,739,0.04097,0.07464
2009,Brandenburg,East,Not employed: Pensioner,0.32791,263,739,0.29404,0.36178
2009,Brandenburg,East,Not employed: registered unemployed,0.10043,71,739,0.07874,0.12211
2009,Mecklenburg-Western Pomerania,East,Self-employed,0.04343,32,410,0.02367,0.06318
2009,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.18235,72,410,0.14493,0.21977
2009,Mecklenburg-Western Pomerania,East,White-collar worker,0.23841,119,410,0.19712,0.27971
2009,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.29927,146,410,0.25489,0.34365
2009,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.12704,41,410,0.09476,0.15931
2009,Saxony,East,Self-employed,0.07893,92,1346,0.06452,0.09334
2009,Saxony,East,Blue-collar worker,0.17683,226,1346,0.15644,0.19722
2009,Saxony,East,White-collar worker,0.23853,390,1346,0.21575,0.26131
2009,Saxony,East,Apprentice/ Trainee/ Intern,0.08042,102,1346,0.06589,0.09496
2009,Saxony,East,Not employed: Pensioner,0.29509,396,1346,0.27072,0.31947
2009,Saxony,East,Not employed: registered unemployed,0.09734,107,1346,0.08150,0.11318
2009,Saxony,East,Not employed: no further information,0.01939,33,1346,0.01202,0.02676
2009,Saxony-Anhalt,East,Self-employed,0.05592,32,728,0.03922,0.07262
2009,Saxony-Anhalt,East,Blue-collar worker,0.15345,135,728,0.12725,0.17965
2009,Saxony-Anhalt,East,White-collar worker,0.21854,200,728,0.18850,0.24858
2009,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.08000,62,728,0.06028,0.09972
2009,Saxony-Anhalt,East,Not employed: Pensioner,0.33166,226,728,0.29743,0.36588
2009,Saxony-Anhalt,East,Not employed: registered unemployed,0.11200,73,728,0.08907,0.13492
2009,Thuringa,East,Self-employed,0.04574,38,777,0.03104,0.06044
2009,Thuringa,East,Blue-collar worker,0.19547,148,777,0.16757,0.22337
2009,Thuringa,East,White-collar worker,0.22875,193,777,0.19920,0.25830
2009,Thuringa,East,Apprentice/ Trainee/ Intern,0.06363,58,777,0.04645,0.08080
2009,Thuringa,East,Not employed: Pensioner,0.29112,262,777,0.25916,0.32309
2009,Thuringa,East,Not employed: registered unemployed,0.10821,78,777,0.08635,0.13007
2010,Schleswig-Holstein,West,Self-employed,0.05385,41,739,0.03756,0.07014
2010,Schleswig-Holstein,West,Blue-collar worker,0.13833,95,739,0.11342,0.16324
2010,Schleswig-Holstein,West,Civil servant,0.03453,31,739,0.02136,0.04771
2010,Schleswig-Holstein,West,White-collar worker,0.25941,210,739,0.22778,0.29103
2010,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.06848,54,739,0.05026,0.08670
2010,Schleswig-Holstein,West,Not employed: Pensioner,0.32175,150,739,0.28804,0.35545
2010,Schleswig-Holstein,West,Not employed: registered unemployed,0.02937,61,739,0.01719,0.04156
2010,Schleswig-Holstein,West,Not employed: no further information,0.08446,97,739,0.06440,0.10452
2010,Hamburg,West,Self-employed,0.10780,37,296,0.07241,0.14318
2010,Hamburg,West,White-collar worker,0.33392,138,296,0.28011,0.38774
2010,Hamburg,West,Not employed: Pensioner,0.25636,69,296,0.20654,0.30619
2010,Hamburg,West,Not employed: no further information,0.06729,52,296,0.03870,0.09588
2010,Lower Saxony,West,Self-employed,0.04758,127,2218,0.03871,0.05644
2010,Lower Saxony,West,Blue-collar worker,0.16450,290,2218,0.14907,0.17993
2010,Lower Saxony,West,Civil servant,0.04849,122,2218,0.03955,0.05743
2010,Lower Saxony,West,White-collar worker,0.27795,691,2218,0.25930,0.29660
2010,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06463,137,2218,0.05439,0.07486
2010,Lower Saxony,West,Not employed: Pensioner,0.29729,453,2218,0.27827,0.31632
2010,Lower Saxony,West,Not employed: registered unemployed,0.04514,140,2218,0.03650,0.05378
2010,Lower Saxony,West,Not employed: no further information,0.05200,258,2218,0.04276,0.06125
2010,Bremen,West,White-collar worker,0.21803,56,91,0.13273,0.30334
2010,Bremen,West,Not employed: Pensioner,0.34420,35,91,0.24604,0.44235
2010,North Rhine-Westphalia,West,Self-employed,0.05471,323,5044,0.04843,0.06099
2010,North Rhine-Westphalia,West,Blue-collar worker,0.14554,691,5044,0.13581,0.15528
2010,North Rhine-Westphalia,West,Civil servant,0.03805,197,5044,0.03277,0.04333
2010,North Rhine-Westphalia,West,White-collar worker,0.28290,1502,5044,0.27047,0.29533
2010,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.07841,326,5044,0.07099,0.08582
2010,North Rhine-Westphalia,West,Not employed: Pensioner,0.26134,918,5044,0.24921,0.27346
2010,North Rhine-Westphalia,West,Not employed: registered unemployed,0.06241,368,5044,0.05573,0.06908
2010,North Rhine-Westphalia,West,Not employed: no further information,0.07618,719,5044,0.06885,0.08350
2010,Hesse,West,Self-employed,0.06802,126,1688,0.05601,0.08004
2010,Hesse,West,Blue-collar worker,0.11135,177,1688,0.09634,0.12636
2010,Hesse,West,Civil servant,0.03973,79,1688,0.03041,0.04905
2010,Hesse,West,White-collar worker,0.33460,601,1688,0.31208,0.35711
2010,Hesse,West,Apprentice/ Trainee/ Intern,0.08145,102,1688,0.06839,0.09450
2010,Hesse,West,Not employed: Pensioner,0.24401,275,1688,0.22352,0.26451
2010,Hesse,West,Not employed: registered unemployed,0.04929,90,1688,0.03896,0.05962
2010,Hesse,West,Not employed: no further information,0.06942,238,1688,0.05729,0.08154
2010,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03391,62,1354,0.02426,0.04355
2010,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.16888,219,1354,0.14892,0.18885
2010,"Rhineland-Palatinate, Saarland",West,Civil servant,0.04832,73,1354,0.03689,0.05974
2010,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.26917,395,1354,0.24554,0.29280
2010,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.07782,87,1354,0.06355,0.09210
2010,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26397,268,1354,0.24048,0.28746
2010,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.06925,81,1354,0.05572,0.08278
2010,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.06765,169,1354,0.05427,0.08104
2010,Baden-Wuerttemberg,West,Self-employed,0.04340,163,2921,0.03601,0.05079
2010,Baden-Wuerttemberg,West,Blue-collar worker,0.17490,452,2921,0.16112,0.18868
2010,Baden-Wuerttemberg,West,Civil servant,0.02844,104,2921,0.02241,0.03447
2010,Baden-Wuerttemberg,West,White-collar worker,0.31726,972,2921,0.30038,0.33414
2010,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07718,194,2921,0.06750,0.08686
2010,Baden-Wuerttemberg,West,Not employed: Pensioner,0.25303,497,2921,0.23726,0.26880
2010,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02996,112,2921,0.02378,0.03614
2010,Baden-Wuerttemberg,West,Not employed: no further information,0.06981,427,2921,0.06056,0.07905
2010,Bavaria,West,Self-employed,0.04945,227,3629,0.04239,0.05650
2010,Bavaria,West,Blue-collar worker,0.17124,580,3629,0.15898,0.18350
2010,Bavaria,West,Civil servant,0.03161,145,3629,0.02591,0.03730
2010,Bavaria,West,White-collar worker,0.30390,1165,3629,0.28893,0.31887
2010,Bavaria,West,Apprentice/ Trainee/ Intern,0.05791,215,3629,0.05031,0.06551
2010,Bavaria,West,Not employed: Pensioner,0.26175,646,3629,0.24744,0.27605
2010,Bavaria,West,Not employed: registered unemployed,0.04137,172,3629,0.03489,0.04785
2010,Bavaria,West,Not employed: no further information,0.08119,479,3629,0.07230,0.09008
2010,Berlin,West,Self-employed,0.07900,52,523,0.05586,0.10214
2010,Berlin,West,Blue-collar worker,0.11083,43,523,0.08390,0.13776
2010,Berlin,West,White-collar worker,0.31801,176,523,0.27806,0.35796
2010,Berlin,West,Apprentice/ Trainee/ Intern,0.05091,35,523,0.03206,0.06977
2010,Berlin,West,Not employed: Pensioner,0.23794,94,523,0.20141,0.27447
2010,Berlin,West,Not employed: registered unemployed,0.09987,67,523,0.07415,0.12559
2010,Berlin,West,Not employed: no further information,0.06510,56,523,0.04394,0.08626
2010,Berlin,East,Self-employed,0.09816,31,321,0.06556,0.13076
2010,Berlin,East,Blue-collar worker,0.12501,37,321,0.08877,0.16124
2010,Berlin,East,White-collar worker,0.28857,127,321,0.23893,0.33822
2010,Berlin,East,Not employed: Pensioner,0.29160,89,321,0.24180,0.34139
2010,Berlin,East,Not employed: registered unemployed,0.07590,37,321,0.04688,0.10492
2010,Brandenburg,East,Self-employed,0.06120,61,967,0.04608,0.07631
2010,Brandenburg,East,Blue-collar worker,0.14878,135,967,0.12634,0.17122
2010,Brandenburg,East,Civil servant,0.03541,33,967,0.02376,0.04706
2010,Brandenburg,East,White-collar worker,0.22082,246,967,0.19466,0.24698
2010,Brandenburg,East,Apprentice/ Trainee/ Intern,0.06605,63,967,0.05039,0.08171
2010,Brandenburg,East,Not employed: Pensioner,0.33116,256,967,0.30148,0.36084
2010,Brandenburg,East,Not employed: registered unemployed,0.10408,111,967,0.08483,0.12334
2010,Brandenburg,East,Not employed: no further information,0.03028,62,967,0.01948,0.04109
2010,Mecklenburg-Western Pomerania,East,Self-employed,0.03628,36,577,0.02101,0.05155
2010,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.19164,93,577,0.15949,0.22378
2010,Mecklenburg-Western Pomerania,East,White-collar worker,0.26617,168,577,0.23008,0.30226
2010,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.05084,31,577,0.03290,0.06878
