year,pgisced97,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.03519,47,1354,0.02537,0.04501
2010,Second Stage of Tertiary Education,East,Not employed: no further information,0.01554,75,1354,0.00895,0.02213
2011,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.49274,374,733,0.45652,0.52895
2011,Pre-primary Level,West,Not employed: no further information,0.41828,359,733,0.38254,0.45401
2011,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.45006,43,105,0.35445,0.54568
2011,Pre-primary Level,East,Not employed: no further information,0.51418,62,105,0.41812,0.61023
2011,Primary Level,West,Blue-collar worker,0.23106,95,319,0.18473,0.27739
2011,Primary Level,West,Not employed: Pensioner,0.33906,75,319,0.28703,0.39109
2011,Primary Level,West,Not employed: registered unemployed,0.14219,76,319,0.10380,0.18058
2011,Primary Level,West,Not employed: no further information,0.15802,73,319,0.11793,0.19811
2011,Lower Secondary Level,West,Self-employed,0.01388,53,2607,0.00938,0.01837
2011,Lower Secondary Level,West,Blue-collar worker,0.18411,467,2607,0.16923,0.19899
2011,Lower Secondary Level,West,White-collar worker,0.09888,301,2607,0.08742,0.11034
2011,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.12406,356,2607,0.11141,0.13672
2011,Lower Secondary Level,West,Not employed: Pensioner,0.40417,794,2607,0.38533,0.42301
2011,Lower Secondary Level,West,Not employed: registered unemployed,0.07517,265,2607,0.06505,0.08530
2011,Lower Secondary Level,West,Not employed: no further information,0.09016,371,2607,0.07916,0.10116
2011,Lower Secondary Level,East,Blue-collar worker,0.10942,53,387,0.07828,0.14056
2011,Lower Secondary Level,East,White-collar worker,0.05700,31,387,0.03387,0.08013
2011,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.17683,70,387,0.13876,0.21489
2011,Lower Secondary Level,East,Not employed: Pensioner,0.42659,141,387,0.37725,0.47593
2011,Lower Secondary Level,East,Not employed: registered unemployed,0.19548,92,387,0.15592,0.23504
2011,Upper Secondary Level,West,Self-employed,0.04101,493,10459,0.03720,0.04481
2011,Upper Secondary Level,West,Blue-collar worker,0.19737,1961,10459,0.18974,0.20500
2011,Upper Secondary Level,West,Civil servant,0.02146,226,10459,0.01869,0.02424
2011,Upper Secondary Level,West,White-collar worker,0.27680,3341,10459,0.26822,0.28537
2011,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04849,436,10459,0.04437,0.05261
2011,Upper Secondary Level,West,Not employed: Pensioner,0.30476,2508,10459,0.29594,0.31358
2011,Upper Secondary Level,West,Not employed: registered unemployed,0.03585,494,10459,0.03229,0.03941
2011,Upper Secondary Level,West,Not employed: no further information,0.06532,1000,10459,0.06059,0.07006
2011,Upper Secondary Level,East,Self-employed,0.05336,162,3369,0.04577,0.06095
2011,Upper Secondary Level,East,Blue-collar worker,0.24560,799,3369,0.23106,0.26013
2011,Upper Secondary Level,East,Civil servant,0.01562,48,3369,0.01143,0.01981
2011,Upper Secondary Level,East,White-collar worker,0.21673,804,3369,0.20281,0.23064
2011,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.05284,153,3369,0.04528,0.06039
2011,Upper Secondary Level,East,Not employed: Pensioner,0.28012,831,3369,0.26495,0.29529
2011,Upper Secondary Level,East,Not employed: registered unemployed,0.10418,435,3369,0.09386,0.11450
2011,Upper Secondary Level,East,Not employed: no further information,0.02504,137,3369,0.01976,0.03032
2011,Post-secondary Non-tertiary Level,West,Self-employed,0.05061,110,1691,0.04016,0.06106
2011,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.09387,148,1691,0.07996,0.10777
2011,Post-secondary Non-tertiary Level,West,White-collar worker,0.55780,942,1691,0.53412,0.58148
2011,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.04513,57,1691,0.03523,0.05502
2011,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.12959,137,1691,0.11358,0.14560
2011,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.03281,73,1691,0.02432,0.04131
2011,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.07302,224,1691,0.06062,0.08542
2011,Post-secondary Non-tertiary Level,East,White-collar worker,0.48648,147,147,0.40541,0.56756
2011,First Stage of Tertiary Education,West,Self-employed,0.09231,149,1343,0.07682,0.10780
2011,First Stage of Tertiary Education,West,Blue-collar worker,0.09628,128,1343,0.08050,0.11206
2011,First Stage of Tertiary Education,West,Civil servant,0.03264,64,1343,0.02313,0.04214
2011,First Stage of Tertiary Education,West,White-collar worker,0.42909,623,1343,0.40261,0.45557
2011,First Stage of Tertiary Education,West,Not employed: Pensioner,0.27766,290,1343,0.25370,0.30162
2011,First Stage of Tertiary Education,West,Not employed: no further information,0.04066,89,1343,0.03010,0.05123
2011,First Stage of Tertiary Education,East,Self-employed,0.12734,58,430,0.09579,0.15888
2011,First Stage of Tertiary Education,East,Blue-collar worker,0.15485,61,430,0.12062,0.18909
2011,First Stage of Tertiary Education,East,White-collar worker,0.29197,150,430,0.24894,0.33499
2011,First Stage of Tertiary Education,East,Not employed: Pensioner,0.37002,161,430,0.32433,0.41571
2011,Second Stage of Tertiary Education,West,Self-employed,0.11438,556,4617,0.10520,0.12356
2011,Second Stage of Tertiary Education,West,Blue-collar worker,0.02509,86,4617,0.02058,0.02961
2011,Second Stage of Tertiary Education,West,Civil servant,0.12601,672,4617,0.11643,0.13558
2011,Second Stage of Tertiary Education,West,White-collar worker,0.44240,2038,4617,0.42807,0.45673
2011,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.01405,61,4617,0.01065,0.01744
2011,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.19119,764,4617,0.17985,0.20254
2011,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02533,106,4617,0.02080,0.02987
2011,Second Stage of Tertiary Education,West,Not employed: no further information,0.05313,334,4617,0.04665,0.05960
2011,Second Stage of Tertiary Education,East,Self-employed,0.09322,148,1512,0.07856,0.10788
2011,Second Stage of Tertiary Education,East,Civil servant,0.04222,107,1512,0.03208,0.05236
2011,Second Stage of Tertiary Education,East,White-collar worker,0.43294,729,1512,0.40795,0.45792
2011,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.35801,433,1512,0.33384,0.38219
2011,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.02348,41,1512,0.01584,0.03111
2011,Second Stage of Tertiary Education,East,Not employed: no further information,0.01849,54,1512,0.01170,0.02528
2012,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.44026,351,726,0.40412,0.47639
2012,Pre-primary Level,West,Not employed: no further information,0.44044,375,726,0.40430,0.47657
2012,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.56717,49,105,0.47194,0.66239
2012,Pre-primary Level,East,Not employed: no further information,0.38088,56,105,0.28755,0.47421
2012,Primary Level,West,Blue-collar worker,0.27038,94,291,0.21926,0.32151
2012,Primary Level,West,Not employed: Pensioner,0.31634,67,291,0.26281,0.36986
2012,Primary Level,West,Not employed: registered unemployed,0.16893,70,291,0.12580,0.21205
2012,Primary Level,West,Not employed: no further information,0.13070,60,291,0.09190,0.16949
2012,Lower Secondary Level,West,Self-employed,0.01739,53,2572,0.01234,0.02245
2012,Lower Secondary Level,West,Blue-collar worker,0.20074,492,2572,0.18525,0.21622
2012,Lower Secondary Level,West,White-collar worker,0.10986,320,2572,0.09777,0.12195
2012,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.11872,366,2572,0.10622,0.13122
2012,Lower Secondary Level,West,Not employed: Pensioner,0.39078,767,2572,0.37192,0.40964
2012,Lower Secondary Level,West,Not employed: registered unemployed,0.06869,260,2572,0.05891,0.07847
2012,Lower Secondary Level,West,Not employed: no further information,0.08358,314,2572,0.07288,0.09428
2012,Lower Secondary Level,East,Blue-collar worker,0.10027,44,335,0.06805,0.13248
2012,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.16348,70,335,0.12382,0.20313
2012,Lower Secondary Level,East,Not employed: Pensioner,0.41878,132,335,0.36587,0.47169
2012,Lower Secondary Level,East,Not employed: registered unemployed,0.20415,89,335,0.16093,0.24738
2012,Upper Secondary Level,West,Self-employed,0.04188,461,10182,0.03799,0.04577
2012,Upper Secondary Level,West,Blue-collar worker,0.18912,1843,10182,0.18152,0.19673
2012,Upper Secondary Level,West,Civil servant,0.02200,223,10182,0.01916,0.02485
2012,Upper Secondary Level,West,White-collar worker,0.29169,3404,10182,0.28286,0.30052
2012,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04730,426,10182,0.04318,0.05142
2012,Upper Secondary Level,West,Not employed: Pensioner,0.30194,2497,10182,0.29302,0.31085
2012,Upper Secondary Level,West,Not employed: registered unemployed,0.04238,465,10182,0.03847,0.04629
2012,Upper Secondary Level,West,Not employed: no further information,0.05876,863,10182,0.05419,0.06333
2012,Upper Secondary Level,East,Self-employed,0.04632,131,3306,0.03915,0.05348
2012,Upper Secondary Level,East,Blue-collar worker,0.22867,761,3306,0.21435,0.24298
2012,Upper Secondary Level,East,Civil servant,0.01419,42,3306,0.01016,0.01822
2012,Upper Secondary Level,East,White-collar worker,0.22969,854,3306,0.21535,0.24404
2012,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04193,139,3306,0.03510,0.04877
2012,Upper Secondary Level,East,Not employed: Pensioner,0.29658,853,3306,0.28101,0.31215
2012,Upper Secondary Level,East,Not employed: registered unemployed,0.11200,402,3306,0.10124,0.12275
2012,Upper Secondary Level,East,Not employed: no further information,0.02742,124,3306,0.02186,0.03299
2012,Post-secondary Non-tertiary Level,West,Self-employed,0.07111,120,1650,0.05871,0.08352
2012,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.09123,152,1650,0.07733,0.10513
2012,Post-secondary Non-tertiary Level,West,White-collar worker,0.54374,937,1650,0.51970,0.56778
2012,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.05338,58,1650,0.04253,0.06423
2012,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.13413,135,1650,0.11768,0.15058
2012,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.03200,63,1650,0.02351,0.04050
2012,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.06344,185,1650,0.05168,0.07521
2012,Post-secondary Non-tertiary Level,East,Blue-collar worker,0.22221,40,194,0.16356,0.28087
2012,Post-secondary Non-tertiary Level,East,White-collar worker,0.49791,154,194,0.42737,0.56845
2012,First Stage of Tertiary Education,West,Self-employed,0.09158,143,1322,0.07602,0.10713
2012,First Stage of Tertiary Education,West,Blue-collar worker,0.08668,108,1322,0.07150,0.10185
2012,First Stage of Tertiary Education,West,Civil servant,0.03897,62,1322,0.02854,0.04941
2012,First Stage of Tertiary Education,West,White-collar worker,0.44611,614,1322,0.41930,0.47292
2012,First Stage of Tertiary Education,West,Not employed: Pensioner,0.26874,291,1322,0.24484,0.29265
2012,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.02538,32,1322,0.01690,0.03386
2012,First Stage of Tertiary Education,West,Not employed: no further information,0.03172,72,1322,0.02227,0.04117
2012,First Stage of Tertiary Education,East,Self-employed,0.13842,66,437,0.10601,0.17084
2012,First Stage of Tertiary Education,East,Blue-collar worker,0.10305,50,437,0.07451,0.13158
2012,First Stage of Tertiary Education,East,White-collar worker,0.31952,161,437,0.27575,0.36329
2012,First Stage of Tertiary Education,East,Not employed: Pensioner,0.34943,160,437,0.30468,0.39419
2012,Second Stage of Tertiary Education,West,Self-employed,0.11839,547,4597,0.10905,0.12773
2012,Second Stage of Tertiary Education,West,Blue-collar worker,0.02309,89,4597,0.01874,0.02743
2012,Second Stage of Tertiary Education,West,Civil servant,0.12638,663,4597,0.11677,0.13598
2012,Second Stage of Tertiary Education,West,White-collar worker,0.43241,2027,4597,0.41809,0.44673
2012,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.01613,63,4597,0.01249,0.01977
2012,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.19896,799,4597,0.18742,0.21050
2012,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02119,90,4597,0.01703,0.02536
2012,Second Stage of Tertiary Education,West,Not employed: no further information,0.05989,319,4597,0.05303,0.06675
2012,Second Stage of Tertiary Education,East,Self-employed,0.08964,142,1493,0.07514,0.10413
2012,Second Stage of Tertiary Education,East,Civil servant,0.04923,104,1493,0.03825,0.06021
2012,Second Stage of Tertiary Education,East,White-collar worker,0.42178,704,1493,0.39672,0.44683
2012,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.35160,444,1493,0.32737,0.37583
2012,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.03048,49,1493,0.02176,0.03921
2012,Second Stage of Tertiary Education,East,Not employed: no further information,0.02778,50,1493,0.01944,0.03612
2013,Pre-primary Level,West,Blue-collar worker,0.04018,34,906,0.02739,0.05298
2013,Pre-primary Level,West,White-collar worker,0.03769,38,906,0.02529,0.05010
2013,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.43906,389,906,0.40673,0.47139
2013,Pre-primary Level,West,Not employed: no further information,0.46895,445,906,0.43644,0.50146
2013,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.43389,55,141,0.35179,0.51599
2013,Pre-primary Level,East,Not employed: no further information,0.52865,86,141,0.44597,0.61134
2013,Primary Level,West,Blue-collar worker,0.22274,149,533,0.18738,0.25809
2013,Primary Level,West,White-collar worker,0.10736,56,533,0.08105,0.13366
2013,Primary Level,West,Not employed: Pensioner,0.27799,82,533,0.23992,0.31606
2013,Primary Level,West,Not employed: registered unemployed,0.18095,142,533,0.14824,0.21366
2013,Primary Level,West,Not employed: no further information,0.13544,104,533,0.10636,0.16452
2013,Lower Secondary Level,West,Self-employed,0.01787,71,3331,0.01337,0.02237
2013,Lower Secondary Level,West,Blue-collar worker,0.18676,722,3331,0.17352,0.20000
2013,Lower Secondary Level,West,White-collar worker,0.10479,446,3331,0.09439,0.11520
2013,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.12783,524,3331,0.11649,0.13917
2013,Lower Secondary Level,West,Not employed: Pensioner,0.37816,733,3331,0.36169,0.39463
2013,Lower Secondary Level,West,Not employed: registered unemployed,0.08421,402,3331,0.07478,0.09365
2013,Lower Secondary Level,West,Not employed: no further information,0.08890,433,3331,0.07923,0.09856
2013,Lower Secondary Level,East,Blue-collar worker,0.11772,46,393,0.08581,0.14962
2013,Lower Secondary Level,East,White-collar worker,0.09458,42,393,0.06561,0.12355
2013,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.12253,87,393,0.09007,0.15499
2013,Lower Secondary Level,East,Not employed: Pensioner,0.40661,124,393,0.35798,0.45523
2013,Lower Secondary Level,East,Not employed: registered unemployed,0.21048,94,393,0.17013,0.25084
2013,Upper Secondary Level,West,Self-employed,0.04476,515,10926,0.04089,0.04864
2013,Upper Secondary Level,West,Blue-collar worker,0.17892,2055,10926,0.17174,0.18611
2013,Upper Secondary Level,West,Civil servant,0.01936,198,10926,0.01678,0.02195
2013,Upper Secondary Level,West,White-collar worker,0.29272,3751,10926,0.28418,0.30125
2013,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.05150,577,10926,0.04735,0.05564
2013,Upper Secondary Level,West,Not employed: Pensioner,0.30843,2367,10926,0.29977,0.31709
2013,Upper Secondary Level,West,Not employed: registered unemployed,0.04311,579,10926,0.03930,0.04692
2013,Upper Secondary Level,West,Not employed: no further information,0.05767,884,10926,0.05330,0.06204
2013,Upper Secondary Level,East,Self-employed,0.05134,136,3180,0.04367,0.05902
2013,Upper Secondary Level,East,Blue-collar worker,0.22188,712,3180,0.20743,0.23632
2013,Upper Secondary Level,East,Civil servant,0.01211,35,3180,0.00831,0.01591
2013,Upper Secondary Level,East,White-collar worker,0.25177,877,3180,0.23668,0.26686
2013,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03935,123,3180,0.03259,0.04611
2013,Upper Secondary Level,East,Not employed: Pensioner,0.29750,809,3180,0.28161,0.31340
2013,Upper Secondary Level,East,Not employed: registered unemployed,0.09725,372,3180,0.08695,0.10755
2013,Upper Secondary Level,East,Not employed: no further information,0.02522,116,3180,0.01977,0.03067
