year,quintil_oecd,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,3rd Quintile,West,Blue-collar worker,0.20504,415,2328,0.18863,0.22144
2010,3rd Quintile,West,Civil servant,0.02294,66,2328,0.01686,0.02902
2010,3rd Quintile,West,White-collar worker,0.26420,676,2328,0.24628,0.28211
2010,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.07963,184,2328,0.06863,0.09063
2010,3rd Quintile,West,Not employed: Pensioner,0.30249,634,2328,0.28383,0.32116
2010,3rd Quintile,West,Not employed: registered unemployed,0.03476,71,2328,0.02732,0.04220
2010,3rd Quintile,West,Not employed: no further information,0.05190,183,2328,0.04289,0.06092
2010,3rd Quintile,East,Self-employed,0.04028,47,864,0.02716,0.05339
2010,3rd Quintile,East,Blue-collar worker,0.22275,166,864,0.19499,0.25051
2010,3rd Quintile,East,White-collar worker,0.25167,246,864,0.22272,0.28063
2010,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.03778,44,864,0.02506,0.05050
2010,3rd Quintile,East,Not employed: Pensioner,0.36378,329,864,0.33168,0.39588
2010,3rd Quintile,East,Not employed: registered unemployed,0.04117,32,864,0.02791,0.05442
2010,4th Quintile,West,Self-employed,0.05386,150,2724,0.04538,0.06233
2010,4th Quintile,West,Blue-collar worker,0.15696,388,2724,0.14329,0.17062
2010,4th Quintile,West,Civil servant,0.04833,139,2724,0.04028,0.05639
2010,4th Quintile,West,White-collar worker,0.34742,980,2724,0.32954,0.36530
2010,4th Quintile,West,Apprentice/ Trainee/ Intern,0.05626,159,2724,0.04760,0.06491
2010,4th Quintile,West,Not employed: Pensioner,0.26708,675,2724,0.25046,0.28370
2010,4th Quintile,West,Not employed: registered unemployed,0.01737,49,2724,0.01246,0.02227
2010,4th Quintile,West,Not employed: no further information,0.04822,184,2724,0.04018,0.05627
2010,4th Quintile,East,Self-employed,0.09077,62,692,0.06935,0.11219
2010,4th Quintile,East,Blue-collar worker,0.15118,125,692,0.12447,0.17789
2010,4th Quintile,East,White-collar worker,0.37837,294,692,0.34221,0.41453
2010,4th Quintile,East,Apprentice/ Trainee/ Intern,0.05907,51,692,0.04149,0.07664
2010,4th Quintile,East,Not employed: Pensioner,0.22948,160,692,0.19813,0.26084
2010,5th Quintile,West,Self-employed,0.10370,435,3823,0.09403,0.11336
2010,5th Quintile,West,Blue-collar worker,0.06523,187,3823,0.05740,0.07305
2010,5th Quintile,West,Civil servant,0.08689,367,3823,0.07796,0.09582
2010,5th Quintile,West,White-collar worker,0.45860,1544,3823,0.44280,0.47439
2010,5th Quintile,West,Apprentice/ Trainee/ Intern,0.04468,196,3823,0.03813,0.05123
2010,5th Quintile,West,Not employed: Pensioner,0.19065,827,3823,0.17819,0.20310
2010,5th Quintile,West,Not employed: registered unemployed,0.01217,50,3823,0.00869,0.01564
2010,5th Quintile,West,Not employed: no further information,0.03722,217,3823,0.03122,0.04322
2010,5th Quintile,East,Self-employed,0.14256,66,553,0.11340,0.17173
2010,5th Quintile,East,Blue-collar worker,0.10962,41,553,0.08356,0.13569
2010,5th Quintile,East,Civil servant,0.05540,54,553,0.03632,0.07449
2010,5th Quintile,East,White-collar worker,0.49767,296,553,0.45596,0.53938
2010,5th Quintile,East,Apprentice/ Trainee/ Intern,0.06120,32,553,0.04121,0.08120
2010,5th Quintile,East,Not employed: Pensioner,0.10834,64,553,0.08241,0.13427
2011,1st Quintile,West,Self-employed,0.02164,88,3268,0.01665,0.02663
2011,1st Quintile,West,Blue-collar worker,0.14946,581,3268,0.13724,0.16169
2011,1st Quintile,West,White-collar worker,0.13158,623,3268,0.11999,0.14317
2011,1st Quintile,West,Apprentice/ Trainee/ Intern,0.08882,308,3268,0.07906,0.09857
2011,1st Quintile,West,Not employed: Pensioner,0.36245,595,3268,0.34596,0.37893
2011,1st Quintile,West,Not employed: registered unemployed,0.13074,502,3268,0.11918,0.14230
2011,1st Quintile,West,Not employed: no further information,0.10966,571,3268,0.09894,0.12037
2011,1st Quintile,East,Self-employed,0.04997,56,1407,0.03858,0.06136
2011,1st Quintile,East,Blue-collar worker,0.16852,252,1407,0.14895,0.18809
2011,1st Quintile,East,White-collar worker,0.10130,198,1407,0.08553,0.11707
2011,1st Quintile,East,Apprentice/ Trainee/ Intern,0.08226,121,1407,0.06790,0.09662
2011,1st Quintile,East,Not employed: Pensioner,0.32273,303,1407,0.29829,0.34717
2011,1st Quintile,East,Not employed: registered unemployed,0.23341,372,1407,0.21130,0.25552
2011,1st Quintile,East,Not employed: no further information,0.03697,105,1407,0.02711,0.04684
2011,2nd Quintile,West,Self-employed,0.02341,106,3101,0.01809,0.02873
2011,2nd Quintile,West,Blue-collar worker,0.20424,630,3101,0.19005,0.21843
2011,2nd Quintile,West,Civil servant,0.00909,46,3101,0.00575,0.01243
2011,2nd Quintile,West,White-collar worker,0.20611,920,3101,0.19187,0.22035
2011,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.07590,231,3101,0.06658,0.08523
2011,2nd Quintile,West,Not employed: Pensioner,0.34052,598,3101,0.32384,0.35720
2011,2nd Quintile,West,Not employed: registered unemployed,0.03240,128,3101,0.02617,0.03864
2011,2nd Quintile,West,Not employed: no further information,0.10540,442,3101,0.09460,0.11621
2011,2nd Quintile,East,Self-employed,0.05088,50,1287,0.03887,0.06289
2011,2nd Quintile,East,Blue-collar worker,0.20032,238,1287,0.17844,0.22219
2011,2nd Quintile,East,White-collar worker,0.18885,344,1287,0.16746,0.21024
2011,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.05406,64,1287,0.04170,0.06642
2011,2nd Quintile,East,Not employed: Pensioner,0.41881,455,1287,0.39185,0.44578
2011,2nd Quintile,East,Not employed: registered unemployed,0.04990,66,1287,0.03800,0.06180
2011,2nd Quintile,East,Not employed: no further information,0.03003,70,1287,0.02070,0.03936
2011,3rd Quintile,West,Self-employed,0.03540,153,3150,0.02895,0.04185
2011,3rd Quintile,West,Blue-collar worker,0.21574,557,3150,0.20137,0.23010
2011,3rd Quintile,West,Civil servant,0.02152,108,3150,0.01645,0.02659
2011,3rd Quintile,West,White-collar worker,0.26574,1067,3150,0.25031,0.28117
2011,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.07937,231,3150,0.06993,0.08881
2011,3rd Quintile,West,Not employed: Pensioner,0.28651,633,3150,0.27072,0.30230
2011,3rd Quintile,West,Not employed: registered unemployed,0.02425,66,3150,0.01888,0.02963
2011,3rd Quintile,West,Not employed: no further information,0.06819,335,3150,0.05938,0.07699
2011,3rd Quintile,East,Self-employed,0.04924,69,1013,0.03591,0.06257
2011,3rd Quintile,East,Blue-collar worker,0.21401,170,1013,0.18874,0.23928
2011,3rd Quintile,East,White-collar worker,0.27524,334,1013,0.24772,0.30275
2011,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.04277,48,1013,0.03030,0.05524
2011,3rd Quintile,East,Not employed: Pensioner,0.35113,312,1013,0.32172,0.38054
2011,3rd Quintile,East,Not employed: registered unemployed,0.02107,35,1013,0.01222,0.02991
2011,3rd Quintile,East,Not employed: no further information,0.02819,45,1013,0.01800,0.03839
2011,4th Quintile,West,Self-employed,0.05377,220,3345,0.04612,0.06142
2011,4th Quintile,West,Blue-collar worker,0.16585,432,3345,0.15324,0.17846
2011,4th Quintile,West,Civil servant,0.05443,223,3345,0.04674,0.06212
2011,4th Quintile,West,White-collar worker,0.36652,1327,3345,0.35018,0.38285
2011,4th Quintile,West,Apprentice/ Trainee/ Intern,0.05031,185,3345,0.04290,0.05772
2011,4th Quintile,West,Not employed: Pensioner,0.24119,626,3345,0.22669,0.25569
2011,4th Quintile,West,Not employed: registered unemployed,0.00978,38,3345,0.00644,0.01311
2011,4th Quintile,West,Not employed: no further information,0.05526,294,3345,0.04751,0.06300
2011,4th Quintile,East,Self-employed,0.07763,78,778,0.05882,0.09645
2011,4th Quintile,East,Blue-collar worker,0.15430,138,778,0.12890,0.17970
2011,4th Quintile,East,Civil servant,0.06538,47,778,0.04800,0.08276
2011,4th Quintile,East,White-collar worker,0.46781,361,778,0.43272,0.50289
2011,4th Quintile,East,Apprentice/ Trainee/ Intern,0.04194,39,778,0.02784,0.05603
2011,4th Quintile,East,Not employed: Pensioner,0.14148,115,778,0.11698,0.16599
2011,5th Quintile,West,Self-employed,0.11293,493,4180,0.10333,0.12252
2011,5th Quintile,West,Blue-collar worker,0.06921,217,4180,0.06152,0.07691
2011,5th Quintile,West,Civil servant,0.08057,379,4180,0.07232,0.08882
2011,5th Quintile,West,White-collar worker,0.44376,1742,4180,0.42869,0.45882
2011,5th Quintile,West,Apprentice/ Trainee/ Intern,0.03908,189,4180,0.03320,0.04495
2011,5th Quintile,West,Not employed: Pensioner,0.20437,848,4180,0.19214,0.21660
2011,5th Quintile,West,Not employed: registered unemployed,0.01055,44,4180,0.00746,0.01365
2011,5th Quintile,West,Not employed: no further information,0.03837,268,4180,0.03254,0.04419
2011,5th Quintile,East,Self-employed,0.16964,81,529,0.13763,0.20166
2011,5th Quintile,East,Blue-collar worker,0.08314,34,529,0.05959,0.10670
2011,5th Quintile,East,Civil servant,0.06946,62,529,0.04778,0.09115
2011,5th Quintile,East,White-collar worker,0.50625,308,529,0.46361,0.54890
2011,5th Quintile,East,Not employed: Pensioner,0.10640,44,529,0.08010,0.13271
2012,1st Quintile,West,Self-employed,0.02965,102,3928,0.02435,0.03496
2012,1st Quintile,West,Blue-collar worker,0.14787,713,3928,0.13677,0.15897
2012,1st Quintile,West,White-collar worker,0.14482,789,3928,0.13381,0.15583
2012,1st Quintile,West,Apprentice/ Trainee/ Intern,0.10186,392,3928,0.09240,0.11132
2012,1st Quintile,West,Not employed: Pensioner,0.33217,707,3928,0.31744,0.34690
2012,1st Quintile,West,Not employed: registered unemployed,0.13327,593,3928,0.12264,0.14390
2012,1st Quintile,West,Not employed: no further information,0.10593,632,3928,0.09630,0.11555
2012,1st Quintile,East,Self-employed,0.03772,51,1523,0.02815,0.04730
2012,1st Quintile,East,Blue-collar worker,0.14796,242,1523,0.13012,0.16580
2012,1st Quintile,East,White-collar worker,0.14054,268,1523,0.12308,0.15800
2012,1st Quintile,East,Apprentice/ Trainee/ Intern,0.07432,135,1523,0.06115,0.08750
2012,1st Quintile,East,Not employed: Pensioner,0.28025,302,1523,0.25769,0.30282
2012,1st Quintile,East,Not employed: registered unemployed,0.25926,424,1523,0.23724,0.28128
2012,1st Quintile,East,Not employed: no further information,0.05015,101,1523,0.03919,0.06112
2012,2nd Quintile,West,Self-employed,0.03230,137,3776,0.02666,0.03794
2012,2nd Quintile,West,Blue-collar worker,0.19987,698,3776,0.18712,0.21263
2012,2nd Quintile,West,Civil servant,0.01048,52,3776,0.00723,0.01373
2012,2nd Quintile,West,White-collar worker,0.21496,1163,3776,0.20186,0.22807
2012,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.06509,270,3776,0.05722,0.07296
2012,2nd Quintile,West,Not employed: Pensioner,0.35102,841,3776,0.33580,0.36625
2012,2nd Quintile,West,Not employed: registered unemployed,0.03772,148,3776,0.03164,0.04380
2012,2nd Quintile,West,Not employed: no further information,0.08772,467,3776,0.07869,0.09674
2012,2nd Quintile,East,Self-employed,0.03545,57,1269,0.02527,0.04563
2012,2nd Quintile,East,Blue-collar worker,0.17928,210,1269,0.15817,0.20039
2012,2nd Quintile,East,White-collar worker,0.18645,327,1269,0.16502,0.20789
2012,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.04425,63,1269,0.03293,0.05557
2012,2nd Quintile,East,Not employed: Pensioner,0.47149,479,1269,0.44401,0.49896
2012,2nd Quintile,East,Not employed: registered unemployed,0.05619,75,1269,0.04351,0.06887
2012,2nd Quintile,East,Not employed: no further information,0.02413,58,1269,0.01569,0.03258
2012,3rd Quintile,West,Self-employed,0.03588,173,3671,0.02986,0.04189
2012,3rd Quintile,West,Blue-collar worker,0.17575,533,3671,0.16343,0.18806
2012,3rd Quintile,West,Civil servant,0.02803,147,3671,0.02269,0.03337
2012,3rd Quintile,West,White-collar worker,0.32363,1392,3671,0.30849,0.33877
2012,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.07698,264,3671,0.06836,0.08561
2012,3rd Quintile,West,Not employed: Pensioner,0.26227,717,3671,0.24804,0.27650
2012,3rd Quintile,West,Not employed: registered unemployed,0.02666,88,3671,0.02145,0.03187
2012,3rd Quintile,West,Not employed: no further information,0.06844,357,3671,0.06027,0.07661
2012,3rd Quintile,East,Self-employed,0.05162,57,1210,0.03915,0.06410
2012,3rd Quintile,East,Blue-collar worker,0.19149,214,1210,0.16931,0.21367
2012,3rd Quintile,East,White-collar worker,0.30509,411,1210,0.27913,0.33104
2012,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.04076,52,1210,0.02962,0.05191
2012,3rd Quintile,East,Not employed: Pensioner,0.33441,382,1210,0.30781,0.36100
2012,3rd Quintile,East,Not employed: registered unemployed,0.03224,44,1210,0.02228,0.04220
2012,3rd Quintile,East,Not employed: no further information,0.02492,50,1210,0.01614,0.03371
2012,4th Quintile,West,Self-employed,0.05488,255,3879,0.04771,0.06205
2012,4th Quintile,West,Blue-collar worker,0.14494,457,3879,0.13386,0.15602
2012,4th Quintile,West,Civil servant,0.05111,259,3879,0.04418,0.05804
2012,4th Quintile,West,White-collar worker,0.37748,1560,3879,0.36222,0.39274
2012,4th Quintile,West,Apprentice/ Trainee/ Intern,0.05074,214,3879,0.04383,0.05764
2012,4th Quintile,West,Not employed: Pensioner,0.25042,795,3879,0.23679,0.26406
2012,4th Quintile,West,Not employed: registered unemployed,0.01128,47,3879,0.00796,0.01461
2012,4th Quintile,West,Not employed: no further information,0.05520,292,3879,0.04802,0.06239
2012,4th Quintile,East,Self-employed,0.06946,69,946,0.05325,0.08567
2012,4th Quintile,East,Blue-collar worker,0.16277,155,946,0.13923,0.18630
2012,4th Quintile,East,Civil servant,0.03650,46,946,0.02455,0.04846
2012,4th Quintile,East,White-collar worker,0.39822,396,946,0.36701,0.42943
2012,4th Quintile,East,Apprentice/ Trainee/ Intern,0.04579,54,946,0.03246,0.05912
2012,4th Quintile,East,Not employed: Pensioner,0.25136,226,946,0.22370,0.27902
2012,5th Quintile,West,Self-employed,0.11584,553,4526,0.10651,0.12516
2012,5th Quintile,West,Blue-collar worker,0.06615,202,4526,0.05891,0.07340
2012,5th Quintile,West,Civil servant,0.08314,414,4526,0.07510,0.09119
2012,5th Quintile,West,White-collar worker,0.45059,1918,4526,0.43610,0.46509
2012,5th Quintile,West,Apprentice/ Trainee/ Intern,0.03856,194,4526,0.03295,0.04417
2012,5th Quintile,West,Not employed: Pensioner,0.19122,909,4526,0.17977,0.20268
2012,5th Quintile,West,Not employed: registered unemployed,0.00650,34,4526,0.00416,0.00885
2012,5th Quintile,West,Not employed: no further information,0.04691,302,4526,0.04075,0.05307
2012,5th Quintile,East,Self-employed,0.16001,114,713,0.13308,0.18694
2012,5th Quintile,East,Blue-collar worker,0.07128,46,713,0.05238,0.09018
2012,5th Quintile,East,Civil servant,0.08509,69,713,0.06460,0.10559
2012,5th Quintile,East,White-collar worker,0.47348,396,713,0.43680,0.51015
2012,5th Quintile,East,Not employed: Pensioner,0.12573,88,713,0.10138,0.15008
2013,1st Quintile,West,Self-employed,0.02658,95,3722,0.02142,0.03175
2013,1st Quintile,West,Blue-collar worker,0.12679,585,3722,0.11610,0.13748
2013,1st Quintile,West,White-collar worker,0.13971,779,3722,0.12857,0.15085
2013,1st Quintile,West,Apprentice/ Trainee/ Intern,0.10142,424,3722,0.09172,0.11112
2013,1st Quintile,West,Not employed: Pensioner,0.37704,735,3722,0.36147,0.39261
2013,1st Quintile,West,Not employed: registered unemployed,0.12918,561,3722,0.11840,0.13995
2013,1st Quintile,West,Not employed: no further information,0.09672,543,3722,0.08722,0.10622
2013,1st Quintile,East,Self-employed,0.03220,46,1574,0.02348,0.04093
2013,1st Quintile,East,Blue-collar worker,0.12764,222,1574,0.11115,0.14413
2013,1st Quintile,East,White-collar worker,0.19165,335,1574,0.17220,0.21110
2013,1st Quintile,East,Apprentice/ Trainee/ Intern,0.07562,136,1574,0.06255,0.08868
2013,1st Quintile,East,Not employed: Pensioner,0.30641,339,1574,0.28363,0.32919
2013,1st Quintile,East,Not employed: registered unemployed,0.22291,380,1574,0.20235,0.24348
2013,1st Quintile,East,Not employed: no further information,0.04068,116,1574,0.03092,0.05044
2013,2nd Quintile,West,Self-employed,0.03841,168,3857,0.03234,0.04447
2013,2nd Quintile,West,Blue-collar worker,0.17237,680,3857,0.16045,0.18429
2013,2nd Quintile,West,Civil servant,0.00890,52,3857,0.00593,0.01186
2013,2nd Quintile,West,White-collar worker,0.22858,1205,3857,0.21532,0.24183
2013,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.07055,311,3857,0.06247,0.07864
2013,2nd Quintile,West,Not employed: Pensioner,0.36059,838,3857,0.34543,0.37574
2013,2nd Quintile,West,Not employed: registered unemployed,0.03915,158,3857,0.03303,0.04527
2013,2nd Quintile,West,Not employed: no further information,0.08069,445,3857,0.07209,0.08928
2013,2nd Quintile,East,Self-employed,0.03952,64,1499,0.02966,0.04939
2013,2nd Quintile,East,Blue-collar worker,0.17410,256,1499,0.15489,0.19330
2013,2nd Quintile,East,White-collar worker,0.19412,398,1499,0.17409,0.21415
2013,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.05735,92,1499,0.04557,0.06912
2013,2nd Quintile,East,Not employed: Pensioner,0.45784,559,1499,0.43261,0.48307
2013,2nd Quintile,East,Not employed: registered unemployed,0.04149,69,1499,0.03139,0.05158
2013,2nd Quintile,East,Not employed: no further information,0.02591,61,1499,0.01786,0.03395
2013,3rd Quintile,West,Self-employed,0.02998,145,3803,0.02456,0.03540
2013,3rd Quintile,West,Blue-collar worker,0.15297,511,3803,0.14153,0.16441
2013,3rd Quintile,West,Civil servant,0.01970,131,3803,0.01528,0.02412
2013,3rd Quintile,West,White-collar worker,0.31883,1442,3803,0.30402,0.33364
2013,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.06554,289,3803,0.05767,0.07340
2013,3rd Quintile,West,Not employed: Pensioner,0.32237,869,3803,0.30751,0.33723
2013,3rd Quintile,West,Not employed: registered unemployed,0.02403,84,3803,0.01916,0.02890
2013,3rd Quintile,West,Not employed: no further information,0.06609,332,3803,0.05819,0.07399
2013,3rd Quintile,East,Self-employed,0.04670,62,1139,0.03444,0.05896
2013,3rd Quintile,East,Blue-collar worker,0.20158,175,1139,0.17827,0.22489
2013,3rd Quintile,East,White-collar worker,0.29878,393,1139,0.27218,0.32537
2013,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.03018,41,1139,0.02024,0.04012
2013,3rd Quintile,East,Not employed: Pensioner,0.35195,384,1139,0.32420,0.37970
2013,3rd Quintile,East,Not employed: registered unemployed,0.02512,41,1139,0.01603,0.03421
2013,3rd Quintile,East,Not employed: no further information,0.02530,43,1139,0.01617,0.03442
2013,4th Quintile,West,Self-employed,0.05101,244,4017,0.04421,0.05782
2013,4th Quintile,West,Blue-collar worker,0.13104,463,4017,0.12061,0.14148
2013,4th Quintile,West,Civil servant,0.06225,281,4017,0.05478,0.06972
2013,4th Quintile,West,White-collar worker,0.36146,1601,4017,0.34660,0.37632
2013,4th Quintile,West,Apprentice/ Trainee/ Intern,0.06172,247,4017,0.05427,0.06916
2013,4th Quintile,West,Not employed: Pensioner,0.27013,861,4017,0.25639,0.28386
2013,4th Quintile,West,Not employed: registered unemployed,0.01378,58,4017,0.01018,0.01739
2013,4th Quintile,West,Not employed: no further information,0.04759,262,4017,0.04100,0.05417
2013,4th Quintile,East,Self-employed,0.09004,72,837,0.07064,0.10945
2013,4th Quintile,East,Blue-collar worker,0.15889,130,837,0.13410,0.18367
