year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04994,322,7702,0.04507,0.05480
2011,Upper Secondary Level,female,Not employed: Pensioner,0.32759,1793,7702,0.31711,0.33807
2011,Upper Secondary Level,female,Not employed: registered unemployed,0.04225,556,7702,0.03776,0.04674
2011,Upper Secondary Level,female,Not employed: no further information,0.09322,1040,7702,0.08673,0.09971
2011,Post-secondary Non-tertiary Level,male,Self-employed,0.06751,57,641,0.04807,0.08695
2011,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.14680,106,641,0.11938,0.17422
2011,Post-secondary Non-tertiary Level,male,White-collar worker,0.50392,337,641,0.46519,0.54266
2011,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.05727,37,641,0.03927,0.07527
2011,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.13472,67,641,0.10827,0.16117
2011,Post-secondary Non-tertiary Level,male,Not employed: registered unemployed,0.04665,37,641,0.03031,0.06299
2011,Post-secondary Non-tertiary Level,female,Self-employed,0.03871,70,1327,0.02832,0.04909
2011,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.06022,70,1327,0.04741,0.07302
2011,Post-secondary Non-tertiary Level,female,White-collar worker,0.59022,752,1327,0.56375,0.61670
2011,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.04553,49,1327,0.03431,0.05675
2011,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.12411,88,1327,0.10636,0.14185
2011,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.03558,65,1327,0.02561,0.04555
2011,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.10415,233,1327,0.08771,0.12059
2011,First Stage of Tertiary Education,male,Self-employed,0.12401,160,1103,0.10455,0.14347
2011,First Stage of Tertiary Education,male,Blue-collar worker,0.12278,144,1103,0.10340,0.14215
2011,First Stage of Tertiary Education,male,Civil servant,0.03794,51,1103,0.02666,0.04922
2011,First Stage of Tertiary Education,male,White-collar worker,0.36744,438,1103,0.33898,0.39591
2011,First Stage of Tertiary Education,male,Not employed: Pensioner,0.31423,310,1103,0.28682,0.34164
2011,First Stage of Tertiary Education,female,Self-employed,0.06098,47,660,0.04271,0.07925
2011,First Stage of Tertiary Education,female,Blue-collar worker,0.08789,45,660,0.06627,0.10951
2011,First Stage of Tertiary Education,female,White-collar worker,0.45621,335,660,0.41818,0.49423
2011,First Stage of Tertiary Education,female,Not employed: Pensioner,0.27478,141,660,0.24070,0.30887
2011,First Stage of Tertiary Education,female,Not employed: no further information,0.07626,92,660,0.05600,0.09653
2011,Second Stage of Tertiary Education,male,Self-employed,0.11989,411,3164,0.10857,0.13122
2011,Second Stage of Tertiary Education,male,Blue-collar worker,0.02947,67,3164,0.02357,0.03536
2011,Second Stage of Tertiary Education,male,Civil servant,0.10193,365,3164,0.09139,0.11247
2011,Second Stage of Tertiary Education,male,White-collar worker,0.44904,1441,3164,0.43171,0.46637
2011,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.26385,781,3164,0.24849,0.27921
2011,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.01581,61,3164,0.01146,0.02016
2011,Second Stage of Tertiary Education,male,Not employed: no further information,0.01270,38,3164,0.00879,0.01660
2011,Second Stage of Tertiary Education,female,Self-employed,0.09981,293,2985,0.08905,0.11056
2011,Second Stage of Tertiary Education,female,Blue-collar worker,0.01728,46,2985,0.01261,0.02196
2011,Second Stage of Tertiary Education,female,Civil servant,0.11811,414,2985,0.10653,0.12969
2011,Second Stage of Tertiary Education,female,White-collar worker,0.43712,1326,2985,0.41932,0.45491
2011,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.02063,54,2985,0.01553,0.02573
2011,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.18433,416,2985,0.17042,0.19825
2011,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.03630,86,2985,0.02959,0.04301
2011,Second Stage of Tertiary Education,female,Not employed: no further information,0.08642,350,2985,0.07634,0.09650
2012,No answer / don't know,male,Blue-collar worker,0.22504,37,135,0.15433,0.29574
2012,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.37554,98,135,0.29355,0.45754
2012,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.50018,101,101,0.40218,0.59818
2012,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.45493,180,390,0.40544,0.50441
2012,Pre-primary Level,male,Not employed: no further information,0.42992,210,390,0.38072,0.47911
2012,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.45935,220,441,0.41279,0.50592
2012,Pre-primary Level,female,Not employed: no further information,0.45120,221,441,0.40470,0.49769
2012,Primary Level,male,Blue-collar worker,0.41308,62,100,0.31609,0.51007
2012,Primary Level,male,Not employed: registered unemployed,0.20890,38,100,0.12882,0.28898
2012,Primary Level,female,Blue-collar worker,0.14428,37,197,0.09509,0.19347
2012,Primary Level,female,Not employed: Pensioner,0.38357,51,197,0.31550,0.45165
2012,Primary Level,female,Not employed: registered unemployed,0.17421,51,197,0.12111,0.22731
2012,Primary Level,female,Not employed: no further information,0.20096,58,197,0.14486,0.25706
2012,Lower Secondary Level,male,Self-employed,0.03017,36,1006,0.01960,0.04075
2012,Lower Secondary Level,male,Blue-collar worker,0.25861,263,1006,0.23154,0.28568
2012,Lower Secondary Level,male,White-collar worker,0.10027,107,1006,0.08170,0.11884
2012,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.21488,244,1006,0.18949,0.24028
2012,Lower Secondary Level,male,Not employed: Pensioner,0.23785,199,1006,0.21152,0.26417
2012,Lower Secondary Level,male,Not employed: registered unemployed,0.11206,115,1006,0.09255,0.13156
2012,Lower Secondary Level,male,Not employed: no further information,0.03200,42,1006,0.02112,0.04289
2012,Lower Secondary Level,female,Blue-collar worker,0.15335,273,1926,0.13725,0.16945
2012,Lower Secondary Level,female,White-collar worker,0.10871,243,1926,0.09480,0.12262
2012,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07336,192,1926,0.06171,0.08501
2012,Lower Secondary Level,female,Not employed: Pensioner,0.48227,700,1926,0.45994,0.50459
2012,Lower Secondary Level,female,Not employed: registered unemployed,0.06714,234,1926,0.05596,0.07832
2012,Lower Secondary Level,female,Not employed: no further information,0.10413,284,1926,0.09049,0.11777
2012,Upper Secondary Level,male,Self-employed,0.05599,346,6010,0.05018,0.06180
2012,Upper Secondary Level,male,Blue-collar worker,0.30067,1836,6010,0.28908,0.31226
2012,Upper Secondary Level,male,Civil servant,0.03176,188,6010,0.02733,0.03620
2012,Upper Secondary Level,male,White-collar worker,0.20432,1352,6010,0.19413,0.21452
2012,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04922,261,6010,0.04375,0.05468
2012,Upper Secondary Level,male,Not employed: Pensioner,0.27439,1555,6010,0.26311,0.28567
2012,Upper Secondary Level,male,Not employed: registered unemployed,0.06469,383,6010,0.05847,0.07091
2012,Upper Secondary Level,male,Not employed: no further information,0.01608,89,6010,0.01290,0.01926
2012,Upper Secondary Level,female,Self-employed,0.03052,246,7478,0.02662,0.03442
2012,Upper Secondary Level,female,Blue-collar worker,0.10048,768,7478,0.09366,0.10729
2012,Upper Secondary Level,female,Civil servant,0.01001,77,7478,0.00776,0.01227
2012,Upper Secondary Level,female,White-collar worker,0.35120,2906,7478,0.34038,0.36202
2012,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04367,304,7478,0.03904,0.04831
2012,Upper Secondary Level,female,Not employed: Pensioner,0.32692,1795,7478,0.31628,0.33755
2012,Upper Secondary Level,female,Not employed: registered unemployed,0.04797,484,7478,0.04313,0.05281
2012,Upper Secondary Level,female,Not employed: no further information,0.08709,898,7478,0.08070,0.09348
2012,Post-secondary Non-tertiary Level,male,Self-employed,0.09593,68,591,0.07216,0.11969
2012,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.16950,109,591,0.13923,0.19978
2012,Post-secondary Non-tertiary Level,male,White-collar worker,0.46602,346,591,0.42577,0.50627
2012,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.14376,68,591,0.11545,0.17207
2012,Post-secondary Non-tertiary Level,female,Self-employed,0.05140,79,1290,0.03935,0.06346
2012,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.06254,83,1290,0.04932,0.07576
2012,Post-secondary Non-tertiary Level,female,White-collar worker,0.59251,745,1290,0.56568,0.61933
2012,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.05093,53,1290,0.03893,0.06293
2012,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.11813,82,1290,0.10051,0.13575
2012,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.02851,55,1290,0.01943,0.03760
2012,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.09316,193,1290,0.07729,0.10902
2012,First Stage of Tertiary Education,male,Self-employed,0.12536,162,1088,0.10567,0.14504
2012,First Stage of Tertiary Education,male,Blue-collar worker,0.10996,130,1088,0.09136,0.12856
2012,First Stage of Tertiary Education,male,Civil servant,0.05096,51,1088,0.03789,0.06404
2012,First Stage of Tertiary Education,male,White-collar worker,0.38136,437,1088,0.35249,0.41024
2012,First Stage of Tertiary Education,male,Not employed: Pensioner,0.29939,308,1088,0.27216,0.32661
2012,First Stage of Tertiary Education,female,Self-employed,0.06269,47,600,0.04327,0.08210
2012,First Stage of Tertiary Education,female,White-collar worker,0.47862,338,600,0.43861,0.51862
2012,First Stage of Tertiary Education,female,Not employed: Pensioner,0.26729,143,600,0.23185,0.30273
2012,First Stage of Tertiary Education,female,Not employed: no further information,0.06017,72,600,0.04113,0.07922
2012,Second Stage of Tertiary Education,male,Self-employed,0.12481,403,3117,0.11320,0.13641
2012,Second Stage of Tertiary Education,male,Blue-collar worker,0.02155,59,3117,0.01645,0.02665
2012,Second Stage of Tertiary Education,male,Civil servant,0.09823,345,3117,0.08778,0.10868
2012,Second Stage of Tertiary Education,male,White-collar worker,0.45181,1421,3117,0.43433,0.46928
2012,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.26172,800,3117,0.24628,0.27715
2012,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.01741,52,3117,0.01282,0.02201
2012,Second Stage of Tertiary Education,male,Not employed: no further information,0.01546,37,3117,0.01113,0.01979
2012,Second Stage of Tertiary Education,female,Self-employed,0.09933,286,2990,0.08861,0.11006
2012,Second Stage of Tertiary Education,female,Blue-collar worker,0.02181,51,2990,0.01657,0.02704
2012,Second Stage of Tertiary Education,female,Civil servant,0.12641,422,2990,0.11450,0.13832
2012,Second Stage of Tertiary Education,female,White-collar worker,0.40812,1310,2990,0.39050,0.42574
2012,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.02280,59,2990,0.01745,0.02815
2012,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.19349,443,2990,0.17933,0.20765
2012,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02968,87,2990,0.02360,0.03577
2012,Second Stage of Tertiary Education,female,Not employed: no further information,0.09770,332,2990,0.08705,0.10834
2013,No answer / don't know,male,Blue-collar worker,0.19732,45,213,0.14375,0.25090
2013,No answer / don't know,male,White-collar worker,0.12884,44,213,0.08374,0.17393
2013,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.42714,124,213,0.36055,0.49373
2013,No answer / don't know,female,White-collar worker,0.20612,31,227,0.15338,0.25887
2013,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.43968,111,227,0.37497,0.50439
2013,No answer / don't know,female,Not employed: registered unemployed,0.09193,31,227,0.05426,0.12960
2013,No answer / don't know,female,Not employed: no further information,0.10847,54,227,0.06792,0.14901
2013,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.45324,223,489,0.40907,0.49741
2013,Pre-primary Level,male,Not employed: no further information,0.48576,266,489,0.44141,0.53010
2013,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.43016,221,486,0.38609,0.47422
2013,Pre-primary Level,female,Not employed: no further information,0.47180,265,486,0.42737,0.51623
2013,Primary Level,male,Blue-collar worker,0.28386,86,201,0.22137,0.34635
2013,Primary Level,male,Not employed: Pensioner,0.21686,37,201,0.15975,0.27398
2013,Primary Level,male,Not employed: registered unemployed,0.20369,78,201,0.14788,0.25951
2013,Primary Level,female,Blue-collar worker,0.17264,72,346,0.13275,0.21252
2013,Primary Level,female,White-collar worker,0.09522,32,346,0.06425,0.12619
2013,Primary Level,female,Not employed: Pensioner,0.31348,54,346,0.26453,0.36244
2013,Primary Level,female,Not employed: registered unemployed,0.19004,90,346,0.14864,0.23144
2013,Primary Level,female,Not employed: no further information,0.18858,98,346,0.14730,0.22986
2013,Lower Secondary Level,male,Self-employed,0.02821,48,1418,0.01959,0.03683
2013,Lower Secondary Level,male,Blue-collar worker,0.27247,408,1418,0.24928,0.29565
2013,Lower Secondary Level,male,White-collar worker,0.09364,175,1418,0.07848,0.10881
2013,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.21885,338,1418,0.19732,0.24037
2013,Lower Secondary Level,male,Not employed: Pensioner,0.21317,194,1418,0.19184,0.23449
2013,Lower Secondary Level,male,Not employed: registered unemployed,0.13285,199,1418,0.11517,0.15052
2013,Lower Secondary Level,male,Not employed: no further information,0.02827,56,1418,0.01964,0.03690
2013,Lower Secondary Level,female,Blue-collar worker,0.12740,360,2304,0.11378,0.14101
2013,Lower Secondary Level,female,White-collar worker,0.11080,313,2304,0.09798,0.12362
2013,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07509,273,2304,0.06432,0.08585
2013,Lower Secondary Level,female,Not employed: Pensioner,0.48351,663,2304,0.46310,0.50392
2013,Lower Secondary Level,female,Not employed: registered unemployed,0.07720,297,2304,0.06630,0.08810
2013,Lower Secondary Level,female,Not employed: no further information,0.11389,398,2304,0.10092,0.12687
2013,Upper Secondary Level,male,Self-employed,0.05946,378,6336,0.05363,0.06528
2013,Upper Secondary Level,male,Blue-collar worker,0.27717,1909,6336,0.26615,0.28820
2013,Upper Secondary Level,male,Civil servant,0.02653,161,6336,0.02257,0.03049
2013,Upper Secondary Level,male,White-collar worker,0.22125,1575,6336,0.21103,0.23147
2013,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.05402,326,6336,0.04845,0.05959
2013,Upper Secondary Level,male,Not employed: Pensioner,0.27995,1452,6336,0.26889,0.29101
2013,Upper Secondary Level,male,Not employed: registered unemployed,0.06180,418,6336,0.05587,0.06773
2013,Upper Secondary Level,male,Not employed: no further information,0.01926,117,6336,0.01587,0.02264
2013,Upper Secondary Level,female,Self-employed,0.03403,273,7770,0.03000,0.03807
2013,Upper Secondary Level,female,Blue-collar worker,0.10615,858,7770,0.09930,0.11299
2013,Upper Secondary Level,female,Civil servant,0.01009,72,7770,0.00787,0.01231
2013,Upper Secondary Level,female,White-collar worker,0.34411,3053,7770,0.33355,0.35468
2013,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04477,374,7770,0.04017,0.04937
2013,Upper Secondary Level,female,Not employed: Pensioner,0.33198,1724,7770,0.32151,0.34246
2013,Upper Secondary Level,female,Not employed: registered unemployed,0.04701,533,7770,0.04231,0.05172
2013,Upper Secondary Level,female,Not employed: no further information,0.08076,883,7770,0.07470,0.08682
2013,Post-secondary Non-tertiary Level,male,Self-employed,0.07373,64,828,0.05592,0.09155
2013,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.15458,168,828,0.12994,0.17921
2013,Post-secondary Non-tertiary Level,male,White-collar worker,0.52143,431,828,0.48738,0.55548
2013,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.04905,34,828,0.03433,0.06377
2013,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.11308,74,828,0.09149,0.13466
