year,bula_h,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Hesse,Second Stage of Tertiary Education,White-collar worker,0.43849,135,267,0.37886,0.49812
2005,Hesse,Second Stage of Tertiary Education,Not employed: Pensioner,0.08861,35,267,0.05446,0.12276
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.16386,40,186,0.11052,0.21720
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15739,33,186,0.10491,0.20986
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.36745,79,186,0.29798,0.43692
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.17984,34,186,0.12449,0.23518
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Self-employed,0.04438,37,605,0.02796,0.06081
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.25283,150,605,0.21817,0.28750
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.23719,159,605,0.20327,0.27112
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.26591,168,605,0.23067,0.30114
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: registered unemployed,0.05888,36,605,0.04010,0.07765
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.08053,55,605,0.05883,0.10223
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,White-collar worker,0.26367,31,31,0.10600,0.42135
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Civil servant,0.18737,44,141,0.12273,0.25200
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,White-collar worker,0.33038,55,141,0.25246,0.40829
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not employed: Pensioner,0.25857,42,141,0.18604,0.33110
2005,Baden-Wuerttemberg,Pre-primary Level,Apprentice/ Trainee/ Intern,0.90027,93,93,0.83904,0.96150
2005,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.23898,97,337,0.19338,0.28458
2005,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11677,49,337,0.08243,0.15111
2005,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.40947,138,337,0.35689,0.46205
2005,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.08652,53,337,0.05646,0.11658
2005,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.04508,65,1128,0.03297,0.05720
2005,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.23089,252,1128,0.20629,0.25550
2005,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.26483,329,1128,0.23907,0.29059
2005,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04480,68,1128,0.03272,0.05687
2005,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.24749,243,1128,0.22230,0.27269
2005,Baden-Wuerttemberg,Upper Secondary Level,Not employed: registered unemployed,0.04445,47,1128,0.03242,0.05648
2005,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.09960,124,1128,0.08211,0.11708
2005,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,White-collar worker,0.40793,66,66,0.28845,0.52740
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.52917,96,96,0.42880,0.62955
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Self-employed,0.10697,51,421,0.07741,0.13653
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Civil servant,0.10854,72,421,0.07879,0.13829
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.42337,182,421,0.37612,0.47063
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: Pensioner,0.20762,82,421,0.16883,0.24641
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: no further information,0.08027,34,421,0.05429,0.10626
2005,Bavaria,Pre-primary Level,Apprentice/ Trainee/ Intern,0.97108,78,78,0.93365,1.00851
2005,Bavaria,Lower Secondary Level,Blue-collar worker,0.21578,70,310,0.16991,0.26164
2005,Bavaria,Lower Secondary Level,White-collar worker,0.09994,32,310,0.06650,0.13338
2005,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.14138,62,310,0.10253,0.18023
2005,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.35205,110,310,0.29880,0.40531
2005,Bavaria,Lower Secondary Level,Not employed: no further information,0.10645,36,310,0.07206,0.14084
2005,Bavaria,Upper Secondary Level,Self-employed,0.04559,80,1495,0.03502,0.05617
2005,Bavaria,Upper Secondary Level,Blue-collar worker,0.20843,310,1495,0.18784,0.22903
2005,Bavaria,Upper Secondary Level,Civil servant,0.02387,42,1495,0.01613,0.03161
2005,Bavaria,Upper Secondary Level,White-collar worker,0.29197,466,1495,0.26891,0.31502
2005,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.02709,56,1495,0.01886,0.03532
2005,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.27478,350,1495,0.25214,0.29741
2005,Bavaria,Upper Secondary Level,Not employed: registered unemployed,0.04875,61,1495,0.03783,0.05967
2005,Bavaria,Upper Secondary Level,Not employed: no further information,0.07752,130,1495,0.06396,0.09108
2005,Bavaria,Post-secondary Non-tertiary Level,White-collar worker,0.39160,66,66,0.27294,0.51027
2005,Bavaria,First Stage of Tertiary Education,White-collar worker,0.34453,84,136,0.26436,0.42469
2005,Bavaria,First Stage of Tertiary Education,Not employed: Pensioner,0.28936,52,136,0.21286,0.36585
2005,Bavaria,Second Stage of Tertiary Education,Self-employed,0.12842,75,535,0.10004,0.15680
2005,Bavaria,Second Stage of Tertiary Education,Civil servant,0.12280,88,535,0.09496,0.15064
2005,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.40130,238,535,0.35972,0.44287
2005,Bavaria,Second Stage of Tertiary Education,Not employed: Pensioner,0.21207,95,535,0.17740,0.24674
2005,Bavaria,Second Stage of Tertiary Education,Not employed: no further information,0.07209,39,535,0.05015,0.09402
2005,Berlin,Upper Secondary Level,Blue-collar worker,0.19058,52,241,0.14089,0.24027
2005,Berlin,Upper Secondary Level,White-collar worker,0.25435,79,241,0.19925,0.30944
2005,Berlin,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.09294,35,241,0.05621,0.12968
2005,Berlin,Upper Secondary Level,Not employed: Pensioner,0.24808,75,241,0.19344,0.30272
2005,Berlin,Second Stage of Tertiary Education,Self-employed,0.18170,39,184,0.12584,0.23757
2005,Berlin,Second Stage of Tertiary Education,White-collar worker,0.35260,96,184,0.28337,0.42182
2005,Berlin,Second Stage of Tertiary Education,Not employed: Pensioner,0.22933,49,184,0.16842,0.29024
2005,Brandenburg,Upper Secondary Level,Blue-collar worker,0.23602,93,395,0.19409,0.27795
2005,Brandenburg,Upper Secondary Level,White-collar worker,0.15574,82,395,0.11993,0.19154
2005,Brandenburg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05056,32,395,0.02892,0.07219
2005,Brandenburg,Upper Secondary Level,Not employed: Pensioner,0.30513,121,395,0.25966,0.35060
2005,Brandenburg,Upper Secondary Level,Not employed: registered unemployed,0.16254,67,395,0.12611,0.19897
2005,Brandenburg,Second Stage of Tertiary Education,White-collar worker,0.31643,91,174,0.24712,0.38573
2005,Brandenburg,Second Stage of Tertiary Education,Not employed: Pensioner,0.39302,83,174,0.32024,0.46581
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Blue-collar worker,0.25626,61,225,0.19909,0.31343
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,White-collar worker,0.16516,47,225,0.11653,0.21379
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: Pensioner,0.29415,69,225,0.23447,0.35382
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: registered unemployed,0.18278,48,225,0.13217,0.23339
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,White-collar worker,0.39793,56,91,0.29680,0.49905
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not employed: Pensioner,0.37729,35,91,0.27715,0.47743
2005,Saxony,Pre-primary Level,Apprentice/ Trainee/ Intern,0.97593,37,37,0.92587,1.02600
2005,Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.29143,43,84,0.19366,0.38919
2005,Saxony,Lower Secondary Level,Not employed: Pensioner,0.45954,41,84,0.35232,0.56675
2005,Saxony,Upper Secondary Level,Self-employed,0.04349,41,808,0.02942,0.05756
2005,Saxony,Upper Secondary Level,Blue-collar worker,0.21768,186,808,0.18921,0.24616
2005,Saxony,Upper Secondary Level,White-collar worker,0.15617,151,808,0.13112,0.18122
2005,Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.06256,44,808,0.04585,0.07927
2005,Saxony,Upper Secondary Level,Not employed: Pensioner,0.30597,235,808,0.27418,0.33777
2005,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.16335,120,808,0.13784,0.18886
2005,Saxony,Upper Secondary Level,Not employed: no further information,0.03324,31,808,0.02088,0.04561
2005,Saxony,First Stage of Tertiary Education,White-collar worker,0.26964,37,74,0.16784,0.37144
2005,Saxony,First Stage of Tertiary Education,Not employed: Pensioner,0.34878,37,74,0.23945,0.45811
2005,Saxony,Second Stage of Tertiary Education,Self-employed,0.09154,38,307,0.05923,0.12385
2005,Saxony,Second Stage of Tertiary Education,White-collar worker,0.40151,183,307,0.34658,0.45643
2005,Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.33579,86,307,0.28288,0.38871
2005,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.22086,115,379,0.17904,0.26268
2005,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.15182,65,379,0.11565,0.18800
2005,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.36698,138,379,0.31839,0.41557
2005,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.14271,61,379,0.10745,0.17797
2005,Saxony-Anhalt,First Stage of Tertiary Education,Not employed: Pensioner,0.50900,40,40,0.35210,0.66590
2005,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.46794,118,173,0.39337,0.54251
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Not employed: Pensioner,0.35513,55,173,0.28361,0.42665
2005,Thuringa,Upper Secondary Level,Blue-collar worker,0.20381,129,458,0.16687,0.24074
2005,Thuringa,Upper Secondary Level,White-collar worker,0.12055,73,458,0.09070,0.15041
2005,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.30281,155,458,0.26069,0.34494
2005,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.24225,101,458,0.20297,0.28153
2005,Thuringa,Second Stage of Tertiary Education,White-collar worker,0.47389,85,128,0.38705,0.56074
2005,Thuringa,Second Stage of Tertiary Education,Not employed: Pensioner,0.35515,43,128,0.27192,0.43839
2006,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.19196,62,298,0.14716,0.23675
2006,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.23543,91,298,0.18717,0.28368
2006,Schleswig-Holstein,Upper Secondary Level,Not employed: Pensioner,0.31007,114,298,0.25747,0.36267
2006,Schleswig-Holstein,Upper Secondary Level,Not employed: no further information,0.10622,31,298,0.07118,0.14126
2006,Schleswig-Holstein,Second Stage of Tertiary Education,White-collar worker,0.34399,39,39,0.19295,0.49503
2006,Hamburg,Upper Secondary Level,White-collar worker,0.22267,37,85,0.13370,0.31164
2006,Hamburg,Upper Secondary Level,Not employed: Pensioner,0.42231,48,85,0.31668,0.52794
2006,Hamburg,Second Stage of Tertiary Education,White-collar worker,0.50543,31,31,0.32652,0.68434
2006,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.13666,39,181,0.08648,0.18684
2006,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.44998,106,181,0.37730,0.52266
2006,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.15340,36,181,0.10075,0.20605
2006,Lower Saxony,Upper Secondary Level,Self-employed,0.04108,58,1000,0.02877,0.05338
2006,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.20130,197,1000,0.17643,0.22616
2006,Lower Saxony,Upper Secondary Level,Civil servant,0.03076,34,1000,0.02005,0.04147
2006,Lower Saxony,Upper Secondary Level,White-collar worker,0.23668,267,1000,0.21032,0.26303
2006,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.32357,293,1000,0.29456,0.35258
2006,Lower Saxony,Upper Secondary Level,Not employed: registered unemployed,0.06645,63,1000,0.05101,0.08190
2006,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.06795,88,1000,0.05234,0.08355
2006,Lower Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.51785,58,58,0.38813,0.64757
2006,Lower Saxony,First Stage of Tertiary Education,White-collar worker,0.37599,57,57,0.24912,0.50286
2006,Lower Saxony,Second Stage of Tertiary Education,Self-employed,0.12811,40,283,0.08910,0.16712
2006,Lower Saxony,Second Stage of Tertiary Education,Civil servant,0.18321,64,283,0.13806,0.22836
2006,Lower Saxony,Second Stage of Tertiary Education,White-collar worker,0.36311,112,283,0.30698,0.41924
2006,Lower Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.19556,67,283,0.14927,0.24185
2006,North Rhine-Westphalia,No answer / don't know,Apprentice/ Trainee/ Intern,0.63166,39,39,0.47830,0.78503
2006,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.61320,80,127,0.52816,0.69824
2006,North Rhine-Westphalia,Pre-primary Level,Not employed: no further information,0.32052,47,127,0.23903,0.40200
2006,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.19726,112,565,0.16442,0.23010
2006,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.06628,36,565,0.04575,0.08681
2006,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12127,67,565,0.09433,0.14821
2006,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.35516,202,565,0.31567,0.39466
2006,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.11510,60,565,0.08876,0.14144
2006,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.13207,88,565,0.10413,0.16001
2006,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.03827,99,2201,0.03026,0.04629
2006,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.20093,395,2201,0.18418,0.21767
2006,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.02073,55,2201,0.01478,0.02668
2006,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.23326,542,2201,0.21559,0.25093
2006,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03735,90,2201,0.02942,0.04527
2006,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.31649,646,2201,0.29706,0.33593
2006,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.06191,128,2201,0.05184,0.07198
2006,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.08867,246,2201,0.07679,0.10055
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Blue-collar worker,0.13834,38,288,0.09840,0.17829
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,White-collar worker,0.48466,171,288,0.42684,0.54248
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.10165,33,288,0.06669,0.13662
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: no further information,0.11429,46,288,0.07748,0.15110
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Self-employed,0.09364,32,233,0.05615,0.13113
2006,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.39853,133,233,0.33552,0.46153
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Not employed: Pensioner,0.24635,68,233,0.19090,0.30179
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Self-employed,0.12770,130,819,0.10483,0.15057
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.12330,134,819,0.10077,0.14583
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.44544,350,819,0.41138,0.47950
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: Pensioner,0.17465,164,819,0.14863,0.20067
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: no further information,0.06775,41,819,0.05053,0.08497
2006,Hesse,Lower Secondary Level,Not employed: Pensioner,0.42583,67,67,0.30654,0.54513
2006,Hesse,Upper Secondary Level,Self-employed,0.04367,31,676,0.02825,0.05908
2006,Hesse,Upper Secondary Level,Blue-collar worker,0.19483,119,676,0.16495,0.22471
2006,Hesse,Upper Secondary Level,White-collar worker,0.30167,221,676,0.26704,0.33630
2006,Hesse,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03727,32,676,0.02298,0.05156
2006,Hesse,Upper Secondary Level,Not employed: Pensioner,0.26868,185,676,0.23524,0.30212
2006,Hesse,Upper Secondary Level,Not employed: registered unemployed,0.04728,33,676,0.03127,0.06329
2006,Hesse,Upper Secondary Level,Not employed: no further information,0.07875,55,676,0.05843,0.09906
2006,Hesse,Post-secondary Non-tertiary Level,White-collar worker,0.46841,46,46,0.32261,0.61420
2006,Hesse,First Stage of Tertiary Education,White-collar worker,0.40480,33,33,0.23473,0.57487
2006,Hesse,Second Stage of Tertiary Education,Self-employed,0.13388,47,307,0.09573,0.17204
2006,Hesse,Second Stage of Tertiary Education,Civil servant,0.10603,52,307,0.07154,0.14053
2006,Hesse,Second Stage of Tertiary Education,White-collar worker,0.45700,162,307,0.40119,0.51282
2006,Hesse,Second Stage of Tertiary Education,Not employed: Pensioner,0.10420,46,307,0.06997,0.13844
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.15314,35,122,0.08897,0.21730
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.39521,87,122,0.30810,0.48232
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Self-employed,0.04995,38,622,0.03282,0.06709
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.23652,141,622,0.20310,0.26995
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.27299,184,622,0.23795,0.30803
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.24703,169,622,0.21311,0.28095
