year,pgisced97,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,First Stage of Tertiary Education,5th Quintile,Self-employed,0.13946,62,312,0.10096,0.17796
2009,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.52778,183,312,0.47230,0.58327
2009,First Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.16497,67,312,0.12372,0.20622
2009,Second Stage of Tertiary Education,1st Quintile,White-collar worker,0.28470,66,154,0.21320,0.35621
2009,Second Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.20298,46,154,0.13925,0.26672
2009,Second Stage of Tertiary Education,1st Quintile,Not employed: registered unemployed,0.22555,42,154,0.15933,0.29178
2009,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.33008,115,225,0.26850,0.39166
2009,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.30420,110,225,0.24395,0.36445
2009,Second Stage of Tertiary Education,3rd Quintile,Self-employed,0.10811,50,478,0.08024,0.13598
2009,Second Stage of Tertiary Education,3rd Quintile,Civil servant,0.05238,34,478,0.03239,0.07238
2009,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.37921,210,478,0.33567,0.42275
2009,Second Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.29798,184,478,0.25693,0.33902
2009,Second Stage of Tertiary Education,4th Quintile,Self-employed,0.09532,82,763,0.07447,0.11617
2009,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.12456,110,763,0.10111,0.14800
2009,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.49812,391,763,0.46261,0.53362
2009,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.22043,180,763,0.19099,0.24986
2009,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.15023,307,2091,0.13491,0.16555
2009,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.14487,341,2091,0.12978,0.15996
2009,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.47379,907,2091,0.45238,0.49519
2009,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.18481,460,2091,0.16817,0.20145
2009,Second Stage of Tertiary Education,5th Quintile,Not employed: no further information,0.03047,76,2091,0.02311,0.03784
2010,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.67788,34,71,0.56841,0.78735
2010,Pre-primary Level,1st Quintile,Not employed: no further information,0.31583,37,71,0.20693,0.42472
2010,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.71295,33,33,0.55621,0.86970
2010,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.70966,58,89,0.61482,0.80450
2010,Pre-primary Level,3rd Quintile,Not employed: no further information,0.22524,31,89,0.13796,0.31252
2010,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.65504,55,55,0.52825,0.78183
2010,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.65615,66,98,0.56162,0.75067
2010,Pre-primary Level,5th Quintile,Not employed: no further information,0.27822,32,98,0.18904,0.36740
2010,Lower Secondary Level,1st Quintile,Blue-collar worker,0.13439,82,514,0.10487,0.16390
2010,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.11115,63,514,0.08395,0.13835
2010,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.49272,219,514,0.44946,0.53599
2010,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.13645,90,514,0.10674,0.16615
2010,Lower Secondary Level,1st Quintile,Not employed: no further information,0.08182,60,514,0.05810,0.10554
2010,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.19056,85,407,0.15236,0.22877
2010,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.13593,66,407,0.10260,0.16927
2010,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.46571,212,407,0.41718,0.51423
2010,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.07866,44,407,0.05247,0.10485
2010,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.23707,63,246,0.18381,0.29032
2010,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.17073,59,246,0.12362,0.21785
2010,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.38267,124,246,0.32181,0.44353
2010,Lower Secondary Level,4th Quintile,Blue-collar worker,0.20280,45,170,0.14218,0.26342
2010,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.13479,40,170,0.08330,0.18628
2010,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.37889,85,170,0.30575,0.45203
2010,Upper Secondary Level,1st Quintile,Self-employed,0.03163,41,1404,0.02247,0.04079
2010,Upper Secondary Level,1st Quintile,Blue-collar worker,0.19254,270,1404,0.17191,0.21317
2010,Upper Secondary Level,1st Quintile,White-collar worker,0.09561,182,1404,0.08023,0.11100
2010,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.09866,112,1404,0.08305,0.11426
2010,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.35849,456,1404,0.33339,0.38358
2010,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.16438,254,1404,0.14499,0.18378
2010,Upper Secondary Level,1st Quintile,Not employed: no further information,0.04529,89,1404,0.03441,0.05617
2010,Upper Secondary Level,2nd Quintile,Self-employed,0.01457,39,1767,0.00898,0.02016
2010,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.23747,435,1767,0.21763,0.25732
2010,Upper Secondary Level,2nd Quintile,White-collar worker,0.17667,335,1767,0.15888,0.19446
2010,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.03968,69,1767,0.03058,0.04879
2010,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.42581,687,1767,0.40275,0.44887
2010,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.04267,89,1767,0.03324,0.05209
2010,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.04682,113,1767,0.03696,0.05667
2010,Upper Secondary Level,3rd Quintile,Self-employed,0.02779,57,1804,0.02020,0.03538
2010,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.26869,438,1804,0.24823,0.28915
2010,Upper Secondary Level,3rd Quintile,Civil servant,0.01940,38,1804,0.01303,0.02576
2010,Upper Secondary Level,3rd Quintile,White-collar worker,0.24562,492,1804,0.22575,0.26549
2010,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.03475,61,1804,0.02630,0.04321
2010,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.31871,553,1804,0.29720,0.34022
2010,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.03813,62,1804,0.02929,0.04697
2010,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.04305,103,1804,0.03368,0.05241
2010,Upper Secondary Level,4th Quintile,Self-employed,0.04637,84,1735,0.03647,0.05626
2010,Upper Secondary Level,4th Quintile,Blue-collar worker,0.22882,382,1735,0.20905,0.24860
2010,Upper Secondary Level,4th Quintile,Civil servant,0.03574,54,1735,0.02701,0.04448
2010,Upper Secondary Level,4th Quintile,White-collar worker,0.31181,578,1735,0.29001,0.33362
2010,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.03846,63,1735,0.02941,0.04751
2010,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.27451,443,1735,0.25351,0.29552
2010,Upper Secondary Level,4th Quintile,Not employed: registered unemployed,0.01698,39,1735,0.01090,0.02306
2010,Upper Secondary Level,4th Quintile,Not employed: no further information,0.04006,92,1735,0.03083,0.04929
2010,Upper Secondary Level,5th Quintile,Self-employed,0.09126,147,1521,0.07678,0.10574
2010,Upper Secondary Level,5th Quintile,Blue-collar worker,0.14073,172,1521,0.12325,0.15821
2010,Upper Secondary Level,5th Quintile,Civil servant,0.04595,64,1521,0.03542,0.05648
2010,Upper Secondary Level,5th Quintile,White-collar worker,0.41572,597,1521,0.39094,0.44049
2010,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.04964,87,1521,0.03872,0.06055
2010,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.19106,328,1521,0.17130,0.21083
2010,Upper Secondary Level,5th Quintile,Not employed: registered unemployed,0.02290,34,1521,0.01538,0.03042
2010,Upper Secondary Level,5th Quintile,Not employed: no further information,0.03907,92,1521,0.02933,0.04882
2010,Post-secondary Non-tertiary Level,2nd Quintile,White-collar worker,0.47396,79,79,0.36315,0.58477
2010,Post-secondary Non-tertiary Level,3rd Quintile,White-collar worker,0.55504,80,80,0.44545,0.66463
2010,Post-secondary Non-tertiary Level,4th Quintile,White-collar worker,0.59969,156,156,0.52255,0.67682
2010,Post-secondary Non-tertiary Level,5th Quintile,Self-employed,0.05325,31,243,0.02496,0.08154
2010,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.64595,174,243,0.58569,0.70620
2010,Post-secondary Non-tertiary Level,5th Quintile,Not employed: Pensioner,0.15522,38,243,0.10960,0.20085
2010,First Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.45169,39,39,0.29346,0.60992
2010,First Stage of Tertiary Education,2nd Quintile,White-collar worker,0.24434,50,141,0.17316,0.31551
2010,First Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.45366,91,141,0.37119,0.53613
2010,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.36609,101,192,0.29777,0.43441
2010,First Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.38778,91,192,0.31868,0.45688
2010,First Stage of Tertiary Education,4th Quintile,Self-employed,0.09203,37,298,0.05916,0.12491
2010,First Stage of Tertiary Education,4th Quintile,Blue-collar worker,0.11688,43,298,0.08034,0.15342
2010,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.43857,139,298,0.38213,0.49500
2010,First Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.27024,79,298,0.21973,0.32074
2010,First Stage of Tertiary Education,5th Quintile,Self-employed,0.12159,50,283,0.08344,0.15973
2010,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.56385,172,283,0.50597,0.62173
2010,First Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13982,61,283,0.09934,0.18030
2010,Second Stage of Tertiary Education,1st Quintile,White-collar worker,0.27537,61,101,0.18782,0.36293
2010,Second Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.18222,40,101,0.10656,0.25788
2010,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.32209,101,230,0.26156,0.38261
2010,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.42357,129,230,0.35957,0.48757
2010,Second Stage of Tertiary Education,3rd Quintile,Self-employed,0.10044,54,473,0.07332,0.12756
2010,Second Stage of Tertiary Education,3rd Quintile,Civil servant,0.04583,35,473,0.02697,0.06470
2010,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.38666,216,473,0.34273,0.43059
2010,Second Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.32298,168,473,0.28079,0.36517
2010,Second Stage of Tertiary Education,4th Quintile,Self-employed,0.10249,74,755,0.08084,0.12414
2010,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.11557,89,755,0.09275,0.13839
2010,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.44519,362,755,0.40972,0.48067
2010,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.26307,197,755,0.23165,0.29450
2010,Second Stage of Tertiary Education,4th Quintile,Not employed: no further information,0.02786,33,755,0.01612,0.03961
2010,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.13217,262,1944,0.11711,0.14723
2010,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.15200,325,1944,0.13603,0.16796
2010,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.48353,858,1944,0.46131,0.50575
2010,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.19778,431,1944,0.18006,0.21549
2010,Second Stage of Tertiary Education,5th Quintile,Not employed: no further information,0.01677,68,1944,0.01106,0.02248
2011,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.45019,71,171,0.37540,0.52498
2011,Pre-primary Level,1st Quintile,Not employed: no further information,0.52216,100,171,0.44707,0.59725
2011,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.41107,53,123,0.32376,0.49838
2011,Pre-primary Level,2nd Quintile,Not employed: no further information,0.53398,70,123,0.44546,0.62250
2011,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.45975,48,106,0.36442,0.55508
2011,Pre-primary Level,3rd Quintile,Not employed: no further information,0.48685,58,106,0.39124,0.58245
2011,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.50576,71,115,0.41398,0.59754
2011,Pre-primary Level,4th Quintile,Not employed: no further information,0.33856,44,115,0.25169,0.42543
2011,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.57055,60,93,0.46940,0.67170
2011,Pre-primary Level,5th Quintile,Not employed: no further information,0.35705,33,93,0.25914,0.45496
2011,Primary Level,1st Quintile,Blue-collar worker,0.15496,33,133,0.09323,0.21669
2011,Primary Level,1st Quintile,Not employed: registered unemployed,0.25327,60,133,0.17908,0.32745
2011,Primary Level,1st Quintile,Not employed: no further information,0.21234,40,133,0.14257,0.28211
2011,Lower Secondary Level,1st Quintile,Blue-collar worker,0.12722,158,910,0.10556,0.14888
2011,Lower Secondary Level,1st Quintile,White-collar worker,0.05511,83,910,0.04027,0.06994
2011,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.07607,108,910,0.05883,0.09330
2011,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.45517,216,910,0.42280,0.48755
2011,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.16145,190,910,0.13753,0.18537
2011,Lower Secondary Level,1st Quintile,Not employed: no further information,0.11292,155,910,0.09235,0.13350
2011,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.19929,104,540,0.16557,0.23301
2011,Lower Secondary Level,2nd Quintile,White-collar worker,0.06094,57,540,0.04074,0.08113
2011,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.13880,91,540,0.10961,0.16798
2011,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.44686,174,540,0.40488,0.48883
2011,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.06300,40,540,0.04249,0.08351
2011,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.08163,74,540,0.05851,0.10474
2011,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.21223,74,315,0.16700,0.25746
2011,Lower Secondary Level,3rd Quintile,White-collar worker,0.09204,40,315,0.06006,0.12401
2011,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.20516,82,315,0.16049,0.24983
2011,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.37450,119,315,0.32096,0.42803
2011,Lower Secondary Level,4th Quintile,Blue-collar worker,0.29118,49,154,0.21920,0.36317
2011,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.12382,37,154,0.07163,0.17601
2011,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.34725,68,154,0.27181,0.42269
2011,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.26257,34,34,0.11243,0.41270
2011,Upper Secondary Level,1st Quintile,Self-employed,0.02800,68,2456,0.02147,0.03453
2011,Upper Secondary Level,1st Quintile,Blue-collar worker,0.19424,520,2456,0.17859,0.20989
2011,Upper Secondary Level,1st Quintile,White-collar worker,0.11671,462,2456,0.10401,0.12941
2011,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.06215,131,2456,0.05260,0.07171
2011,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.36535,535,2456,0.34631,0.38440
2011,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.16028,477,2456,0.14577,0.17480
2011,Upper Secondary Level,1st Quintile,Not employed: no further information,0.05986,263,2456,0.05048,0.06925
2011,Upper Secondary Level,2nd Quintile,Self-employed,0.01999,59,2433,0.01443,0.02555
2011,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.22836,605,2433,0.21168,0.24505
2011,Upper Secondary Level,2nd Quintile,White-collar worker,0.20566,717,2433,0.18960,0.22172
2011,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.05068,89,2433,0.04197,0.05940
2011,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.38055,632,2433,0.36125,0.39985
2011,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.03119,101,2433,0.02428,0.03810
2011,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.06862,230,2433,0.05858,0.07867
2011,Upper Secondary Level,3rd Quintile,Self-employed,0.03462,99,2228,0.02703,0.04221
2011,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.27306,539,2228,0.25456,0.29157
2011,Upper Secondary Level,3rd Quintile,Civil servant,0.02173,49,2228,0.01568,0.02779
2011,Upper Secondary Level,3rd Quintile,White-collar worker,0.25048,711,2228,0.23249,0.26848
2011,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.04473,83,2228,0.03614,0.05331
2011,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.29488,522,2228,0.27594,0.31382
2011,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.02172,56,2228,0.01567,0.02777
2011,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.05540,169,2228,0.04590,0.06490
2011,Upper Secondary Level,4th Quintile,Self-employed,0.04225,108,1910,0.03323,0.05127
2011,Upper Secondary Level,4th Quintile,Blue-collar worker,0.23053,408,1910,0.21164,0.24943
2011,Upper Secondary Level,4th Quintile,Civil servant,0.03692,72,1910,0.02846,0.04538
2011,Upper Secondary Level,4th Quintile,White-collar worker,0.34697,697,1910,0.32561,0.36832
2011,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.03153,59,1910,0.02369,0.03937
