year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,Upper Secondary Level,White-collar worker,0.31902,484,1579,0.29602,0.34201
2012,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.29295,489,1579,0.27050,0.31541
2012,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07298,138,1579,0.06015,0.08582
2012,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06170,135,1579,0.04983,0.07357
2012,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58927,132,179,0.51699,0.66154
2012,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.19973,47,179,0.14099,0.25846
2012,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.12737,41,275,0.08790,0.16685
2012,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.58488,186,275,0.52653,0.64322
2012,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.13083,48,275,0.09090,0.17076
2012,30-45 y.,Primary Level,Blue-collar worker,0.41964,57,129,0.33414,0.50513
2012,30-45 y.,Primary Level,Not employed: registered unemployed,0.25732,37,129,0.18159,0.33306
2012,30-45 y.,Primary Level,Not employed: no further information,0.13828,35,129,0.07848,0.19809
2012,30-45 y.,Lower Secondary Level,Blue-collar worker,0.41726,239,639,0.37900,0.45552
2012,30-45 y.,Lower Secondary Level,White-collar worker,0.19952,146,639,0.16851,0.23053
2012,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.15690,136,639,0.12868,0.18513
2012,30-45 y.,Lower Secondary Level,Not employed: no further information,0.15622,118,639,0.12804,0.18439
2012,30-45 y.,Upper Secondary Level,Self-employed,0.06667,239,4329,0.05924,0.07410
2012,30-45 y.,Upper Secondary Level,Blue-collar worker,0.28346,1085,4329,0.27004,0.29689
2012,30-45 y.,Upper Secondary Level,Civil servant,0.03690,114,4329,0.03128,0.04252
2012,30-45 y.,Upper Secondary Level,White-collar worker,0.44349,1984,4329,0.42869,0.45829
2012,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01716,63,4329,0.01329,0.02103
2012,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01352,45,4329,0.01008,0.01696
2012,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06546,321,4329,0.05810,0.07283
2012,30-45 y.,Upper Secondary Level,Not employed: no further information,0.07298,478,4329,0.06523,0.08073
2012,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.08238,68,993,0.06527,0.09949
2012,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.09339,94,993,0.07528,0.11150
2012,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.65855,615,993,0.62904,0.68806
2012,30-45 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03447,33,993,0.02311,0.04582
2012,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03285,40,993,0.02176,0.04394
2012,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08687,143,993,0.06935,0.10440
2012,30-45 y.,First Stage of Tertiary Education,Self-employed,0.10127,72,533,0.07564,0.12691
2012,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.13078,72,533,0.10213,0.15944
2012,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.60382,348,533,0.56225,0.64538
2012,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.03871,41,533,0.02232,0.05510
2012,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12512,263,2256,0.11146,0.13877
2012,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02045,33,2256,0.01461,0.02629
2012,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12962,317,2256,0.11575,0.14348
2012,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.60485,1319,2256,0.58467,0.62503
2012,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.00889,31,2256,0.00502,0.01277
2012,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02369,60,2256,0.01741,0.02997
2012,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.08605,233,2256,0.07448,0.09763
2012,46-65 y.,Lower Secondary Level,Blue-collar worker,0.33797,191,609,0.30037,0.37557
2012,46-65 y.,Lower Secondary Level,White-collar worker,0.18807,128,609,0.15701,0.21913
2012,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.20594,121,609,0.17380,0.23809
2012,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.11082,84,609,0.08587,0.13578
2012,46-65 y.,Lower Secondary Level,Not employed: no further information,0.12282,85,609,0.09673,0.14891
2012,46-65 y.,Upper Secondary Level,Self-employed,0.05627,290,4833,0.04977,0.06277
2012,46-65 y.,Upper Secondary Level,Blue-collar worker,0.26768,1155,4833,0.25519,0.28016
2012,46-65 y.,Upper Secondary Level,Civil servant,0.02421,122,4833,0.01988,0.02855
2012,46-65 y.,Upper Secondary Level,White-collar worker,0.34249,1743,4833,0.32911,0.35587
2012,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.16330,776,4833,0.15288,0.17372
2012,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08071,405,4833,0.07303,0.08839
2012,46-65 y.,Upper Secondary Level,Not employed: no further information,0.06391,342,4833,0.05701,0.07080
2012,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.09395,68,592,0.07042,0.11747
2012,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.16291,70,592,0.13314,0.19269
2012,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53358,341,592,0.49336,0.57380
2012,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.08512,39,592,0.06262,0.10762
2012,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05135,33,592,0.03356,0.06915
2012,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.05768,41,592,0.03888,0.07648
2012,46-65 y.,First Stage of Tertiary Education,Self-employed,0.14742,124,766,0.12230,0.17254
2012,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10791,74,766,0.08592,0.12990
2012,46-65 y.,First Stage of Tertiary Education,Civil servant,0.04771,43,766,0.03260,0.06281
2012,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.50426,396,766,0.46883,0.53969
2012,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.12278,98,766,0.09952,0.14603
2012,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.04067,31,766,0.02667,0.05467
2012,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.16286,350,2389,0.14805,0.17767
2012,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03506,65,2389,0.02768,0.04243
2012,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.15368,403,2389,0.13922,0.16815
2012,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.47581,1192,2389,0.45578,0.49584
2012,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.09462,215,2389,0.08288,0.10636
2012,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03561,68,2389,0.02817,0.04304
2012,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04043,96,2389,0.03253,0.04833
2012,66 and older,Primary Level,Not employed: Pensioner,0.90526,52,52,0.82488,0.98563
2012,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96031,769,769,0.94650,0.97412
2012,66 and older,Upper Secondary Level,Self-employed,0.01998,44,2681,0.01468,0.02528
2012,66 and older,Upper Secondary Level,Blue-collar worker,0.01099,31,2681,0.00704,0.01494
2012,66 and older,Upper Secondary Level,White-collar worker,0.01873,47,2681,0.01360,0.02387
2012,66 and older,Upper Secondary Level,Not employed: Pensioner,0.93590,2527,2681,0.92663,0.94518
2012,66 and older,Upper Secondary Level,Not employed: no further information,0.01285,32,2681,0.00858,0.01711
2012,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.94858,108,108,0.90673,0.99042
2012,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.93529,348,348,0.90941,0.96118
2012,66 and older,Second Stage of Tertiary Education,Self-employed,0.03857,62,1122,0.02730,0.04985
2012,66 and older,Second Stage of Tertiary Education,White-collar worker,0.02930,34,1122,0.01942,0.03917
2012,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90363,1026,1122,0.88635,0.92090
2013,17-29 y.,No answer / don't know,Blue-collar worker,0.10771,35,359,0.07560,0.13983
2013,17-29 y.,No answer / don't know,White-collar worker,0.15077,47,359,0.11371,0.18784
2013,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.56890,234,359,0.51760,0.62020
2013,17-29 y.,No answer / don't know,Not employed: no further information,0.09959,43,359,0.06857,0.13061
2013,17-29 y.,Pre-primary Level,Blue-collar worker,0.03752,36,1048,0.02601,0.04903
2013,17-29 y.,Pre-primary Level,White-collar worker,0.03478,39,1048,0.02368,0.04587
2013,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.44150,442,1048,0.41142,0.47158
2013,17-29 y.,Pre-primary Level,Not employed: no further information,0.47977,531,1048,0.44951,0.51003
2013,17-29 y.,Primary Level,Not employed: registered unemployed,0.33446,48,48,0.19958,0.46935
2013,17-29 y.,Lower Secondary Level,Blue-collar worker,0.11402,129,1176,0.09584,0.13219
2013,17-29 y.,Lower Secondary Level,White-collar worker,0.10344,103,1176,0.08603,0.12086
2013,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.49770,587,1176,0.46911,0.52629
2013,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.14825,179,1176,0.12793,0.16857
2013,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10839,178,1176,0.09061,0.12616
2013,17-29 y.,Upper Secondary Level,Blue-collar worker,0.17085,328,1909,0.15396,0.18774
2013,17-29 y.,Upper Secondary Level,White-collar worker,0.36270,639,1909,0.34113,0.38428
2013,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.31662,621,1909,0.29575,0.33749
2013,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.05865,143,1909,0.04811,0.06919
2013,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05546,178,1909,0.04519,0.06573
2013,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.64914,164,199,0.58266,0.71561
2013,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.15871,35,199,0.10781,0.20961
2013,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.77455,39,39,0.64168,0.90742
2013,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.09579,40,355,0.06513,0.12645
2013,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.57820,246,355,0.52675,0.62964
2013,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.18314,69,355,0.14285,0.22343
2013,30-45 y.,Primary Level,Blue-collar worker,0.27329,81,256,0.21859,0.32799
2013,30-45 y.,Primary Level,White-collar worker,0.13107,31,256,0.08965,0.17249
2013,30-45 y.,Primary Level,Not employed: registered unemployed,0.27706,83,256,0.22213,0.33200
2013,30-45 y.,Primary Level,Not employed: no further information,0.16612,61,256,0.12044,0.21181
2013,30-45 y.,Lower Secondary Level,Blue-collar worker,0.38688,345,943,0.35577,0.41798
2013,30-45 y.,Lower Secondary Level,White-collar worker,0.22886,235,943,0.20203,0.25569
2013,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.20474,203,943,0.17898,0.23051
2013,30-45 y.,Lower Secondary Level,Not employed: no further information,0.12295,160,943,0.10198,0.14392
2013,30-45 y.,Upper Secondary Level,Self-employed,0.07025,269,4590,0.06286,0.07765
2013,30-45 y.,Upper Secondary Level,Blue-collar worker,0.27640,1147,4590,0.26346,0.28934
2013,30-45 y.,Upper Secondary Level,Civil servant,0.02933,98,4590,0.02445,0.03421
2013,30-45 y.,Upper Secondary Level,White-collar worker,0.44927,2125,4590,0.43488,0.46366
2013,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01951,68,4590,0.01550,0.02351
2013,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01530,43,4590,0.01175,0.01885
2013,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07043,380,4590,0.06302,0.07783
2013,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06937,460,4590,0.06202,0.07672
2013,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.08015,64,1180,0.06465,0.09565
2013,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.08389,141,1180,0.06806,0.09971
2013,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.63988,711,1180,0.61248,0.66728
2013,30-45 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.02550,41,1180,0.01650,0.03450
2013,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.06024,75,1180,0.04666,0.07383
2013,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10189,148,1180,0.08462,0.11915
2013,30-45 y.,First Stage of Tertiary Education,Self-employed,0.09011,59,470,0.06419,0.11602
2013,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.12553,65,470,0.09554,0.15551
2013,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.61679,315,470,0.57279,0.66079
2013,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.04438,31,470,0.02574,0.06302
2013,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11664,292,2671,0.10447,0.12882
2013,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01429,83,2671,0.00978,0.01879
2013,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12947,317,2671,0.11674,0.14220
2013,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.62736,1591,2671,0.60902,0.64570
2013,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01682,56,2671,0.01194,0.02170
2013,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02539,90,2671,0.01942,0.03135
2013,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06752,242,2671,0.05800,0.07704
2013,46-65 y.,Primary Level,Blue-collar worker,0.30302,60,130,0.22372,0.38233
2013,46-65 y.,Primary Level,Not employed: registered unemployed,0.15696,37,130,0.09419,0.21973
2013,46-65 y.,Primary Level,Not employed: no further information,0.17945,33,130,0.11323,0.24567
2013,46-65 y.,Lower Secondary Level,Blue-collar worker,0.34079,280,772,0.30734,0.37425
2013,46-65 y.,Lower Secondary Level,White-collar worker,0.16225,145,772,0.13622,0.18827
2013,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.20970,132,772,0.18097,0.23844
2013,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.11062,113,772,0.08848,0.13276
2013,46-65 y.,Lower Secondary Level,Not employed: no further information,0.12863,102,772,0.10500,0.15226
2013,46-65 y.,Upper Secondary Level,Self-employed,0.06358,305,4976,0.05680,0.07036
2013,46-65 y.,Upper Secondary Level,Blue-collar worker,0.26113,1255,4976,0.24892,0.27334
2013,46-65 y.,Upper Secondary Level,Civil servant,0.02438,116,4976,0.02010,0.02867
2013,46-65 y.,Upper Secondary Level,White-collar worker,0.34441,1829,4976,0.33121,0.35762
2013,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.15995,710,4976,0.14976,0.17013
2013,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.07848,426,4976,0.07101,0.08596
2013,46-65 y.,Upper Secondary Level,Not employed: no further information,0.06659,335,4976,0.05966,0.07352
2013,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.08069,73,761,0.06132,0.10005
2013,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15866,122,761,0.13268,0.18463
2013,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.57403,420,761,0.53887,0.60918
2013,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.06801,40,761,0.05011,0.08591
2013,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04273,55,761,0.02835,0.05711
2013,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.05237,51,761,0.03653,0.06821
2013,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12411,113,742,0.10037,0.14785
2013,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10962,76,742,0.08713,0.13212
2013,46-65 y.,First Stage of Tertiary Education,Civil servant,0.04763,40,742,0.03230,0.06297
2013,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.53230,415,742,0.49637,0.56822
2013,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.13569,98,742,0.11103,0.16035
2013,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.17086,392,2568,0.15629,0.18542
2013,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.04390,113,2568,0.03598,0.05183
2013,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.15782,390,2568,0.14371,0.17192
2013,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.48500,1281,2568,0.46567,0.50433
2013,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.08843,217,2568,0.07745,0.09941
2013,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02810,84,2568,0.02171,0.03450
2013,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.02444,91,2568,0.01847,0.03041
2013,66 and older,Primary Level,Not employed: Pensioner,0.88264,58,58,0.79909,0.96620
2013,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96008,710,710,0.94567,0.97449
2013,66 and older,Upper Secondary Level,Self-employed,0.01672,47,2542,0.01173,0.02170
2013,66 and older,Upper Secondary Level,Blue-collar worker,0.01161,37,2542,0.00744,0.01577
2013,66 and older,Upper Secondary Level,White-collar worker,0.01437,35,2542,0.00974,0.01900
