year,bula_h,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Brandenburg,male,Not employed: Pensioner,0.28240,123,318,0.23284,0.33196
2008,Brandenburg,male,Not employed: registered unemployed,0.17004,48,318,0.12869,0.21140
2008,Brandenburg,female,Blue-collar worker,0.10873,32,380,0.07739,0.14007
2008,Brandenburg,female,White-collar worker,0.26067,124,380,0.21647,0.30487
2008,Brandenburg,female,Apprentice/ Trainee/ Intern,0.08565,34,380,0.05748,0.11382
2008,Brandenburg,female,Not employed: Pensioner,0.36076,148,380,0.31241,0.40910
2008,Brandenburg,female,Not employed: registered unemployed,0.09096,42,380,0.06201,0.11991
2008,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.27486,53,161,0.20568,0.34404
2008,Mecklenburg-Western Pomerania,male,White-collar worker,0.14835,38,161,0.09327,0.20343
2008,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.31800,70,161,0.24584,0.39016
2008,Mecklenburg-Western Pomerania,female,White-collar worker,0.24803,77,151,0.17891,0.31714
2008,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.30346,74,151,0.22989,0.37704
2008,Saxony,male,Self-employed,0.10301,59,687,0.08027,0.12576
2008,Saxony,male,Blue-collar worker,0.24978,169,687,0.21739,0.28218
2008,Saxony,male,White-collar worker,0.21079,156,687,0.18027,0.24132
2008,Saxony,male,Apprentice/ Trainee/ Intern,0.08708,68,687,0.06598,0.10817
2008,Saxony,male,Not employed: Pensioner,0.25707,190,687,0.22437,0.28977
2008,Saxony,male,Not employed: registered unemployed,0.06736,45,687,0.04860,0.08611
2008,Saxony,female,Self-employed,0.03479,33,726,0.02145,0.04813
2008,Saxony,female,Blue-collar worker,0.10710,78,726,0.08459,0.12961
2008,Saxony,female,White-collar worker,0.30775,257,726,0.27415,0.34135
2008,Saxony,female,Apprentice/ Trainee/ Intern,0.06316,48,726,0.04545,0.08087
2008,Saxony,female,Not employed: Pensioner,0.34240,223,726,0.30786,0.37694
2008,Saxony,female,Not employed: registered unemployed,0.09042,52,726,0.06954,0.11129
2008,Saxony,female,Not employed: no further information,0.04774,35,726,0.03222,0.06327
2008,Saxony-Anhalt,male,Blue-collar worker,0.27849,112,324,0.22960,0.32738
2008,Saxony-Anhalt,male,White-collar worker,0.14948,70,324,0.11059,0.18837
2008,Saxony-Anhalt,male,Not employed: Pensioner,0.31138,109,324,0.26088,0.36188
2008,Saxony-Anhalt,male,Not employed: registered unemployed,0.09488,33,324,0.06292,0.12683
2008,Saxony-Anhalt,female,Blue-collar worker,0.06266,36,388,0.03851,0.08681
2008,Saxony-Anhalt,female,White-collar worker,0.29197,147,388,0.24667,0.33727
2008,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.08830,39,388,0.06003,0.11657
2008,Saxony-Anhalt,female,Not employed: Pensioner,0.36922,124,388,0.32113,0.41730
2008,Saxony-Anhalt,female,Not employed: registered unemployed,0.09706,42,388,0.06756,0.12655
2008,Thuringa,male,Blue-collar worker,0.28035,101,389,0.23566,0.32505
2008,Thuringa,male,White-collar worker,0.15058,75,389,0.11499,0.18617
2008,Thuringa,male,Apprentice/ Trainee/ Intern,0.09426,38,389,0.06519,0.12334
2008,Thuringa,male,Not employed: Pensioner,0.26890,130,389,0.22478,0.31302
2008,Thuringa,male,Not employed: registered unemployed,0.11421,45,389,0.08256,0.14586
2008,Thuringa,female,Blue-collar worker,0.11601,57,399,0.08455,0.14747
2008,Thuringa,female,White-collar worker,0.27408,124,399,0.23026,0.31791
2008,Thuringa,female,Apprentice/ Trainee/ Intern,0.08023,34,399,0.05354,0.10691
2008,Thuringa,female,Not employed: Pensioner,0.32658,138,399,0.28051,0.37266
2008,Thuringa,female,Not employed: registered unemployed,0.10720,46,399,0.07681,0.13760
2009,Schleswig-Holstein,male,Blue-collar worker,0.21265,48,179,0.15254,0.27276
2009,Schleswig-Holstein,male,White-collar worker,0.19353,51,179,0.13549,0.25157
2009,Schleswig-Holstein,male,Not employed: Pensioner,0.31800,80,179,0.24958,0.38641
2009,Schleswig-Holstein,female,White-collar worker,0.32675,88,208,0.26286,0.39065
2009,Schleswig-Holstein,female,Not employed: Pensioner,0.29395,79,208,0.23189,0.35601
2009,Schleswig-Holstein,female,Not employed: no further information,0.15013,41,208,0.10147,0.19879
2009,Hamburg,male,White-collar worker,0.36507,41,72,0.25308,0.47706
2009,Hamburg,male,Not employed: Pensioner,0.24728,31,72,0.14692,0.34763
2009,Hamburg,female,White-collar worker,0.33853,50,93,0.24183,0.43523
2009,Hamburg,female,Not employed: Pensioner,0.37962,43,93,0.28045,0.47879
2009,Lower Saxony,male,Self-employed,0.07695,69,741,0.05775,0.09616
2009,Lower Saxony,male,Blue-collar worker,0.23658,158,741,0.20596,0.26720
2009,Lower Saxony,male,Civil servant,0.06442,57,741,0.04673,0.08211
2009,Lower Saxony,male,White-collar worker,0.21570,183,741,0.18607,0.24534
2009,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.06709,58,741,0.04907,0.08512
2009,Lower Saxony,male,Not employed: Pensioner,0.27604,216,741,0.24383,0.30825
2009,Lower Saxony,female,Blue-collar worker,0.10653,75,793,0.08504,0.12801
2009,Lower Saxony,female,Civil servant,0.03293,35,793,0.02050,0.04536
2009,Lower Saxony,female,White-collar worker,0.30714,288,793,0.27501,0.33927
2009,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.05287,38,793,0.03729,0.06846
2009,Lower Saxony,female,Not employed: Pensioner,0.32797,254,793,0.29527,0.36067
2009,Lower Saxony,female,Not employed: no further information,0.09549,103,793,0.07502,0.11596
2009,North Rhine-Westphalia,male,Self-employed,0.07358,156,1755,0.06136,0.08580
2009,North Rhine-Westphalia,male,Blue-collar worker,0.22486,354,1755,0.20533,0.24440
2009,North Rhine-Westphalia,male,Civil servant,0.04300,100,1755,0.03351,0.05250
2009,North Rhine-Westphalia,male,White-collar worker,0.24175,431,1755,0.22171,0.26179
2009,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.08681,123,1755,0.07363,0.09998
2009,North Rhine-Westphalia,male,Not employed: Pensioner,0.23168,458,1755,0.21194,0.25143
2009,North Rhine-Westphalia,male,Not employed: registered unemployed,0.06775,85,1755,0.05599,0.07952
2009,North Rhine-Westphalia,male,Not employed: no further information,0.02646,48,1755,0.01895,0.03398
2009,North Rhine-Westphalia,female,Self-employed,0.03784,90,1911,0.02928,0.04640
2009,North Rhine-Westphalia,female,Blue-collar worker,0.09281,164,1911,0.07979,0.10582
2009,North Rhine-Westphalia,female,Civil servant,0.03188,80,1911,0.02400,0.03976
2009,North Rhine-Westphalia,female,White-collar worker,0.29895,605,1911,0.27842,0.31949
2009,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.06268,121,1911,0.05181,0.07355
2009,North Rhine-Westphalia,female,Not employed: Pensioner,0.28914,488,1911,0.26881,0.30948
2009,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04912,73,1911,0.03943,0.05882
2009,North Rhine-Westphalia,female,Not employed: no further information,0.13737,290,1911,0.12193,0.15281
2009,Hesse,male,Self-employed,0.07797,55,520,0.05490,0.10104
2009,Hesse,male,Blue-collar worker,0.18994,88,520,0.15620,0.22369
2009,Hesse,male,White-collar worker,0.32330,190,520,0.28306,0.36354
2009,Hesse,male,Apprentice/ Trainee/ Intern,0.09449,46,520,0.06932,0.11966
2009,Hesse,male,Not employed: Pensioner,0.21652,141,520,0.18109,0.25196
2009,Hesse,female,Self-employed,0.05250,40,583,0.03438,0.07062
2009,Hesse,female,Blue-collar worker,0.09018,49,583,0.06691,0.11345
2009,Hesse,female,White-collar worker,0.34262,236,583,0.30407,0.38118
2009,Hesse,female,Apprentice/ Trainee/ Intern,0.05093,33,583,0.03307,0.06879
2009,Hesse,female,Not employed: Pensioner,0.26948,147,583,0.23343,0.30553
2009,Hesse,female,Not employed: no further information,0.12623,78,583,0.09925,0.15321
2009,"Rhineland-Palatinate, Saarland",male,Self-employed,0.05853,31,427,0.03624,0.08082
2009,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.26819,108,427,0.22612,0.31026
2009,"Rhineland-Palatinate, Saarland",male,Civil servant,0.04757,32,427,0.02736,0.06779
2009,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.21489,106,427,0.17589,0.25390
2009,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.06752,31,427,0.04369,0.09135
2009,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.21664,119,427,0.17752,0.25576
2009,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.11747,76,520,0.08977,0.14517
2009,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.28077,163,520,0.24211,0.31944
2009,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.07970,41,520,0.05640,0.10300
2009,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.29268,157,520,0.25354,0.33183
2009,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.13566,83,520,0.10620,0.16512
2009,Baden-Wuerttemberg,male,Self-employed,0.06272,79,991,0.04762,0.07783
2009,Baden-Wuerttemberg,male,Blue-collar worker,0.24419,224,991,0.21743,0.27095
2009,Baden-Wuerttemberg,male,Civil servant,0.04002,46,991,0.02781,0.05223
2009,Baden-Wuerttemberg,male,White-collar worker,0.26623,283,991,0.23870,0.29376
2009,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.10115,95,991,0.08237,0.11993
2009,Baden-Wuerttemberg,male,Not employed: Pensioner,0.20727,230,991,0.18202,0.23252
2009,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.04035,34,991,0.02809,0.05261
2009,Baden-Wuerttemberg,female,Self-employed,0.03017,48,1051,0.01983,0.04052
2009,Baden-Wuerttemberg,female,Blue-collar worker,0.15121,126,1051,0.12954,0.17288
2009,Baden-Wuerttemberg,female,White-collar worker,0.29110,345,1051,0.26362,0.31857
2009,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06126,86,1051,0.04676,0.07577
2009,Baden-Wuerttemberg,female,Not employed: Pensioner,0.30015,293,1051,0.27242,0.32787
2009,Baden-Wuerttemberg,female,Not employed: no further information,0.11936,153,1051,0.09975,0.13897
2009,Bavaria,male,Self-employed,0.06263,97,1255,0.04922,0.07604
2009,Bavaria,male,Blue-collar worker,0.22815,256,1255,0.20493,0.25138
2009,Bavaria,male,Civil servant,0.04926,70,1255,0.03728,0.06124
2009,Bavaria,male,White-collar worker,0.27511,325,1255,0.25039,0.29983
2009,Bavaria,male,Apprentice/ Trainee/ Intern,0.05871,95,1255,0.04570,0.07173
2009,Bavaria,male,Not employed: Pensioner,0.24300,325,1255,0.21926,0.26674
2009,Bavaria,male,Not employed: registered unemployed,0.03658,39,1255,0.02619,0.04697
2009,Bavaria,male,Not employed: no further information,0.04278,48,1255,0.03158,0.05399
2009,Bavaria,female,Self-employed,0.03709,66,1387,0.02714,0.04704
2009,Bavaria,female,Blue-collar worker,0.13169,145,1387,0.11389,0.14950
2009,Bavaria,female,Civil servant,0.02622,54,1387,0.01780,0.03463
2009,Bavaria,female,White-collar worker,0.33610,490,1387,0.31123,0.36097
2009,Bavaria,female,Apprentice/ Trainee/ Intern,0.06035,100,1387,0.04782,0.07289
2009,Bavaria,female,Not employed: Pensioner,0.26043,326,1387,0.23733,0.28354
2009,Bavaria,female,Not employed: registered unemployed,0.03664,45,1387,0.02675,0.04653
2009,Bavaria,female,Not employed: no further information,0.11147,161,1387,0.09490,0.12804
2009,Berlin,male,Self-employed,0.08219,33,250,0.04808,0.11631
2009,Berlin,male,Blue-collar worker,0.16512,46,250,0.11900,0.21124
2009,Berlin,male,White-collar worker,0.28320,87,250,0.22724,0.33916
2009,Berlin,male,Not employed: Pensioner,0.22901,84,250,0.17681,0.28120
2009,Berlin,female,Self-employed,0.10343,35,258,0.06620,0.14066
2009,Berlin,female,White-collar worker,0.32260,133,258,0.26545,0.37976
2009,Berlin,female,Not employed: Pensioner,0.25301,90,258,0.19986,0.30617
2009,Brandenburg,male,Blue-collar worker,0.21769,77,303,0.17114,0.26423
2009,Brandenburg,male,White-collar worker,0.14133,72,303,0.10204,0.18062
2009,Brandenburg,male,Not employed: Pensioner,0.28066,117,303,0.22998,0.33133
2009,Brandenburg,male,Not employed: registered unemployed,0.11847,37,303,0.08202,0.15491
2009,Brandenburg,female,Blue-collar worker,0.08529,34,340,0.05555,0.11502
2009,Brandenburg,female,White-collar worker,0.31621,126,340,0.26671,0.36571
2009,Brandenburg,female,Not employed: Pensioner,0.37270,146,340,0.32122,0.42417
2009,Brandenburg,female,Not employed: registered unemployed,0.08334,34,340,0.05391,0.11276
2009,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.26212,48,159,0.19355,0.33070
2009,Mecklenburg-Western Pomerania,male,White-collar worker,0.18159,41,159,0.12148,0.24170
2009,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.29658,70,159,0.22536,0.36780
2009,Mecklenburg-Western Pomerania,female,White-collar worker,0.29068,78,154,0.21873,0.36263
2009,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.30174,76,154,0.22901,0.37448
2009,Saxony,male,Self-employed,0.11202,56,652,0.08779,0.13625
2009,Saxony,male,Blue-collar worker,0.23855,158,652,0.20581,0.27129
2009,Saxony,male,White-collar worker,0.19688,145,652,0.16633,0.22743
2009,Saxony,male,Apprentice/ Trainee/ Intern,0.09329,62,652,0.07095,0.11563
2009,Saxony,male,Not employed: Pensioner,0.24904,179,652,0.21582,0.28226
2009,Saxony,male,Not employed: registered unemployed,0.07850,52,652,0.05784,0.09916
2009,Saxony,female,Self-employed,0.04426,36,661,0.02857,0.05995
2009,Saxony,female,Blue-collar worker,0.11218,68,661,0.08810,0.13626
2009,Saxony,female,White-collar worker,0.28216,245,661,0.24782,0.31649
2009,Saxony,female,Apprentice/ Trainee/ Intern,0.06694,40,661,0.04788,0.08601
2009,Saxony,female,Not employed: Pensioner,0.34333,217,661,0.30710,0.37955
2009,Saxony,female,Not employed: registered unemployed,0.11708,55,661,0.09255,0.14160
2009,Saxony-Anhalt,male,Blue-collar worker,0.24736,101,298,0.19828,0.29643
2009,Saxony-Anhalt,male,White-collar worker,0.16254,63,298,0.12058,0.20450
2009,Saxony-Anhalt,male,Not employed: Pensioner,0.29685,102,298,0.24489,0.34881
2009,Saxony-Anhalt,male,Not employed: registered unemployed,0.11244,32,298,0.07651,0.14837
2009,Saxony-Anhalt,female,Blue-collar worker,0.06498,34,369,0.03980,0.09016
2009,Saxony-Anhalt,female,White-collar worker,0.27130,137,369,0.22587,0.31673
2009,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.10497,33,369,0.07366,0.13629
2009,Saxony-Anhalt,female,Not employed: Pensioner,0.36446,124,369,0.31528,0.41363
2009,Saxony-Anhalt,female,Not employed: registered unemployed,0.11157,41,369,0.07941,0.14374
2009,Thuringa,male,Blue-collar worker,0.29007,102,355,0.24279,0.33734
2009,Thuringa,male,White-collar worker,0.15026,64,355,0.11304,0.18749
2009,Thuringa,male,Apprentice/ Trainee/ Intern,0.06643,32,355,0.04049,0.09237
2009,Thuringa,male,Not employed: Pensioner,0.28494,125,355,0.23792,0.33196
2009,Thuringa,male,Not employed: registered unemployed,0.09745,32,355,0.06656,0.12835
2009,Thuringa,female,Blue-collar worker,0.10553,46,358,0.07365,0.13740
2009,Thuringa,female,White-collar worker,0.30338,129,358,0.25569,0.35107
2009,Thuringa,female,Not employed: Pensioner,0.29700,137,358,0.24960,0.34440
2009,Thuringa,female,Not employed: registered unemployed,0.11844,46,358,0.08492,0.15196
2010,Schleswig-Holstein,male,Blue-collar worker,0.21138,69,240,0.15961,0.26314
2010,Schleswig-Holstein,male,White-collar worker,0.20943,94,240,0.15784,0.26102
2010,Schleswig-Holstein,male,Not employed: Pensioner,0.32642,77,240,0.26697,0.38586
2010,Schleswig-Holstein,female,White-collar worker,0.31094,116,343,0.26188,0.36000
2010,Schleswig-Holstein,female,Apprentice/ Trainee/ Intern,0.07024,32,343,0.04315,0.09732
2010,Schleswig-Holstein,female,Not employed: Pensioner,0.31693,73,343,0.26762,0.36625
2010,Schleswig-Holstein,female,Not employed: registered unemployed,0.03429,40,343,0.01500,0.05357
2010,Schleswig-Holstein,female,Not employed: no further information,0.14057,82,343,0.10373,0.17740
2010,Hamburg,male,White-collar worker,0.32971,65,65,0.21453,0.44488
2010,Hamburg,female,White-collar worker,0.33827,73,162,0.26519,0.41136
2010,Hamburg,female,Not employed: Pensioner,0.31431,41,162,0.24260,0.38603
2010,Hamburg,female,Not employed: no further information,0.11949,48,162,0.06939,0.16960
2010,Lower Saxony,male,Self-employed,0.06355,82,1005,0.04846,0.07864
2010,Lower Saxony,male,Blue-collar worker,0.24136,203,1005,0.21489,0.26783
2010,Lower Saxony,male,Civil servant,0.06787,76,1005,0.05231,0.08342
2010,Lower Saxony,male,White-collar worker,0.24547,273,1005,0.21885,0.27210
2010,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.05623,69,1005,0.04198,0.07048
2010,Lower Saxony,male,Not employed: Pensioner,0.27108,203,1005,0.24359,0.29858
2010,Lower Saxony,male,Not employed: registered unemployed,0.03419,62,1005,0.02295,0.04543
2010,Lower Saxony,male,Not employed: no further information,0.01554,37,1005,0.00789,0.02319
2010,Lower Saxony,female,Self-employed,0.03312,45,1213,0.02304,0.04319
2010,Lower Saxony,female,Blue-collar worker,0.09494,87,1213,0.07844,0.11145
2010,Lower Saxony,female,Civil servant,0.03096,46,1213,0.02121,0.04071
2010,Lower Saxony,female,White-collar worker,0.30734,418,1213,0.28136,0.33332
2010,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.07223,68,1213,0.05765,0.08680
2010,Lower Saxony,female,Not employed: Pensioner,0.32101,250,1213,0.29473,0.34730
2010,Lower Saxony,female,Not employed: registered unemployed,0.05505,78,1213,0.04221,0.06790
2010,Lower Saxony,female,Not employed: no further information,0.08501,221,1213,0.06931,0.10071
2010,Bremen,female,White-collar worker,0.26951,34,34,0.11812,0.42090
2010,North Rhine-Westphalia,male,Self-employed,0.07092,205,2307,0.06044,0.08140
2010,North Rhine-Westphalia,male,Blue-collar worker,0.20884,502,2307,0.19225,0.22543
2010,North Rhine-Westphalia,male,Civil servant,0.04576,114,2307,0.03723,0.05428
2010,North Rhine-Westphalia,male,White-collar worker,0.24912,649,2307,0.23147,0.26677
2010,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.08971,162,2307,0.07805,0.10138
2010,North Rhine-Westphalia,male,Not employed: Pensioner,0.23306,441,2307,0.21580,0.25032
2010,North Rhine-Westphalia,male,Not employed: registered unemployed,0.07585,152,2307,0.06504,0.08665
2010,North Rhine-Westphalia,male,Not employed: no further information,0.02579,82,2307,0.01932,0.03226
2010,North Rhine-Westphalia,female,Self-employed,0.03880,118,2737,0.03156,0.04603
2010,North Rhine-Westphalia,female,Blue-collar worker,0.08342,189,2737,0.07305,0.09378
2010,North Rhine-Westphalia,female,Civil servant,0.03048,83,2737,0.02404,0.03692
2010,North Rhine-Westphalia,female,White-collar worker,0.31606,853,2737,0.29864,0.33349
2010,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.06731,164,2737,0.05792,0.07670
2010,North Rhine-Westphalia,female,Not employed: Pensioner,0.28909,477,2737,0.27210,0.30608
2010,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04921,216,2737,0.04111,0.05732
2010,North Rhine-Westphalia,female,Not employed: no further information,0.12564,637,2737,0.11322,0.13806
2010,Hesse,male,Self-employed,0.08386,73,755,0.06407,0.10364
2010,Hesse,male,Blue-collar worker,0.13356,117,755,0.10927,0.15784
2010,Hesse,male,Civil servant,0.03890,41,755,0.02510,0.05270
2010,Hesse,male,White-collar worker,0.33737,291,755,0.30362,0.37112
2010,Hesse,male,Apprentice/ Trainee/ Intern,0.10466,50,755,0.08281,0.12651
2010,Hesse,male,Not employed: Pensioner,0.21431,138,755,0.18502,0.24360
2010,Hesse,male,Not employed: registered unemployed,0.05455,45,755,0.03834,0.07076
