year,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.06646,68,779,0.04896,0.08396
2008,Saxony-Anhalt,Not employed: Pensioner,0.30384,233,779,0.27152,0.33615
2008,Saxony-Anhalt,Not employed: registered unemployed,0.08556,75,779,0.06590,0.10521
2008,Thuringa,Self-employed,0.03877,41,829,0.02562,0.05192
2008,Thuringa,Blue-collar worker,0.17664,158,829,0.15067,0.20262
2008,Thuringa,White-collar worker,0.18490,199,829,0.15845,0.21134
2008,Thuringa,Apprentice/ Trainee/ Intern,0.07691,72,829,0.05877,0.09506
2008,Thuringa,Not employed: Pensioner,0.26095,268,829,0.23104,0.29087
2008,Thuringa,Not employed: registered unemployed,0.09744,91,829,0.07724,0.11764
2009,Schleswig-Holstein,Blue-collar worker,0.11880,64,439,0.08850,0.14911
2009,Schleswig-Holstein,White-collar worker,0.22470,139,439,0.18561,0.26379
2009,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.04391,32,439,0.02472,0.06310
2009,Schleswig-Holstein,Not employed: Pensioner,0.26093,159,439,0.21980,0.30206
2009,Schleswig-Holstein,Not employed: no further information,0.07820,45,439,0.05306,0.10335
2009,Hamburg,White-collar worker,0.32456,91,165,0.25290,0.39622
2009,Hamburg,Not employed: Pensioner,0.28928,74,165,0.21988,0.35868
2009,Lower Saxony,Self-employed,0.04523,99,1639,0.03517,0.05530
2009,Lower Saxony,Blue-collar worker,0.14507,233,1639,0.12802,0.16213
2009,Lower Saxony,Civil servant,0.04120,92,1639,0.03158,0.05083
2009,Lower Saxony,White-collar worker,0.22331,471,1639,0.20314,0.24348
2009,Lower Saxony,Apprentice/ Trainee/ Intern,0.05097,96,1639,0.04031,0.06162
2009,Lower Saxony,Not employed: Pensioner,0.25756,470,1639,0.23638,0.27874
2009,Lower Saxony,Not employed: registered unemployed,0.03483,58,1639,0.02595,0.04371
2009,Lower Saxony,Not employed: no further information,0.04692,120,1639,0.03668,0.05716
2009,Bremen,Not employed: Pensioner,0.38789,40,40,0.23496,0.54082
2009,North Rhine-Westphalia,Self-employed,0.04686,246,3666,0.04002,0.05370
2009,North Rhine-Westphalia,Blue-collar worker,0.13359,518,3666,0.12258,0.14460
2009,North Rhine-Westphalia,Civil servant,0.03150,180,3666,0.02585,0.03716
2009,North Rhine-Westphalia,White-collar worker,0.22753,1036,3666,0.21396,0.24111
2009,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.06288,244,3666,0.05503,0.07074
2009,North Rhine-Westphalia,Not employed: Pensioner,0.21917,946,3666,0.20578,0.23257
2009,North Rhine-Westphalia,Not employed: registered unemployed,0.04917,158,3666,0.04217,0.05617
2009,North Rhine-Westphalia,Not employed: no further information,0.06899,338,3666,0.06079,0.07720
2009,Hesse,Self-employed,0.05366,95,1222,0.04102,0.06631
2009,Hesse,Blue-collar worker,0.11564,137,1222,0.09771,0.13358
2009,Hesse,Civil servant,0.02810,58,1222,0.01883,0.03737
2009,Hesse,White-collar worker,0.27250,426,1222,0.24752,0.29747
2009,Hesse,Apprentice/ Trainee/ Intern,0.05995,79,1222,0.04664,0.07327
2009,Hesse,Not employed: Pensioner,0.19851,288,1222,0.17613,0.22088
2009,Hesse,Not employed: registered unemployed,0.02655,40,1222,0.01754,0.03557
2009,Hesse,Not employed: no further information,0.06380,99,1222,0.05009,0.07751
2009,"Rhineland-Palatinate, Saarland",Self-employed,0.02844,44,1043,0.01835,0.03853
2009,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.15539,184,1043,0.13340,0.17739
2009,"Rhineland-Palatinate, Saarland",Civil servant,0.03614,52,1043,0.02480,0.04747
2009,"Rhineland-Palatinate, Saarland",White-collar worker,0.21271,269,1043,0.18786,0.23756
2009,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06281,72,1043,0.04808,0.07754
2009,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.21899,276,1043,0.19388,0.24410
2009,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.04724,43,1043,0.03436,0.06012
2009,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.07959,103,1043,0.06316,0.09603
2009,Baden-Wuerttemberg,Self-employed,0.03866,127,2123,0.03046,0.04686
2009,Baden-Wuerttemberg,Blue-collar worker,0.16495,350,2123,0.14916,0.18074
2009,Baden-Wuerttemberg,Civil servant,0.02323,73,2123,0.01682,0.02964
2009,Baden-Wuerttemberg,White-collar worker,0.23388,628,2123,0.21587,0.25189
2009,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06774,181,2123,0.05705,0.07843
2009,Baden-Wuerttemberg,Not employed: Pensioner,0.21356,523,2123,0.19612,0.23100
2009,Baden-Wuerttemberg,Not employed: registered unemployed,0.02728,59,2123,0.02035,0.03421
2009,Baden-Wuerttemberg,Not employed: no further information,0.06590,182,2123,0.05534,0.07645
2009,Bavaria,Self-employed,0.04175,163,2642,0.03412,0.04938
2009,Bavaria,Blue-collar worker,0.15055,401,2642,0.13691,0.16418
2009,Bavaria,Civil servant,0.03151,124,2642,0.02485,0.03817
2009,Bavaria,White-collar worker,0.26097,815,2642,0.24422,0.27772
2009,Bavaria,Apprentice/ Trainee/ Intern,0.05060,195,2642,0.04224,0.05896
2009,Bavaria,Not employed: Pensioner,0.21418,651,2642,0.19854,0.22983
2009,Bavaria,Not employed: registered unemployed,0.03109,84,2642,0.02447,0.03771
2009,Bavaria,Not employed: no further information,0.06711,209,2642,0.05757,0.07665
2009,Berlin,Self-employed,0.08194,68,689,0.06144,0.10243
2009,Berlin,Blue-collar worker,0.10192,66,689,0.07931,0.12453
2009,Berlin,Civil servant,0.03485,31,689,0.02114,0.04855
2009,Berlin,White-collar worker,0.26673,220,689,0.23368,0.29977
2009,Berlin,Apprentice/ Trainee/ Intern,0.06037,47,689,0.04257,0.07816
2009,Berlin,Not employed: Pensioner,0.21206,174,689,0.18152,0.24260
2009,Berlin,Not employed: registered unemployed,0.07464,52,689,0.05501,0.09428
2009,Berlin,Not employed: no further information,0.03819,31,689,0.02387,0.05251
2009,Brandenburg,Self-employed,0.05673,45,739,0.04004,0.07342
2009,Brandenburg,Blue-collar worker,0.12821,111,739,0.10409,0.15233
2009,Brandenburg,White-collar worker,0.19793,198,739,0.16918,0.22668
2009,Brandenburg,Apprentice/ Trainee/ Intern,0.04950,51,739,0.03385,0.06515
2009,Brandenburg,Not employed: Pensioner,0.28083,263,739,0.24840,0.31325
2009,Brandenburg,Not employed: registered unemployed,0.08601,71,739,0.06578,0.10624
2009,Mecklenburg-Western Pomerania,Self-employed,0.03821,32,410,0.01963,0.05679
2009,Mecklenburg-Western Pomerania,Blue-collar worker,0.16046,72,410,0.12489,0.19603
2009,Mecklenburg-Western Pomerania,White-collar worker,0.20979,119,410,0.17033,0.24925
2009,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.26334,146,410,0.22065,0.30602
2009,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.11179,41,410,0.08125,0.14232
2009,Saxony,Self-employed,0.06850,92,1346,0.05500,0.08199
2009,Saxony,Blue-collar worker,0.15346,226,1346,0.13420,0.17272
2009,Saxony,White-collar worker,0.20701,390,1346,0.18535,0.22866
2009,Saxony,Apprentice/ Trainee/ Intern,0.06979,102,1346,0.05618,0.08341
2009,Saxony,Not employed: Pensioner,0.25610,396,1346,0.23277,0.27942
2009,Saxony,Not employed: registered unemployed,0.08448,107,1346,0.06961,0.09934
2009,Saxony,Not employed: no further information,0.01683,33,1346,0.00995,0.02370
2009,Saxony-Anhalt,Self-employed,0.04960,32,728,0.03382,0.06538
2009,Saxony-Anhalt,Blue-collar worker,0.13611,135,728,0.11119,0.16104
2009,Saxony-Anhalt,White-collar worker,0.19384,200,728,0.16511,0.22258
2009,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.07096,62,728,0.05230,0.08962
2009,Saxony-Anhalt,Not employed: Pensioner,0.29418,226,728,0.26105,0.32730
2009,Saxony-Anhalt,Not employed: registered unemployed,0.09934,73,728,0.07760,0.12108
2009,Thuringa,Self-employed,0.03919,38,777,0.02554,0.05284
2009,Thuringa,Blue-collar worker,0.16749,148,777,0.14121,0.19376
2009,Thuringa,White-collar worker,0.19600,193,777,0.16807,0.22393
2009,Thuringa,Apprentice/ Trainee/ Intern,0.05452,58,777,0.03854,0.07049
2009,Thuringa,Not employed: Pensioner,0.24944,262,777,0.21900,0.27989
2009,Thuringa,Not employed: registered unemployed,0.09272,78,777,0.07231,0.11313
2010,Schleswig-Holstein,Self-employed,0.04603,41,739,0.03091,0.06114
2010,Schleswig-Holstein,Blue-collar worker,0.11823,95,739,0.09494,0.14153
2010,Schleswig-Holstein,Civil servant,0.02952,31,739,0.01731,0.04173
2010,Schleswig-Holstein,White-collar worker,0.22172,210,739,0.19175,0.25169
2010,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.05853,54,739,0.04160,0.07547
2010,Schleswig-Holstein,Not employed: Pensioner,0.27500,150,739,0.24279,0.30722
2010,Schleswig-Holstein,Not employed: registered unemployed,0.02511,61,739,0.01382,0.03639
2010,Schleswig-Holstein,Not employed: no further information,0.07219,97,739,0.05352,0.09086
2010,Hamburg,Self-employed,0.09742,37,296,0.06358,0.13126
2010,Hamburg,White-collar worker,0.30178,138,296,0.24939,0.35416
2010,Hamburg,Not employed: Pensioner,0.23168,69,296,0.18354,0.27983
2010,Hamburg,Not employed: no further information,0.06081,52,296,0.03354,0.08808
2010,Lower Saxony,Self-employed,0.04005,127,2218,0.03189,0.04821
2010,Lower Saxony,Blue-collar worker,0.13848,290,2218,0.12410,0.15285
2010,Lower Saxony,Civil servant,0.04082,122,2218,0.03258,0.04906
2010,Lower Saxony,White-collar worker,0.23397,691,2218,0.21635,0.25160
2010,Lower Saxony,Apprentice/ Trainee/ Intern,0.05440,137,2218,0.04496,0.06384
2010,Lower Saxony,Not employed: Pensioner,0.25026,453,2218,0.23223,0.26829
2010,Lower Saxony,Not employed: registered unemployed,0.03800,140,2218,0.03004,0.04596
2010,Lower Saxony,Not employed: no further information,0.04378,258,2218,0.03526,0.05229
2010,Bremen,White-collar worker,0.19424,56,91,0.11251,0.27598
2010,Bremen,Not employed: Pensioner,0.30663,35,91,0.21137,0.40190
2010,North Rhine-Westphalia,Self-employed,0.04593,323,5044,0.04016,0.05171
2010,North Rhine-Westphalia,Blue-collar worker,0.12220,691,5044,0.11316,0.13124
2010,North Rhine-Westphalia,Civil servant,0.03194,197,5044,0.02709,0.03680
2010,North Rhine-Westphalia,White-collar worker,0.23753,1502,5044,0.22578,0.24927
2010,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.06583,326,5044,0.05899,0.07267
2010,North Rhine-Westphalia,Not employed: Pensioner,0.21942,918,5044,0.20800,0.23084
2010,North Rhine-Westphalia,Not employed: registered unemployed,0.05240,368,5044,0.04625,0.05855
2010,North Rhine-Westphalia,Not employed: no further information,0.06396,719,5044,0.05720,0.07071
2010,Hesse,Self-employed,0.05605,126,1688,0.04507,0.06703
2010,Hesse,Blue-collar worker,0.09175,177,1688,0.07798,0.10553
2010,Hesse,Civil servant,0.03274,79,1688,0.02425,0.04123
2010,Hesse,White-collar worker,0.27570,601,1688,0.25438,0.29702
2010,Hesse,Apprentice/ Trainee/ Intern,0.06711,102,1688,0.05517,0.07905
2010,Hesse,Not employed: Pensioner,0.20106,275,1688,0.18194,0.22019
2010,Hesse,Not employed: registered unemployed,0.04061,90,1688,0.03119,0.05003
2010,Hesse,Not employed: no further information,0.05720,238,1688,0.04612,0.06828
2010,"Rhineland-Palatinate, Saarland",Self-employed,0.02888,62,1354,0.01995,0.03780
2010,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.14382,219,1354,0.12512,0.16251
2010,"Rhineland-Palatinate, Saarland",Civil servant,0.04115,73,1354,0.03056,0.05173
2010,"Rhineland-Palatinate, Saarland",White-collar worker,0.22922,395,1354,0.20682,0.25161
2010,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06627,87,1354,0.05302,0.07953
2010,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22479,268,1354,0.20255,0.24703
2010,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.05897,81,1354,0.04642,0.07153
2010,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.05761,169,1354,0.04520,0.07003
2010,Baden-Wuerttemberg,Self-employed,0.03628,163,2921,0.02950,0.04306
2010,Baden-Wuerttemberg,Blue-collar worker,0.14620,452,2921,0.13339,0.15902
2010,Baden-Wuerttemberg,Civil servant,0.02378,104,2921,0.01825,0.02930
2010,Baden-Wuerttemberg,White-collar worker,0.26520,972,2921,0.24919,0.28121
2010,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06451,194,2921,0.05560,0.07342
2010,Baden-Wuerttemberg,Not employed: Pensioner,0.21151,497,2921,0.19670,0.22633
2010,Baden-Wuerttemberg,Not employed: registered unemployed,0.02504,112,2921,0.01938,0.03071
2010,Baden-Wuerttemberg,Not employed: no further information,0.05835,427,2921,0.04985,0.06685
2010,Bavaria,Self-employed,0.04209,227,3629,0.03556,0.04862
2010,Bavaria,Blue-collar worker,0.14575,580,3629,0.13427,0.15724
2010,Bavaria,Civil servant,0.02690,145,3629,0.02164,0.03217
2010,Bavaria,White-collar worker,0.25867,1165,3629,0.24442,0.27292
2010,Bavaria,Apprentice/ Trainee/ Intern,0.04929,215,3629,0.04225,0.05634
2010,Bavaria,Not employed: Pensioner,0.22279,646,3629,0.20925,0.23633
2010,Bavaria,Not employed: registered unemployed,0.03521,172,3629,0.02922,0.04121
2010,Bavaria,Not employed: no further information,0.06911,479,3629,0.06085,0.07736
2010,Berlin,Self-employed,0.07601,83,928,0.05895,0.09307
2010,Berlin,Blue-collar worker,0.10206,80,928,0.08257,0.12154
2010,Berlin,Civil servant,0.02749,37,928,0.01697,0.03802
2010,Berlin,White-collar worker,0.26759,303,928,0.23909,0.29609
2010,Berlin,Apprentice/ Trainee/ Intern,0.05413,61,928,0.03957,0.06870
2010,Berlin,Not employed: Pensioner,0.22747,183,928,0.20048,0.25446
2010,Berlin,Not employed: registered unemployed,0.07873,104,928,0.06139,0.09607
2010,Berlin,Not employed: no further information,0.04044,77,928,0.02776,0.05312
2010,Brandenburg,Self-employed,0.05344,61,967,0.03926,0.06762
2010,Brandenburg,Blue-collar worker,0.12992,135,967,0.10872,0.15112
2010,Brandenburg,Civil servant,0.03092,33,967,0.02000,0.04184
2010,Brandenburg,White-collar worker,0.19283,246,967,0.16795,0.21771
2010,Brandenburg,Apprentice/ Trainee/ Intern,0.05768,63,967,0.04298,0.07238
2010,Brandenburg,Not employed: Pensioner,0.28918,256,967,0.26059,0.31777
2010,Brandenburg,Not employed: registered unemployed,0.09089,111,967,0.07276,0.10902
2010,Brandenburg,Not employed: no further information,0.02644,62,967,0.01633,0.03656
2010,Mecklenburg-Western Pomerania,Self-employed,0.03169,36,577,0.01738,0.04599
2010,Mecklenburg-Western Pomerania,Blue-collar worker,0.16737,93,577,0.13688,0.19786
2010,Mecklenburg-Western Pomerania,White-collar worker,0.23246,168,577,0.19797,0.26696
2010,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.04440,31,577,0.02758,0.06122
2010,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.27248,138,577,0.23612,0.30884
2010,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.07452,72,577,0.05307,0.09597
2010,Mecklenburg-Western Pomerania,Not employed: no further information,0.03180,39,577,0.01747,0.04613
2010,Saxony,Self-employed,0.05434,115,1651,0.04340,0.06528
2010,Saxony,Blue-collar worker,0.17322,269,1651,0.15496,0.19148
2010,Saxony,White-collar worker,0.22143,504,1651,0.20139,0.24146
2010,Saxony,Apprentice/ Trainee/ Intern,0.06693,117,1651,0.05488,0.07899
2010,Saxony,Not employed: Pensioner,0.24609,362,1651,0.22531,0.26688
2010,Saxony,Not employed: registered unemployed,0.07927,166,1651,0.06623,0.09230
2010,Saxony,Not employed: no further information,0.02429,118,1651,0.01686,0.03172
2010,Saxony-Anhalt,Self-employed,0.05685,45,886,0.04159,0.07210
2010,Saxony-Anhalt,Blue-collar worker,0.15425,161,886,0.13045,0.17805
2010,Saxony-Anhalt,White-collar worker,0.20215,251,886,0.17569,0.22861
2010,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.07687,69,886,0.05932,0.09442
2010,Saxony-Anhalt,Not employed: Pensioner,0.27014,212,886,0.24088,0.29939
2010,Saxony-Anhalt,Not employed: registered unemployed,0.08696,110,886,0.06839,0.10552
2010,Saxony-Anhalt,Not employed: no further information,0.01773,38,886,0.00903,0.02642
2010,Thuringa,Self-employed,0.05133,64,935,0.03718,0.06549
2010,Thuringa,Blue-collar worker,0.15294,158,935,0.12985,0.17602
2010,Thuringa,White-collar worker,0.22761,281,935,0.20072,0.25450
2010,Thuringa,Apprentice/ Trainee/ Intern,0.04829,53,935,0.03454,0.06204
2010,Thuringa,Not employed: Pensioner,0.25911,247,935,0.23102,0.28721
2010,Thuringa,Not employed: registered unemployed,0.07490,81,935,0.05802,0.09178
2010,Thuringa,Not employed: no further information,0.02478,51,935,0.01481,0.03475
2011,Schleswig-Holstein,Self-employed,0.03971,56,994,0.02756,0.05186
2011,Schleswig-Holstein,Blue-collar worker,0.09647,121,994,0.07811,0.11483
2011,Schleswig-Holstein,Civil servant,0.03535,41,994,0.02386,0.04684
2011,Schleswig-Holstein,White-collar worker,0.25071,315,994,0.22375,0.27767
2011,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.05870,73,994,0.04408,0.07332
2011,Schleswig-Holstein,Not employed: Pensioner,0.23922,199,994,0.21268,0.26575
2011,Schleswig-Holstein,Not employed: registered unemployed,0.03414,73,994,0.02285,0.04544
2011,Schleswig-Holstein,Not employed: no further information,0.08378,116,994,0.06654,0.10101
2011,Hamburg,Self-employed,0.08182,43,367,0.05374,0.10990
2011,Hamburg,White-collar worker,0.28074,151,367,0.23471,0.32678
2011,Hamburg,Apprentice/ Trainee/ Intern,0.03794,36,367,0.01837,0.05752
2011,Hamburg,Not employed: Pensioner,0.27898,93,367,0.23303,0.32493
2011,Hamburg,Not employed: no further information,0.06558,44,367,0.04022,0.09094
2011,Lower Saxony,Self-employed,0.04066,150,2667,0.03316,0.04816
2011,Lower Saxony,Blue-collar worker,0.13324,374,2667,0.12034,0.14614
2011,Lower Saxony,Civil servant,0.03353,129,2667,0.02670,0.04037
2011,Lower Saxony,White-collar worker,0.23705,835,2667,0.22091,0.25319
2011,Lower Saxony,Apprentice/ Trainee/ Intern,0.05137,166,2667,0.04299,0.05975
2011,Lower Saxony,Not employed: Pensioner,0.25288,600,2667,0.23638,0.26938
2011,Lower Saxony,Not employed: registered unemployed,0.02949,132,2667,0.02307,0.03591
2011,Lower Saxony,Not employed: no further information,0.05695,281,2667,0.04816,0.06575
2011,Bremen,White-collar worker,0.19761,62,103,0.12033,0.27489
2011,Bremen,Not employed: Pensioner,0.26203,41,103,0.17669,0.34737
2011,North Rhine-Westphalia,Self-employed,0.04414,352,5802,0.03885,0.04942
2011,North Rhine-Westphalia,Blue-collar worker,0.12623,786,5802,0.11768,0.13477
2011,North Rhine-Westphalia,Civil servant,0.03130,254,5802,0.02682,0.03578
2011,North Rhine-Westphalia,White-collar worker,0.24297,1805,5802,0.23194,0.25401
2011,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05744,375,5802,0.05145,0.06343
2011,North Rhine-Westphalia,Not employed: Pensioner,0.22484,1181,5802,0.21410,0.23558
2011,North Rhine-Westphalia,Not employed: registered unemployed,0.04184,338,5802,0.03669,0.04699
2011,North Rhine-Westphalia,Not employed: no further information,0.07037,711,5802,0.06379,0.07695
2011,Hesse,Self-employed,0.05783,152,1997,0.04759,0.06807
2011,Hesse,Blue-collar worker,0.08347,197,1997,0.07134,0.09561
2011,Hesse,Civil servant,0.03146,96,1997,0.02380,0.03912
2011,Hesse,White-collar worker,0.28891,743,1997,0.26903,0.30880
2011,Hesse,Apprentice/ Trainee/ Intern,0.05338,127,1997,0.04352,0.06324
2011,Hesse,Not employed: Pensioner,0.19142,349,1997,0.17416,0.20868
2011,Hesse,Not employed: registered unemployed,0.03845,98,1997,0.03001,0.04688
2011,Hesse,Not employed: no further information,0.06584,235,1997,0.05496,0.07672
2011,"Rhineland-Palatinate, Saarland",Self-employed,0.03779,89,1623,0.02851,0.04707
2011,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.12736,238,1623,0.11114,0.14359
2011,"Rhineland-Palatinate, Saarland",Civil servant,0.03773,80,1623,0.02846,0.04700
2011,"Rhineland-Palatinate, Saarland",White-collar worker,0.22712,493,1623,0.20673,0.24751
2011,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.05091,99,1623,0.04021,0.06160
2011,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22544,353,1623,0.20510,0.24577
2011,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.04545,78,1623,0.03531,0.05559
