year,bula_h,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Hesse,3rd Quintile,White-collar worker,0.30718,70,159,0.23525,0.37912
2008,Hesse,3rd Quintile,Not employed: Pensioner,0.24091,53,159,0.17423,0.30759
2008,Hesse,4th Quintile,Blue-collar worker,0.17545,46,212,0.12413,0.22677
2008,Hesse,4th Quintile,White-collar worker,0.32172,100,212,0.25868,0.38475
2008,Hesse,4th Quintile,Not employed: Pensioner,0.24007,66,212,0.18244,0.29771
2008,Hesse,5th Quintile,Self-employed,0.14018,60,394,0.10586,0.17451
2008,Hesse,5th Quintile,Civil servant,0.07236,42,394,0.04675,0.09798
2008,Hesse,5th Quintile,White-collar worker,0.50835,209,394,0.45892,0.55777
2008,Hesse,5th Quintile,Not employed: Pensioner,0.13932,83,394,0.10509,0.17356
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.21842,37,122,0.14480,0.29204
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.28830,53,122,0.20759,0.36901
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: no further information,0.16354,32,122,0.09764,0.22944
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.30120,55,148,0.22703,0.37536
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,White-collar worker,0.17711,38,148,0.11539,0.23882
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: Pensioner,0.26531,55,148,0.19394,0.33668
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.22234,44,143,0.15395,0.29074
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,White-collar worker,0.26447,51,143,0.19192,0.33701
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Not employed: Pensioner,0.26700,48,143,0.19424,0.33977
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.16801,41,192,0.11499,0.22103
2008,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.27017,78,192,0.20719,0.33314
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Not employed: Pensioner,0.30884,73,192,0.24331,0.37436
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Civil servant,0.11856,42,208,0.07452,0.16260
2008,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.43688,101,208,0.36931,0.50445
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Not employed: Pensioner,0.18493,65,208,0.13204,0.23782
2008,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.22918,62,259,0.17789,0.28047
2008,Baden-Wuerttemberg,1st Quintile,White-collar worker,0.15141,41,259,0.10767,0.19514
2008,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.11561,44,259,0.07659,0.15463
2008,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.32151,81,259,0.26452,0.37850
2008,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.08144,31,259,0.04806,0.11481
2008,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.19913,81,300,0.15387,0.24440
2008,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.16831,61,300,0.12590,0.21071
2008,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.39549,121,300,0.34007,0.45092
2008,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.10405,37,300,0.06944,0.13866
2008,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.25798,86,355,0.21240,0.30355
2008,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.25006,109,355,0.20495,0.29517
2008,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.11805,49,355,0.08444,0.15166
2008,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.27178,111,355,0.22544,0.31812
2008,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.24189,106,465,0.20292,0.28085
2008,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.35955,181,465,0.31589,0.40321
2008,Baden-Wuerttemberg,4th Quintile,Apprentice/ Trainee/ Intern,0.06413,35,465,0.04184,0.08643
2008,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.20369,105,465,0.16704,0.24033
2008,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.05473,38,465,0.03403,0.07542
2008,Baden-Wuerttemberg,5th Quintile,Self-employed,0.10464,88,805,0.08348,0.12580
2008,Baden-Wuerttemberg,5th Quintile,Blue-collar worker,0.10931,74,805,0.08774,0.13088
2008,Baden-Wuerttemberg,5th Quintile,Civil servant,0.06855,59,805,0.05108,0.08601
2008,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.39086,314,805,0.35713,0.42459
2008,Baden-Wuerttemberg,5th Quintile,Apprentice/ Trainee/ Intern,0.04446,52,805,0.03021,0.05871
2008,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.20857,165,805,0.18048,0.23665
2008,Baden-Wuerttemberg,5th Quintile,Not employed: no further information,0.05808,53,805,0.04191,0.07425
2008,Bavaria,1st Quintile,Blue-collar worker,0.17559,58,295,0.13210,0.21908
2008,Bavaria,1st Quintile,White-collar worker,0.12511,42,295,0.08729,0.16293
2008,Bavaria,1st Quintile,Apprentice/ Trainee/ Intern,0.09225,42,295,0.05917,0.12533
2008,Bavaria,1st Quintile,Not employed: Pensioner,0.35192,113,295,0.29733,0.40651
2008,Bavaria,1st Quintile,Not employed: no further information,0.11653,40,295,0.07985,0.15321
2008,Bavaria,2nd Quintile,Blue-collar worker,0.31366,112,356,0.26540,0.36193
2008,Bavaria,2nd Quintile,White-collar worker,0.18217,85,356,0.14201,0.22232
2008,Bavaria,2nd Quintile,Not employed: Pensioner,0.28093,111,356,0.23418,0.32769
2008,Bavaria,2nd Quintile,Not employed: no further information,0.10502,48,356,0.07313,0.13692
2008,Bavaria,3rd Quintile,Blue-collar worker,0.25393,133,530,0.21684,0.29102
2008,Bavaria,3rd Quintile,White-collar worker,0.24429,151,530,0.20768,0.28091
2008,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.05208,41,530,0.03315,0.07102
2008,Bavaria,3rd Quintile,Not employed: Pensioner,0.29032,149,530,0.25164,0.32900
2008,Bavaria,3rd Quintile,Not employed: no further information,0.08387,56,530,0.06025,0.10749
2008,Bavaria,4th Quintile,Blue-collar worker,0.19398,113,558,0.16114,0.22682
2008,Bavaria,4th Quintile,Civil servant,0.05365,34,558,0.03494,0.07236
2008,Bavaria,4th Quintile,White-collar worker,0.36024,207,558,0.32037,0.40011
2008,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.05952,40,558,0.03988,0.07917
2008,Bavaria,4th Quintile,Not employed: Pensioner,0.20083,117,558,0.16756,0.23410
2008,Bavaria,4th Quintile,Not employed: no further information,0.07377,47,558,0.05206,0.09548
2008,Bavaria,5th Quintile,Self-employed,0.13571,112,861,0.11282,0.15860
2008,Bavaria,5th Quintile,Blue-collar worker,0.07020,51,861,0.05313,0.08728
2008,Bavaria,5th Quintile,Civil servant,0.05552,69,861,0.04021,0.07082
2008,Bavaria,5th Quintile,White-collar worker,0.42356,339,861,0.39054,0.45659
2008,Bavaria,5th Quintile,Apprentice/ Trainee/ Intern,0.03834,42,861,0.02551,0.05117
2008,Bavaria,5th Quintile,Not employed: Pensioner,0.19934,194,861,0.17264,0.22604
2008,Bavaria,5th Quintile,Not employed: no further information,0.05911,54,861,0.04335,0.07487
2008,Berlin,1st Quintile,Not employed: registered unemployed,0.31747,41,41,0.17321,0.46173
2008,Berlin,2nd Quintile,Not employed: Pensioner,0.30451,34,34,0.14749,0.46153
2008,Berlin,3rd Quintile,White-collar worker,0.36078,49,102,0.26712,0.45444
2008,Berlin,3rd Quintile,Not employed: Pensioner,0.32094,53,102,0.22989,0.41198
2008,Berlin,4th Quintile,White-collar worker,0.43423,46,46,0.28941,0.57905
2008,Berlin,5th Quintile,White-collar worker,0.41748,92,134,0.33367,0.50129
2008,Berlin,5th Quintile,Not employed: Pensioner,0.18929,42,134,0.12271,0.25587
2008,Brandenburg,1st Quintile,Not employed: Pensioner,0.20183,42,98,0.12196,0.28171
2008,Brandenburg,1st Quintile,Not employed: registered unemployed,0.38599,56,98,0.28911,0.48287
2008,Brandenburg,2nd Quintile,White-collar worker,0.14587,36,118,0.08191,0.20983
2008,Brandenburg,2nd Quintile,Not employed: Pensioner,0.49225,82,118,0.40166,0.58284
2008,Brandenburg,3rd Quintile,White-collar worker,0.23092,43,116,0.15390,0.30795
2008,Brandenburg,3rd Quintile,Not employed: Pensioner,0.33592,73,116,0.24960,0.42225
2008,Brandenburg,4th Quintile,White-collar worker,0.22082,36,88,0.13366,0.30799
2008,Brandenburg,4th Quintile,Not employed: Pensioner,0.36046,52,88,0.25957,0.46136
2008,Brandenburg,5th Quintile,White-collar worker,0.44504,65,65,0.32328,0.56680
2008,Mecklenburg-Western Pomerania,1st Quintile,Not employed: registered unemployed,0.32418,34,34,0.16448,0.48389
2008,Mecklenburg-Western Pomerania,2nd Quintile,Not employed: Pensioner,0.45589,55,55,0.32305,0.58873
2008,Mecklenburg-Western Pomerania,5th Quintile,White-collar worker,0.49689,47,47,0.35240,0.64138
2008,Saxony,1st Quintile,Blue-collar worker,0.12083,37,242,0.07968,0.16198
2008,Saxony,1st Quintile,White-collar worker,0.12139,42,242,0.08016,0.16262
2008,Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.12914,33,242,0.08680,0.17148
2008,Saxony,1st Quintile,Not employed: Pensioner,0.25312,72,242,0.19822,0.30801
2008,Saxony,1st Quintile,Not employed: registered unemployed,0.23220,58,242,0.17889,0.28551
2008,Saxony,2nd Quintile,Blue-collar worker,0.22766,74,334,0.18262,0.27270
2008,Saxony,2nd Quintile,White-collar worker,0.19697,71,334,0.15425,0.23968
2008,Saxony,2nd Quintile,Apprentice/ Trainee/ Intern,0.07781,34,334,0.04904,0.10658
2008,Saxony,2nd Quintile,Not employed: Pensioner,0.40676,155,334,0.35399,0.45952
2008,Saxony,3rd Quintile,Blue-collar worker,0.22974,84,287,0.18099,0.27850
2008,Saxony,3rd Quintile,White-collar worker,0.25628,89,287,0.20568,0.30688
2008,Saxony,3rd Quintile,Not employed: Pensioner,0.31651,114,287,0.26261,0.37042
2008,Saxony,4th Quintile,Blue-collar worker,0.14935,40,201,0.09995,0.19875
2008,Saxony,4th Quintile,White-collar worker,0.44869,109,201,0.37976,0.51762
2008,Saxony,4th Quintile,Not employed: Pensioner,0.25435,52,201,0.19399,0.31470
2008,Saxony,5th Quintile,White-collar worker,0.47820,102,102,0.38078,0.57562
2008,Saxony-Anhalt,1st Quintile,Not employed: Pensioner,0.35200,39,83,0.24863,0.45537
2008,Saxony-Anhalt,1st Quintile,Not employed: registered unemployed,0.26697,44,83,0.17122,0.36272
2008,Saxony-Anhalt,2nd Quintile,Blue-collar worker,0.15730,32,111,0.08926,0.22534
2008,Saxony-Anhalt,2nd Quintile,Not employed: Pensioner,0.52465,79,111,0.43133,0.61798
2008,Saxony-Anhalt,3rd Quintile,Blue-collar worker,0.19896,43,183,0.14096,0.25696
2008,Saxony-Anhalt,3rd Quintile,White-collar worker,0.24499,67,183,0.18251,0.30748
2008,Saxony-Anhalt,3rd Quintile,Not employed: Pensioner,0.37092,73,183,0.30074,0.44110
2008,Saxony-Anhalt,4th Quintile,Blue-collar worker,0.21096,33,81,0.12156,0.30037
2008,Saxony-Anhalt,4th Quintile,White-collar worker,0.31250,48,81,0.21093,0.41407
2008,Saxony-Anhalt,5th Quintile,White-collar worker,0.45903,59,59,0.33078,0.58728
2008,Thuringa,1st Quintile,Not employed: Pensioner,0.28626,59,112,0.20217,0.37035
2008,Thuringa,1st Quintile,Not employed: registered unemployed,0.28525,53,112,0.20125,0.36925
2008,Thuringa,2nd Quintile,Blue-collar worker,0.30049,47,122,0.21880,0.38218
2008,Thuringa,2nd Quintile,Not employed: Pensioner,0.35154,75,122,0.26647,0.43662
2008,Thuringa,3rd Quintile,Blue-collar worker,0.20426,41,184,0.14585,0.26267
2008,Thuringa,3rd Quintile,White-collar worker,0.24637,59,184,0.18394,0.30880
2008,Thuringa,3rd Quintile,Not employed: Pensioner,0.34000,84,184,0.27136,0.40863
2008,Thuringa,4th Quintile,White-collar worker,0.36272,50,88,0.26169,0.46375
2008,Thuringa,4th Quintile,Not employed: Pensioner,0.25790,38,88,0.16597,0.34983
2008,Thuringa,5th Quintile,White-collar worker,0.46276,52,52,0.32592,0.59961
2009,Schleswig-Holstein,2nd Quintile,Not employed: Pensioner,0.47002,31,31,0.29142,0.64862
2009,Schleswig-Holstein,3rd Quintile,Not employed: Pensioner,0.34056,41,41,0.19370,0.48742
2009,Schleswig-Holstein,4th Quintile,Not employed: Pensioner,0.29612,31,31,0.13275,0.45949
2009,Schleswig-Holstein,5th Quintile,White-collar worker,0.49527,53,85,0.38835,0.60219
2009,Schleswig-Holstein,5th Quintile,Not employed: Pensioner,0.18706,32,85,0.10367,0.27046
2009,Hamburg,5th Quintile,White-collar worker,0.42525,37,37,0.26375,0.58675
2009,Lower Saxony,1st Quintile,Blue-collar worker,0.17424,37,171,0.11722,0.23126
2009,Lower Saxony,1st Quintile,White-collar worker,0.12489,32,171,0.07519,0.17459
2009,Lower Saxony,1st Quintile,Not employed: Pensioner,0.32246,71,171,0.25220,0.39273
2009,Lower Saxony,1st Quintile,Not employed: no further information,0.08610,31,171,0.04393,0.12826
2009,Lower Saxony,2nd Quintile,Blue-collar worker,0.17282,47,197,0.11989,0.22575
2009,Lower Saxony,2nd Quintile,White-collar worker,0.16712,50,197,0.11489,0.21935
2009,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.40877,100,197,0.33995,0.47760
2009,Lower Saxony,3rd Quintile,Blue-collar worker,0.18949,52,228,0.13851,0.24047
2009,Lower Saxony,3rd Quintile,White-collar worker,0.28220,91,228,0.22365,0.34075
2009,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.28689,85,228,0.22804,0.34573
2009,Lower Saxony,4th Quintile,Blue-collar worker,0.24033,70,292,0.19124,0.28943
2009,Lower Saxony,4th Quintile,White-collar worker,0.31882,126,292,0.26527,0.37236
2009,Lower Saxony,4th Quintile,Not employed: Pensioner,0.26600,96,292,0.21523,0.31677
2009,Lower Saxony,5th Quintile,Self-employed,0.10220,57,401,0.07252,0.13189
2009,Lower Saxony,5th Quintile,Civil servant,0.11609,54,401,0.08469,0.14748
2009,Lower Saxony,5th Quintile,White-collar worker,0.38290,172,401,0.33526,0.43053
2009,Lower Saxony,5th Quintile,Not employed: Pensioner,0.25289,118,401,0.21029,0.29548
2009,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.16331,106,600,0.13370,0.19291
2009,North Rhine-Westphalia,1st Quintile,White-collar worker,0.08795,62,600,0.06527,0.11064
2009,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.12932,64,600,0.10245,0.15619
2009,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.32819,196,600,0.29059,0.36579
2009,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.14868,88,600,0.12018,0.17717
2009,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.12096,84,600,0.09484,0.14707
2009,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.20657,126,544,0.17252,0.24062
2009,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.19485,111,544,0.16153,0.22816
2009,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.07331,34,544,0.05139,0.09523
2009,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.32822,200,544,0.28873,0.36772
2009,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.09656,73,544,0.07172,0.12141
2009,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.26521,140,535,0.22777,0.30265
2009,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.25583,162,535,0.21882,0.29284
2009,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.05042,36,535,0.03186,0.06898
2009,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.22789,144,535,0.19232,0.26347
2009,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.08930,53,535,0.06511,0.11348
2009,North Rhine-Westphalia,4th Quintile,Self-employed,0.05099,47,759,0.03533,0.06665
2009,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.14239,98,759,0.11751,0.16727
2009,North Rhine-Westphalia,4th Quintile,Civil servant,0.06141,52,759,0.04432,0.07850
2009,North Rhine-Westphalia,4th Quintile,White-collar worker,0.35625,275,759,0.32216,0.39034
2009,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.05984,47,759,0.04296,0.07673
2009,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.25453,177,759,0.22352,0.28554
2009,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.05565,63,759,0.03933,0.07197
2009,North Rhine-Westphalia,5th Quintile,Self-employed,0.14119,146,1078,0.12040,0.16199
2009,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.04137,48,1078,0.02947,0.05326
2009,North Rhine-Westphalia,5th Quintile,Civil servant,0.08189,102,1078,0.06551,0.09827
2009,North Rhine-Westphalia,5th Quintile,White-collar worker,0.44424,426,1078,0.41457,0.47392
2009,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.05318,62,1078,0.03977,0.06658
2009,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.17329,229,1078,0.15068,0.19589
2009,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.05008,65,1078,0.03705,0.06310
2009,Hesse,1st Quintile,Not employed: Pensioner,0.33666,56,56,0.21177,0.46156
2009,Hesse,2nd Quintile,White-collar worker,0.19897,32,79,0.11037,0.28757
2009,Hesse,2nd Quintile,Not employed: Pensioner,0.33630,47,79,0.23145,0.44114
2009,Hesse,3rd Quintile,Blue-collar worker,0.19504,44,172,0.13565,0.25443
2009,Hesse,3rd Quintile,White-collar worker,0.27937,74,172,0.21212,0.34662
2009,Hesse,3rd Quintile,Not employed: Pensioner,0.24543,54,172,0.18093,0.30993
2009,Hesse,4th Quintile,White-collar worker,0.43425,97,152,0.35519,0.51331
2009,Hesse,4th Quintile,Not employed: Pensioner,0.19176,55,152,0.12896,0.25455
2009,Hesse,5th Quintile,Self-employed,0.11753,53,356,0.08403,0.15103
2009,Hesse,5th Quintile,Civil servant,0.05779,32,356,0.03352,0.08207
2009,Hesse,5th Quintile,White-collar worker,0.49836,195,356,0.44634,0.55037
2009,Hesse,5th Quintile,Not employed: Pensioner,0.16726,76,356,0.12843,0.20608
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.21306,38,89,0.12750,0.29861
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.26700,51,89,0.17456,0.35943
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.19451,35,134,0.12724,0.26178
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,White-collar worker,0.24797,42,134,0.17458,0.32136
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: Pensioner,0.27920,57,134,0.20296,0.35545
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.27070,54,149,0.19912,0.34229
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,White-collar worker,0.23327,47,149,0.16514,0.30141
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Not employed: Pensioner,0.28239,48,149,0.20987,0.35492
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.16816,42,186,0.11427,0.22206
2009,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.30892,86,186,0.24234,0.37550
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Not employed: Pensioner,0.27840,58,186,0.21381,0.34299
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Civil servant,0.12524,33,181,0.07689,0.17360
2009,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.44540,86,181,0.37279,0.51801
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Not employed: Pensioner,0.18083,62,181,0.12460,0.23706
2009,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.13770,38,213,0.09132,0.18409
2009,Baden-Wuerttemberg,1st Quintile,White-collar worker,0.15631,37,213,0.10743,0.20520
2009,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.13646,41,213,0.09025,0.18267
2009,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.29797,64,213,0.23641,0.35954
2009,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.12035,33,213,0.07655,0.16415
2009,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.22765,66,261,0.17668,0.27862
2009,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.14442,50,261,0.10169,0.18714
2009,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.35801,105,261,0.29973,0.41628
2009,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.13487,40,261,0.09335,0.17639
2009,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.31893,95,353,0.27024,0.36762
2009,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.21890,97,353,0.17571,0.26210
2009,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.06379,33,353,0.03826,0.08932
2009,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.26570,97,353,0.21956,0.31185
