year,bula_h,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.11728,62,426,0.08669,0.14787
2005,Saxony,No migration background,Self-employed,0.04908,97,1454,0.03798,0.06019
2005,Saxony,No migration background,Blue-collar worker,0.13639,227,1454,0.11875,0.15404
2005,Saxony,No migration background,White-collar worker,0.18456,392,1454,0.16461,0.20451
2005,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.08309,144,1454,0.06889,0.09728
2005,Saxony,No migration background,Not employed: Pensioner,0.26752,385,1454,0.24476,0.29029
2005,Saxony,No migration background,Not employed: registered unemployed,0.10955,162,1454,0.09349,0.12561
2005,Saxony,No migration background,Not employed: no further information,0.02701,47,1454,0.01868,0.03535
2005,Saxony-Anhalt,No migration background,Self-employed,0.02943,35,827,0.01790,0.04096
2005,Saxony-Anhalt,No migration background,Blue-collar worker,0.13129,138,827,0.10826,0.15432
2005,Saxony-Anhalt,No migration background,White-collar worker,0.19010,224,827,0.16334,0.21686
2005,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.08535,88,827,0.06630,0.10441
2005,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.31641,249,827,0.28469,0.34813
2005,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.10512,93,827,0.08420,0.12603
2005,Thuringa,No migration background,Self-employed,0.04817,54,820,0.03350,0.06283
2005,Thuringa,No migration background,Blue-collar worker,0.12894,146,820,0.10599,0.15189
2005,Thuringa,No migration background,White-collar worker,0.15458,189,820,0.12982,0.17934
2005,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.08258,77,820,0.06373,0.10143
2005,Thuringa,No migration background,Not employed: Pensioner,0.26751,238,820,0.23719,0.29782
2005,Thuringa,No migration background,Not employed: registered unemployed,0.14748,116,820,0.12319,0.17176
2006,Schleswig-Holstein,No migration background,Self-employed,0.05294,44,579,0.03468,0.07119
2006,Schleswig-Holstein,No migration background,Blue-collar worker,0.10705,73,579,0.08184,0.13226
2006,Schleswig-Holstein,No migration background,Civil servant,0.03546,32,579,0.02038,0.05054
2006,Schleswig-Holstein,No migration background,White-collar worker,0.22338,166,579,0.18942,0.25733
2006,Schleswig-Holstein,No migration background,Apprentice/ Trainee/ Intern,0.04928,38,579,0.03164,0.06693
2006,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.25603,172,579,0.22045,0.29161
2006,Schleswig-Holstein,No migration background,Not employed: no further information,0.07870,54,579,0.05675,0.10065
2006,Hamburg,No migration background,White-collar worker,0.29768,87,165,0.22770,0.36766
2006,Hamburg,No migration background,Not employed: Pensioner,0.32820,78,165,0.25634,0.40007
2006,Lower Saxony,No migration background,Self-employed,0.04773,122,1724,0.03766,0.05780
2006,Lower Saxony,No migration background,Blue-collar worker,0.11912,213,1724,0.10383,0.13442
2006,Lower Saxony,No migration background,Civil servant,0.03956,102,1724,0.03035,0.04876
2006,Lower Saxony,No migration background,White-collar worker,0.21498,474,1724,0.19558,0.23438
2006,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.03834,90,1724,0.02928,0.04741
2006,Lower Saxony,No migration background,Not employed: Pensioner,0.27046,491,1724,0.24948,0.29143
2006,Lower Saxony,No migration background,Not employed: registered unemployed,0.04491,83,1724,0.03513,0.05469
2006,Lower Saxony,No migration background,Not employed: no further information,0.06262,149,1724,0.05118,0.07406
2006,Lower Saxony,Direct migration background,Blue-collar worker,0.24485,60,93,0.15698,0.33272
2006,Lower Saxony,Direct migration background,White-collar worker,0.15041,33,93,0.07736,0.22346
2006,Bremen,No migration background,Not employed: Pensioner,0.38022,42,42,0.23163,0.52882
2006,North Rhine-Westphalia,No migration background,Self-employed,0.04563,243,3694,0.03890,0.05236
2006,North Rhine-Westphalia,No migration background,Blue-collar worker,0.11047,398,3694,0.10036,0.12058
2006,North Rhine-Westphalia,No migration background,Civil servant,0.03526,214,3694,0.02931,0.04121
2006,North Rhine-Westphalia,No migration background,White-collar worker,0.23679,1080,3694,0.22308,0.25050
2006,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.04559,203,3694,0.03886,0.05231
2006,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.25308,1009,3694,0.23906,0.26710
2006,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.04456,170,3694,0.03791,0.05122
2006,North Rhine-Westphalia,No migration background,Not employed: no further information,0.07188,377,3694,0.06355,0.08021
2006,North Rhine-Westphalia,Direct migration background,Self-employed,0.04028,39,648,0.02513,0.05543
2006,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.27227,183,648,0.23797,0.30657
2006,North Rhine-Westphalia,Direct migration background,White-collar worker,0.15010,107,648,0.12258,0.17762
2006,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.06555,34,648,0.04648,0.08462
2006,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.16600,123,648,0.13733,0.19468
2006,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.11860,69,648,0.09369,0.14351
2006,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.15212,93,648,0.12445,0.17980
2006,North Rhine-Westphalia,Indirect migration background,Blue-collar worker,0.09038,42,188,0.04928,0.13147
2006,North Rhine-Westphalia,Indirect migration background,White-collar worker,0.11373,51,188,0.06822,0.15923
2006,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.11889,54,188,0.07250,0.16528
2006,North Rhine-Westphalia,Indirect migration background,Not employed: no further information,0.09011,41,188,0.04907,0.13115
2006,Hesse,No migration background,Self-employed,0.06008,92,1199,0.04662,0.07354
2006,Hesse,No migration background,Blue-collar worker,0.08760,111,1199,0.07159,0.10361
2006,Hesse,No migration background,Civil servant,0.04074,78,1199,0.02954,0.05193
2006,Hesse,No migration background,White-collar worker,0.27183,405,1199,0.24664,0.29703
2006,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.05326,75,1199,0.04054,0.06597
2006,Hesse,No migration background,Not employed: Pensioner,0.22563,300,1199,0.20196,0.24930
2006,Hesse,No migration background,Not employed: registered unemployed,0.03405,39,1199,0.02378,0.04432
2006,Hesse,No migration background,Not employed: no further information,0.06286,99,1199,0.04911,0.07660
2006,Hesse,Direct migration background,Blue-collar worker,0.31707,66,190,0.25072,0.38341
2006,Hesse,Direct migration background,White-collar worker,0.18800,48,190,0.13230,0.24370
2006,Hesse,Direct migration background,Not employed: Pensioner,0.19623,44,190,0.13961,0.25285
2006,Hesse,Direct migration background,Not employed: no further information,0.14156,32,190,0.09186,0.19126
2006,Hesse,Indirect migration background,White-collar worker,0.22238,32,32,0.07599,0.36876
2006,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.04761,68,1067,0.03483,0.06040
2006,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.13716,149,1067,0.11651,0.15781
2006,"Rhineland-Palatinate, Saarland",No migration background,Civil servant,0.03622,69,1067,0.02500,0.04744
2006,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.21841,291,1067,0.19361,0.24321
2006,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.04981,51,1067,0.03675,0.06287
2006,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.23954,296,1067,0.21392,0.26517
2006,"Rhineland-Palatinate, Saarland",No migration background,Not employed: registered unemployed,0.04955,48,1067,0.03652,0.06257
2006,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.06710,95,1067,0.05208,0.08212
2006,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.32567,63,94,0.23042,0.42091
2006,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: Pensioner,0.12876,31,94,0.06068,0.19683
2006,Baden-Wuerttemberg,No migration background,Self-employed,0.05158,155,2012,0.04191,0.06124
2006,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.12626,249,2012,0.11175,0.14078
2006,Baden-Wuerttemberg,No migration background,Civil servant,0.03265,102,2012,0.02488,0.04042
2006,Baden-Wuerttemberg,No migration background,White-collar worker,0.25558,631,2012,0.23652,0.27465
2006,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.05134,150,2012,0.04170,0.06099
2006,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.22964,490,2012,0.21126,0.24803
2006,Baden-Wuerttemberg,No migration background,Not employed: registered unemployed,0.02988,56,2012,0.02244,0.03732
2006,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.06610,179,2012,0.05524,0.07696
2006,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.28487,169,471,0.24406,0.32567
2006,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.14679,68,471,0.11479,0.17878
2006,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.23654,123,471,0.19812,0.27496
2006,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.06516,37,471,0.04285,0.08747
2006,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.12021,74,471,0.09081,0.14961
2006,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.09330,35,149,0.04644,0.14016
2006,Baden-Wuerttemberg,Indirect migration background,White-collar worker,0.11054,51,149,0.06002,0.16106
2006,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.17403,63,149,0.11295,0.23512
2006,Bavaria,No migration background,Self-employed,0.05195,188,2688,0.04356,0.06034
2006,Bavaria,No migration background,Blue-collar worker,0.13081,371,2688,0.11806,0.14356
2006,Bavaria,No migration background,Civil servant,0.03479,137,2688,0.02786,0.04172
2006,Bavaria,No migration background,White-collar worker,0.24679,827,2688,0.23049,0.26309
2006,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.04198,166,2688,0.03440,0.04957
2006,Bavaria,No migration background,Not employed: Pensioner,0.23465,661,2688,0.21863,0.25068
2006,Bavaria,No migration background,Not employed: registered unemployed,0.03611,94,2688,0.02906,0.04317
2006,Bavaria,No migration background,Not employed: no further information,0.06656,244,2688,0.05714,0.07599
2006,Bavaria,Direct migration background,Blue-collar worker,0.23541,85,286,0.18615,0.28466
2006,Bavaria,Direct migration background,White-collar worker,0.18718,78,286,0.14190,0.23247
2006,Bavaria,Direct migration background,Not employed: Pensioner,0.23430,75,286,0.18513,0.28348
2006,Bavaria,Direct migration background,Not employed: no further information,0.13317,48,286,0.09372,0.17261
2006,Bavaria,Indirect migration background,White-collar worker,0.17676,41,73,0.08865,0.26487
2006,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.10893,32,73,0.03696,0.18089
2006,Berlin,No migration background,Self-employed,0.09066,66,693,0.06927,0.11206
2006,Berlin,No migration background,Blue-collar worker,0.10304,61,693,0.08039,0.12569
2006,Berlin,No migration background,Civil servant,0.03940,40,693,0.02490,0.05389
2006,Berlin,No migration background,White-collar worker,0.25092,212,693,0.21861,0.28322
2006,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.06197,56,693,0.04400,0.07993
2006,Berlin,No migration background,Not employed: Pensioner,0.23684,175,693,0.20517,0.26852
2006,Berlin,No migration background,Not employed: registered unemployed,0.06808,50,693,0.04931,0.08685
2006,Berlin,No migration background,Not employed: no further information,0.04310,33,693,0.02797,0.05823
2006,Brandenburg,No migration background,Self-employed,0.06389,62,894,0.04785,0.07993
2006,Brandenburg,No migration background,Blue-collar worker,0.13375,131,894,0.11142,0.15607
2006,Brandenburg,No migration background,White-collar worker,0.19040,232,894,0.16465,0.21615
2006,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.04861,58,894,0.03450,0.06271
2006,Brandenburg,No migration background,Not employed: Pensioner,0.28260,284,894,0.25307,0.31213
2006,Brandenburg,No migration background,Not employed: registered unemployed,0.10641,94,894,0.08618,0.12663
2006,Brandenburg,No migration background,Not employed: no further information,0.03173,33,894,0.02023,0.04323
2006,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.13468,71,473,0.10388,0.16548
2006,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.19343,142,473,0.15779,0.22906
2006,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.05010,35,473,0.03042,0.06978
2006,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.26855,147,473,0.22856,0.30853
2006,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.14314,78,473,0.11154,0.17473
2006,Saxony,No migration background,Self-employed,0.06079,108,1533,0.04883,0.07276
2006,Saxony,No migration background,Blue-collar worker,0.13609,245,1533,0.11892,0.15326
2006,Saxony,No migration background,White-collar worker,0.18717,395,1533,0.16764,0.20670
2006,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.07591,138,1533,0.06265,0.08918
2006,Saxony,No migration background,Not employed: Pensioner,0.28409,444,1533,0.26150,0.30667
2006,Saxony,No migration background,Not employed: registered unemployed,0.09134,148,1533,0.07691,0.10577
2006,Saxony,No migration background,Not employed: no further information,0.03443,55,1533,0.02530,0.04356
2006,Saxony-Anhalt,No migration background,Self-employed,0.03678,38,864,0.02422,0.04934
2006,Saxony-Anhalt,No migration background,Blue-collar worker,0.11187,125,864,0.09084,0.13290
2006,Saxony-Anhalt,No migration background,White-collar worker,0.20301,242,864,0.17617,0.22984
2006,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.06079,69,864,0.04485,0.07673
2006,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.29489,251,864,0.26447,0.32531
2006,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.11436,105,864,0.09313,0.13559
2006,Saxony-Anhalt,No migration background,Not employed: no further information,0.03319,34,864,0.02124,0.04514
2006,Thuringa,No migration background,Self-employed,0.05080,61,925,0.03664,0.06496
2006,Thuringa,No migration background,Blue-collar worker,0.15050,161,925,0.12744,0.17356
2006,Thuringa,No migration background,White-collar worker,0.17893,210,925,0.15422,0.20365
2006,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.06277,73,925,0.04713,0.07841
2006,Thuringa,No migration background,Not employed: Pensioner,0.27620,274,925,0.24737,0.30503
