"ple0008","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gut","2008","Sachsen-Anhalt","kein Migrationshintergrund","302","0.351870679689269","0.318632757128688","0.385108602249851"
"Gut","2008","Sachsen-Anhalt","direkter Migrationshintergrund","3","","",""
"Gut","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","7","","",""
"Gut","2008","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2008","Thüringen","kein Migrationshintergrund","324","0.388829084803983","0.356038062488274","0.421620107119693"
"Gut","2008","Thüringen","direkter Migrationshintergrund","4","","",""
"Gut","2008","Thüringen","indirekter Migrationshintergrund","3","","",""
"Gut","2008","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Schleswig-Holstein","kein Migrationshintergrund","170","0.337934146536493","0.296390936345689","0.379477356727297"
"Zufriedenstellend","2008","Schleswig-Holstein","direkter Migrationshintergrund","15","","",""
"Zufriedenstellend","2008","Schleswig-Holstein","indirekter Migrationshintergrund","1","","",""
"Zufriedenstellend","2008","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Hamburg","kein Migrationshintergrund","75","0.354020382993537","0.294741279387586","0.413299486599488"
"Zufriedenstellend","2008","Hamburg","direkter Migrationshintergrund","6","","",""
"Zufriedenstellend","2008","Hamburg","indirekter Migrationshintergrund","1","","",""
"Zufriedenstellend","2008","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Niedersachsen","kein Migrationshintergrund","545","0.358717986284699","0.334763391060697","0.382672581508701"
"Zufriedenstellend","2008","Niedersachsen","direkter Migrationshintergrund","50","0.29167119088474","0.21868861674613","0.36465376502335"
"Zufriedenstellend","2008","Niedersachsen","indirekter Migrationshintergrund","10","","",""
"Zufriedenstellend","2008","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Bremen","kein Migrationshintergrund","39","0.456979297718908","0.369999323429571","0.543959272008245"
"Zufriedenstellend","2008","Bremen","direkter Migrationshintergrund","3","","",""
"Zufriedenstellend","2008","Bremen","indirekter Migrationshintergrund","2","","",""
"Zufriedenstellend","2008","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Nordrhein-Westfalen","kein Migrationshintergrund","1068","0.341127798114852","0.324688933918724","0.35756666231098"
"Zufriedenstellend","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","162","0.333944448727698","0.293093189233821","0.374795708221575"
"Zufriedenstellend","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","52","0.317961005203441","0.255713722969612","0.38020828743727"
"Zufriedenstellend","2008","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Hessen","kein Migrationshintergrund","377","0.373431078943659","0.344311518654977","0.402550639232342"
"Zufriedenstellend","2008","Hessen","direkter Migrationshintergrund","51","0.314920013446643","0.247438755796778","0.382401271096508"
"Zufriedenstellend","2008","Hessen","indirekter Migrationshintergrund","15","","",""
"Zufriedenstellend","2008","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","279","0.325384114115935","0.2948426163871","0.355925611844771"
"Zufriedenstellend","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","54","0.355588823529156","0.276294945879854","0.434882701178457"
"Zufriedenstellend","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","10","","",""
"Zufriedenstellend","2008","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Baden-Württemberg","kein Migrationshintergrund","566","0.352344369480461","0.329931053385837","0.374757685575085"
"Zufriedenstellend","2008","Baden-Württemberg","direkter Migrationshintergrund","122","0.304515442222205","0.261268852239189","0.34776203220522"
"Zufriedenstellend","2008","Baden-Württemberg","indirekter Migrationshintergrund","36","0.223845099729326","0.162612022170959","0.285078177287693"
"Zufriedenstellend","2008","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Bayern","kein Migrationshintergrund","753","0.336800653127639","0.317606371875972","0.355994934379306"
"Zufriedenstellend","2008","Bayern","direkter Migrationshintergrund","89","0.281047374473727","0.229222402857349","0.332872346090104"
"Zufriedenstellend","2008","Bayern","indirekter Migrationshintergrund","32","0.201387297569938","0.132182312427072","0.270592282712804"
"Zufriedenstellend","2008","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Saarland","kein Migrationshintergrund","","","",""
"Zufriedenstellend","2008","Saarland","direkter Migrationshintergrund","","","",""
"Zufriedenstellend","2008","Saarland","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2008","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Berlin","kein Migrationshintergrund","233","0.342852601235828","0.306277876046125","0.379427326425531"
"Zufriedenstellend","2008","Berlin","direkter Migrationshintergrund","19","","",""
"Zufriedenstellend","2008","Berlin","indirekter Migrationshintergrund","2","","",""
"Zufriedenstellend","2008","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Brandenburg","kein Migrationshintergrund","290","0.341796915249384","0.308888219428964","0.374705611069805"
"Zufriedenstellend","2008","Brandenburg","direkter Migrationshintergrund","7","","",""
"Zufriedenstellend","2008","Brandenburg","indirekter Migrationshintergrund","3","","",""
"Zufriedenstellend","2008","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","183","0.401261905765514","0.357594456809007","0.444929354722021"
"Zufriedenstellend","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","3","","",""
"Zufriedenstellend","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2008","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Sachsen","kein Migrationshintergrund","473","0.312428651989464","0.288141670228655","0.336715633750273"
"Zufriedenstellend","2008","Sachsen","direkter Migrationshintergrund","12","","",""
"Zufriedenstellend","2008","Sachsen","indirekter Migrationshintergrund","5","","",""
"Zufriedenstellend","2008","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Sachsen-Anhalt","kein Migrationshintergrund","277","0.354617433370643","0.321320813090739","0.387914053650547"
"Zufriedenstellend","2008","Sachsen-Anhalt","direkter Migrationshintergrund","6","","",""
"Zufriedenstellend","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2008","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Thüringen","kein Migrationshintergrund","279","0.318007846607454","0.286681997412283","0.349333695802626"
"Zufriedenstellend","2008","Thüringen","direkter Migrationshintergrund","8","","",""
"Zufriedenstellend","2008","Thüringen","indirekter Migrationshintergrund","4","","",""
"Zufriedenstellend","2008","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Schleswig-Holstein","kein Migrationshintergrund","65","0.132140138205808","0.102397766328759","0.161882510082857"
"Weniger gut","2008","Schleswig-Holstein","direkter Migrationshintergrund","10","","",""
"Weniger gut","2008","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2008","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Hamburg","kein Migrationshintergrund","24","","",""
"Weniger gut","2008","Hamburg","direkter Migrationshintergrund","4","","",""
"Weniger gut","2008","Hamburg","indirekter Migrationshintergrund","1","","",""
"Weniger gut","2008","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Niedersachsen","kein Migrationshintergrund","229","0.161364671486167","0.142991736574732","0.179737606397601"
"Weniger gut","2008","Niedersachsen","direkter Migrationshintergrund","17","","",""
"Weniger gut","2008","Niedersachsen","indirekter Migrationshintergrund","2","","",""
"Weniger gut","2008","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Bremen","kein Migrationshintergrund","10","","",""
"Weniger gut","2008","Bremen","direkter Migrationshintergrund","1","","",""
"Weniger gut","2008","Bremen","indirekter Migrationshintergrund","","","",""
"Weniger gut","2008","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Nordrhein-Westfalen","kein Migrationshintergrund","513","0.170696354142127","0.157650228109533","0.18374248017472"
"Weniger gut","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","100","0.192589026703959","0.158432303255462","0.226745750152456"
"Weniger gut","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","15","","",""
"Weniger gut","2008","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Hessen","kein Migrationshintergrund","151","0.144002881498379","0.122867168600533","0.165138594396225"
"Weniger gut","2008","Hessen","direkter Migrationshintergrund","37","0.195687345364205","0.138049701560887","0.253324989167524"
"Weniger gut","2008","Hessen","indirekter Migrationshintergrund","6","","",""
"Weniger gut","2008","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","128","0.144022017946225","0.12113392447152","0.16691011142093"
"Weniger gut","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","19","","",""
"Weniger gut","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","6","","",""
"Weniger gut","2008","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Baden-Württemberg","kein Migrationshintergrund","228","0.131475450198544","0.115620541040104","0.147330359356984"
"Weniger gut","2008","Baden-Württemberg","direkter Migrationshintergrund","72","0.16084001498414","0.126315872663613","0.195364157304667"
"Weniger gut","2008","Baden-Württemberg","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2008","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Bayern","kein Migrationshintergrund","312","0.136121094988004","0.122194257805648","0.150047932170359"
"Weniger gut","2008","Bayern","direkter Migrationshintergrund","51","0.221892888743765","0.173986817731636","0.269798959755893"
"Weniger gut","2008","Bayern","indirekter Migrationshintergrund","11","","",""
"Weniger gut","2008","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Saarland","kein Migrationshintergrund","","","",""
"Weniger gut","2008","Saarland","direkter Migrationshintergrund","","","",""
"Weniger gut","2008","Saarland","indirekter Migrationshintergrund","","","",""
"Weniger gut","2008","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Berlin","kein Migrationshintergrund","103","0.173686741701529","0.14449556208032","0.202877921322738"
"Weniger gut","2008","Berlin","direkter Migrationshintergrund","10","","",""
"Weniger gut","2008","Berlin","indirekter Migrationshintergrund","7","","",""
"Weniger gut","2008","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Brandenburg","kein Migrationshintergrund","106","0.139650150235973","0.115600714419557","0.16369958605239"
"Weniger gut","2008","Brandenburg","direkter Migrationshintergrund","1","","",""
"Weniger gut","2008","Brandenburg","indirekter Migrationshintergrund","1","","",""
"Weniger gut","2008","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","66","0.143598750077629","0.112356709919961","0.174840790235297"
"Weniger gut","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Weniger gut","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Weniger gut","2008","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Sachsen","kein Migrationshintergrund","204","0.162535106016151","0.143202245010634","0.181867967021667"
"Weniger gut","2008","Sachsen","direkter Migrationshintergrund","6","","",""
"Weniger gut","2008","Sachsen","indirekter Migrationshintergrund","","","",""
"Weniger gut","2008","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Sachsen-Anhalt","kein Migrationshintergrund","110","0.156464614799886","0.131179133907107","0.181750095692666"
"Weniger gut","2008","Sachsen-Anhalt","direkter Migrationshintergrund","2","","",""
"Weniger gut","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Weniger gut","2008","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Thüringen","kein Migrationshintergrund","137","0.157272765783262","0.13278413391489","0.181761397651635"
"Weniger gut","2008","Thüringen","direkter Migrationshintergrund","2","","",""
"Weniger gut","2008","Thüringen","indirekter Migrationshintergrund","","","",""
"Weniger gut","2008","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","Schleswig-Holstein","kein Migrationshintergrund","21","","",""
"Schlecht","2008","Schleswig-Holstein","direkter Migrationshintergrund","1","","",""
"Schlecht","2008","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Schlecht","2008","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","Hamburg","kein Migrationshintergrund","5","","",""
"Schlecht","2008","Hamburg","direkter Migrationshintergrund","1","","",""
"Schlecht","2008","Hamburg","indirekter Migrationshintergrund","","","",""
"Schlecht","2008","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","Niedersachsen","kein Migrationshintergrund","41","0.0252201282312512","0.0173891746034558","0.0330510818590466"
"Schlecht","2008","Niedersachsen","direkter Migrationshintergrund","5","","",""
"Schlecht","2008","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Schlecht","2008","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","Bremen","kein Migrationshintergrund","5","","",""
