year,bula_h,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Baden-Wuerttemberg,male,Very good,0.15871,270,28413,0.15836,0.15906
2011,Baden-Wuerttemberg,male,Good,0.38692,681,28413,0.38644,0.38739
2011,Baden-Wuerttemberg,male,Satisfactory,0.30326,483,28413,0.30282,0.30371
2011,Baden-Wuerttemberg,male,Poor,0.12715,185,28413,0.12683,0.12747
2011,Baden-Wuerttemberg,male,Bad,0.02396,37,28413,0.02382,0.02411
2011,Baden-Wuerttemberg,female,Very good,0.10395,247,28413,0.10367,0.10423
2011,Baden-Wuerttemberg,female,Good,0.37343,801,28413,0.37298,0.37388
2011,Baden-Wuerttemberg,female,Satisfactory,0.29805,547,28413,0.29763,0.29848
2011,Baden-Wuerttemberg,female,Poor,0.17125,285,28413,0.17090,0.17160
2011,Baden-Wuerttemberg,female,Bad,0.05332,73,28413,0.05311,0.05353
2011,Bavaria,male,Very good,0.12076,269,28413,0.12047,0.12105
2011,Bavaria,male,Good,0.39676,852,28413,0.39632,0.39719
2011,Bavaria,male,Satisfactory,0.30443,599,28413,0.30402,0.30484
2011,Bavaria,male,Poor,0.13089,236,28413,0.13059,0.13119
2011,Bavaria,male,Bad,0.04716,76,28413,0.04697,0.04735
2011,Bavaria,female,Very good,0.10953,323,28413,0.10926,0.10979
2011,Bavaria,female,Good,0.36347,1001,28413,0.36306,0.36387
2011,Bavaria,female,Satisfactory,0.32468,739,28413,0.32428,0.32508
2011,Bavaria,female,Poor,0.15846,334,28413,0.15815,0.15877
2011,Bavaria,female,Bad,0.04387,88,28413,0.04369,0.04404
2011,Berlin,male,Very good,0.10015,51,28413,0.09962,0.10068
2011,Berlin,male,Good,0.42050,180,28413,0.41963,0.42137
2011,Berlin,male,Satisfactory,0.32847,149,28413,0.32765,0.32930
2011,Berlin,male,Poor,0.15088,51,28413,0.15025,0.15151
2011,Berlin,female,Very good,0.09265,67,28413,0.09217,0.09313
2011,Berlin,female,Good,0.35680,232,28413,0.35600,0.35760
2011,Berlin,female,Satisfactory,0.37350,171,28413,0.37270,0.37431
2011,Berlin,female,Poor,0.17704,80,28413,0.17641,0.17768
2011,Brandenburg,male,Very good,0.08732,49,28413,0.08676,0.08788
2011,Brandenburg,male,Good,0.39569,220,28413,0.39472,0.39666
2011,Brandenburg,male,Satisfactory,0.37956,176,28413,0.37860,0.38052
2011,Brandenburg,male,Poor,0.13743,61,28413,0.13675,0.13811
2011,Brandenburg,female,Very good,0.05597,49,28413,0.05551,0.05643
2011,Brandenburg,female,Good,0.33973,234,28413,0.33879,0.34067
2011,Brandenburg,female,Satisfactory,0.42855,212,28413,0.42756,0.42953
2011,Brandenburg,female,Poor,0.17575,106,28413,0.17499,0.17650
2011,Mecklenburg-Western Pomerania,male,Good,0.38219,121,28413,0.38094,0.38345
2011,Mecklenburg-Western Pomerania,male,Satisfactory,0.48155,112,28413,0.48026,0.48284
2011,Mecklenburg-Western Pomerania,male,Poor,0.13626,33,28413,0.13537,0.13715
2011,Mecklenburg-Western Pomerania,female,Very good,0.09245,34,28413,0.09177,0.09313
2011,Mecklenburg-Western Pomerania,female,Good,0.28124,130,28413,0.28018,0.28229
2011,Mecklenburg-Western Pomerania,female,Satisfactory,0.38262,125,28413,0.38148,0.38377
2011,Mecklenburg-Western Pomerania,female,Poor,0.24369,66,28413,0.24268,0.24470
2011,Saxony,male,Very good,0.11652,85,28413,0.11607,0.11696
2011,Saxony,male,Good,0.36242,358,28413,0.36175,0.36309
2011,Saxony,male,Satisfactory,0.36567,305,28413,0.36500,0.36634
2011,Saxony,male,Poor,0.11124,96,28413,0.11080,0.11168
2011,Saxony,male,Bad,0.04416,37,28413,0.04387,0.04444
2011,Saxony,female,Very good,0.08039,88,28413,0.07999,0.08079
2011,Saxony,female,Good,0.37984,414,28413,0.37912,0.38056
2011,Saxony,female,Satisfactory,0.33976,293,28413,0.33905,0.34046
2011,Saxony,female,Poor,0.20001,158,28413,0.19942,0.20061
2011,Saxony-Anhalt,male,Very good,0.15535,61,28413,0.15462,0.15607
2011,Saxony-Anhalt,male,Good,0.35502,199,28413,0.35406,0.35598
2011,Saxony-Anhalt,male,Satisfactory,0.33952,152,28413,0.33857,0.34046
2011,Saxony-Anhalt,male,Poor,0.15012,70,28413,0.14940,0.15083
2011,Saxony-Anhalt,female,Very good,0.04068,38,28413,0.04027,0.04108
2011,Saxony-Anhalt,female,Good,0.39551,250,28413,0.39451,0.39651
2011,Saxony-Anhalt,female,Satisfactory,0.37971,205,28413,0.37871,0.38070
2011,Saxony-Anhalt,female,Poor,0.18410,87,28413,0.18331,0.18490
2011,Thuringa,male,Very good,0.13665,55,28413,0.13593,0.13738
2011,Thuringa,male,Good,0.34320,193,28413,0.34219,0.34420
2011,Thuringa,male,Satisfactory,0.37548,179,28413,0.37445,0.37651
2011,Thuringa,male,Poor,0.14467,61,28413,0.14392,0.14541
2011,Thuringa,female,Very good,0.06991,44,28413,0.06939,0.07043
2011,Thuringa,female,Good,0.37105,255,28413,0.37006,0.37205
2011,Thuringa,female,Satisfactory,0.39510,195,28413,0.39410,0.39611
2011,Thuringa,female,Poor,0.16393,85,28413,0.16317,0.16470
2012,Schleswig-Holstein,male,Very good,0.10280,57,27675,0.10223,0.10338
2012,Schleswig-Holstein,male,Good,0.37399,179,27675,0.37308,0.37490
2012,Schleswig-Holstein,male,Satisfactory,0.40101,153,27675,0.40008,0.40193
2012,Schleswig-Holstein,male,Poor,0.12220,46,27675,0.12158,0.12282
2012,Schleswig-Holstein,female,Very good,0.11710,63,27675,0.11653,0.11768
2012,Schleswig-Holstein,female,Good,0.38930,221,27675,0.38843,0.39018
2012,Schleswig-Holstein,female,Satisfactory,0.34183,177,27675,0.34098,0.34268
2012,Schleswig-Holstein,female,Poor,0.15177,71,27675,0.15112,0.15241
2012,Hamburg,male,Very good,0.14640,31,27675,0.14551,0.14730
2012,Hamburg,male,Good,0.53033,95,27675,0.52906,0.53159
2012,Hamburg,male,Satisfactory,0.32327,53,27675,0.32208,0.32445
2012,Hamburg,female,Very good,0.11589,35,27675,0.11515,0.11664
2012,Hamburg,female,Good,0.42631,94,27675,0.42517,0.42746
2012,Hamburg,female,Satisfactory,0.32271,68,27675,0.32163,0.32379
2012,Hamburg,female,Poor,0.13508,35,27675,0.13429,0.13588
2012,Lower Saxony,male,Very good,0.10743,118,27675,0.10709,0.10777
2012,Lower Saxony,male,Good,0.40607,515,27675,0.40553,0.40660
2012,Lower Saxony,male,Satisfactory,0.29848,367,27675,0.29798,0.29898
2012,Lower Saxony,male,Poor,0.14828,161,27675,0.14789,0.14867
2012,Lower Saxony,male,Bad,0.03974,37,27675,0.03953,0.03996
2012,Lower Saxony,female,Very good,0.08068,139,27675,0.08039,0.08097
2012,Lower Saxony,female,Good,0.35047,554,27675,0.34996,0.35098
2012,Lower Saxony,female,Satisfactory,0.36430,477,27675,0.36379,0.36482
2012,Lower Saxony,female,Poor,0.15147,190,27675,0.15109,0.15185
2012,Lower Saxony,female,Bad,0.05308,65,27675,0.05284,0.05332
2012,Bremen,male,Good,1.00000,40,27675,1.00000,1.00000
2012,Bremen,female,Good,0.60981,47,27675,0.60781,0.61181
2012,Bremen,female,Satisfactory,0.39019,33,27675,0.38819,0.39219
2012,North Rhine-Westphalia,male,Very good,0.10695,308,27675,0.10673,0.10718
2012,North Rhine-Westphalia,male,Good,0.40994,1103,27675,0.40958,0.41029
2012,North Rhine-Westphalia,male,Satisfactory,0.33383,778,27675,0.33349,0.33417
2012,North Rhine-Westphalia,male,Poor,0.12097,305,27675,0.12073,0.12120
2012,North Rhine-Westphalia,male,Bad,0.02831,79,27675,0.02819,0.02843
2012,North Rhine-Westphalia,female,Very good,0.09262,340,27675,0.09241,0.09282
2012,North Rhine-Westphalia,female,Good,0.35263,1229,27675,0.35229,0.35297
2012,North Rhine-Westphalia,female,Satisfactory,0.34987,988,27675,0.34953,0.35021
2012,North Rhine-Westphalia,female,Poor,0.16496,421,27675,0.16469,0.16522
2012,North Rhine-Westphalia,female,Bad,0.03992,108,27675,0.03978,0.04006
2012,Hesse,male,Very good,0.13718,102,27675,0.13673,0.13763
2012,Hesse,male,Good,0.40553,355,27675,0.40489,0.40617
2012,Hesse,male,Satisfactory,0.32827,285,27675,0.32766,0.32889
2012,Hesse,male,Poor,0.12901,101,27675,0.12858,0.12945
2012,Hesse,female,Very good,0.10097,106,27675,0.10059,0.10134
2012,Hesse,female,Good,0.38147,437,27675,0.38087,0.38208
2012,Hesse,female,Satisfactory,0.32540,329,27675,0.32482,0.32598
2012,Hesse,female,Poor,0.15446,159,27675,0.15401,0.15491
2012,Hesse,female,Bad,0.03769,33,27675,0.03746,0.03793
2012,"Rhineland-Palatinate, Saarland",male,Very good,0.09153,75,27675,0.09111,0.09195
2012,"Rhineland-Palatinate, Saarland",male,Good,0.40988,300,27675,0.40916,0.41059
2012,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.38180,244,27675,0.38109,0.38250
2012,"Rhineland-Palatinate, Saarland",male,Poor,0.11679,76,27675,0.11632,0.11726
2012,"Rhineland-Palatinate, Saarland",female,Very good,0.11671,86,27675,0.11627,0.11714
2012,"Rhineland-Palatinate, Saarland",female,Good,0.39884,374,27675,0.39818,0.39950
2012,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.31000,270,27675,0.30938,0.31062
2012,"Rhineland-Palatinate, Saarland",female,Poor,0.17445,128,27675,0.17394,0.17496
2012,Baden-Wuerttemberg,male,Very good,0.14128,223,27675,0.14094,0.14161
2012,Baden-Wuerttemberg,male,Good,0.41061,660,27675,0.41014,0.41108
2012,Baden-Wuerttemberg,male,Satisfactory,0.30982,476,27675,0.30937,0.31026
2012,Baden-Wuerttemberg,male,Poor,0.11222,172,27675,0.11192,0.11252
2012,Baden-Wuerttemberg,male,Bad,0.02608,38,27675,0.02593,0.02623
2012,Baden-Wuerttemberg,female,Very good,0.09477,202,27675,0.09450,0.09505
2012,Baden-Wuerttemberg,female,Good,0.38960,779,27675,0.38915,0.39005
2012,Baden-Wuerttemberg,female,Satisfactory,0.32898,558,27675,0.32855,0.32941
2012,Baden-Wuerttemberg,female,Poor,0.15453,255,27675,0.15420,0.15486
2012,Baden-Wuerttemberg,female,Bad,0.03211,45,27675,0.03195,0.03228
2012,Bavaria,male,Very good,0.12638,272,27675,0.12609,0.12668
2012,Bavaria,male,Good,0.38955,864,27675,0.38912,0.38998
2012,Bavaria,male,Satisfactory,0.32405,594,27675,0.32363,0.32446
2012,Bavaria,male,Poor,0.11503,205,27675,0.11475,0.11531
2012,Bavaria,male,Bad,0.04499,77,27675,0.04481,0.04518
2012,Bavaria,female,Very good,0.11233,316,27675,0.11207,0.11260
2012,Bavaria,female,Good,0.37344,995,27675,0.37304,0.37385
2012,Bavaria,female,Satisfactory,0.32206,752,27675,0.32167,0.32246
2012,Bavaria,female,Poor,0.15147,300,27675,0.15117,0.15177
2012,Bavaria,female,Bad,0.04069,73,27675,0.04052,0.04085
2012,Berlin,male,Very good,0.09766,50,27675,0.09715,0.09818
2012,Berlin,male,Good,0.37486,173,27675,0.37402,0.37569
2012,Berlin,male,Satisfactory,0.34275,160,27675,0.34193,0.34357
2012,Berlin,male,Poor,0.18473,68,27675,0.18406,0.18540
2012,Berlin,female,Very good,0.10390,61,27675,0.10341,0.10439
2012,Berlin,female,Good,0.31404,225,27675,0.31329,0.31479
2012,Berlin,female,Satisfactory,0.34786,186,27675,0.34709,0.34863
2012,Berlin,female,Poor,0.15211,82,27675,0.15153,0.15269
2012,Berlin,female,Bad,0.08209,36,27675,0.08164,0.08253
2012,Brandenburg,male,Very good,0.08189,41,27675,0.08134,0.08245
2012,Brandenburg,male,Good,0.42143,222,27675,0.42043,0.42243
2012,Brandenburg,male,Satisfactory,0.33730,155,27675,0.33634,0.33826
2012,Brandenburg,male,Poor,0.15938,65,27675,0.15863,0.16012
2012,Brandenburg,female,Very good,0.05825,41,27675,0.05778,0.05872
2012,Brandenburg,female,Good,0.41161,242,27675,0.41062,0.41261
2012,Brandenburg,female,Satisfactory,0.35960,189,27675,0.35863,0.36056
2012,Brandenburg,female,Poor,0.17054,102,27675,0.16978,0.17130
2012,Mecklenburg-Western Pomerania,male,Good,0.41709,122,27675,0.41580,0.41838
2012,Mecklenburg-Western Pomerania,male,Satisfactory,0.44949,107,27675,0.44819,0.45079
2012,Mecklenburg-Western Pomerania,male,Poor,0.13342,32,27675,0.13253,0.13431
2012,Mecklenburg-Western Pomerania,female,Good,0.36300,141,27675,0.36182,0.36419
2012,Mecklenburg-Western Pomerania,female,Satisfactory,0.39816,110,27675,0.39695,0.39936
2012,Mecklenburg-Western Pomerania,female,Poor,0.23884,63,27675,0.23779,0.23989
2012,Saxony,male,Very good,0.08371,74,27675,0.08332,0.08410
2012,Saxony,male,Good,0.40784,384,27675,0.40714,0.40854
2012,Saxony,male,Satisfactory,0.35390,287,27675,0.35322,0.35458
2012,Saxony,male,Poor,0.15455,119,27675,0.15404,0.15506
2012,Saxony,female,Very good,0.07047,77,27675,0.07010,0.07085
2012,Saxony,female,Good,0.36341,417,27675,0.36270,0.36411
2012,Saxony,female,Satisfactory,0.33997,311,27675,0.33928,0.34067
2012,Saxony,female,Poor,0.17520,141,27675,0.17464,0.17575
2012,Saxony,female,Bad,0.05095,34,27675,0.05063,0.05128
2012,Saxony-Anhalt,male,Very good,0.12471,48,27675,0.12403,0.12539
2012,Saxony-Anhalt,male,Good,0.34298,171,27675,0.34201,0.34396
2012,Saxony-Anhalt,male,Satisfactory,0.38758,160,27675,0.38658,0.38858
2012,Saxony-Anhalt,male,Poor,0.14472,67,27675,0.14400,0.14545
2012,Saxony-Anhalt,female,Very good,0.03976,37,27675,0.03936,0.04017
2012,Saxony-Anhalt,female,Good,0.40482,245,27675,0.40380,0.40584
2012,Saxony-Anhalt,female,Satisfactory,0.36825,192,27675,0.36725,0.36925
2012,Saxony-Anhalt,female,Poor,0.18716,84,27675,0.18636,0.18797
2012,Thuringa,male,Very good,0.08919,43,27675,0.08858,0.08980
2012,Thuringa,male,Good,0.42118,205,27675,0.42012,0.42224
2012,Thuringa,male,Satisfactory,0.35953,165,27675,0.35850,0.36056
2012,Thuringa,male,Poor,0.13010,65,27675,0.12937,0.13082
2012,Thuringa,female,Very good,0.06502,37,27675,0.06452,0.06553
2012,Thuringa,female,Good,0.41261,263,27675,0.41161,0.41361
2012,Thuringa,female,Satisfactory,0.37528,206,27675,0.37430,0.37626
2012,Thuringa,female,Poor,0.14709,74,27675,0.14637,0.14781
2013,Schleswig-Holstein,male,Very good,0.10796,69,30673,0.10737,0.10854
2013,Schleswig-Holstein,male,Good,0.43896,213,30673,0.43803,0.43990
2013,Schleswig-Holstein,male,Satisfactory,0.32381,136,30673,0.32293,0.32469
2013,Schleswig-Holstein,male,Poor,0.12927,58,30673,0.12864,0.12990
2013,Schleswig-Holstein,female,Very good,0.07882,73,30673,0.07834,0.07929
2013,Schleswig-Holstein,female,Good,0.42365,231,30673,0.42278,0.42452
2013,Schleswig-Holstein,female,Satisfactory,0.31547,184,30673,0.31465,0.31630
2013,Schleswig-Holstein,female,Poor,0.18206,96,30673,0.18137,0.18274
2013,Hamburg,male,Very good,0.19656,50,30673,0.19554,0.19757
2013,Hamburg,male,Good,0.49684,112,30673,0.49556,0.49811
2013,Hamburg,male,Satisfactory,0.30661,65,30673,0.30543,0.30778
2013,Hamburg,female,Very good,0.10698,42,30673,0.10626,0.10769
2013,Hamburg,female,Good,0.41852,140,30673,0.41738,0.41966
2013,Hamburg,female,Satisfactory,0.31994,70,30673,0.31886,0.32102
2013,Hamburg,female,Poor,0.15456,48,30673,0.15373,0.15540
2013,Lower Saxony,male,Very good,0.13271,202,30673,0.13234,0.13308
2013,Lower Saxony,male,Good,0.38930,549,30673,0.38877,0.38983
2013,Lower Saxony,male,Satisfactory,0.30597,411,30673,0.30547,0.30646
2013,Lower Saxony,male,Poor,0.13133,157,30673,0.13096,0.13169
2013,Lower Saxony,male,Bad,0.04070,51,30673,0.04048,0.04091
2013,Lower Saxony,female,Very good,0.08488,182,30673,0.08459,0.08518
2013,Lower Saxony,female,Good,0.33497,618,30673,0.33447,0.33547
2013,Lower Saxony,female,Satisfactory,0.34551,488,30673,0.34501,0.34601
2013,Lower Saxony,female,Poor,0.18334,249,30673,0.18293,0.18375
2013,Lower Saxony,female,Bad,0.05130,60,30673,0.05107,0.05153
2013,Bremen,male,Good,0.37366,42,30673,0.37152,0.37580
2013,Bremen,male,Satisfactory,0.62634,33,30673,0.62420,0.62848
2013,Bremen,female,Good,0.39215,48,30673,0.39007,0.39422
2013,Bremen,female,Satisfactory,0.60785,49,30673,0.60578,0.60993
2013,North Rhine-Westphalia,male,Very good,0.11367,443,30673,0.11344,0.11390
2013,North Rhine-Westphalia,male,Good,0.37285,1184,30673,0.37250,0.37320
2013,North Rhine-Westphalia,male,Satisfactory,0.34394,911,30673,0.34359,0.34428
2013,North Rhine-Westphalia,male,Poor,0.13436,363,30673,0.13411,0.13460
2013,North Rhine-Westphalia,male,Bad,0.03519,93,30673,0.03506,0.03532
2013,North Rhine-Westphalia,female,Very good,0.08468,378,30673,0.08448,0.08488
2013,North Rhine-Westphalia,female,Good,0.36289,1433,30673,0.36255,0.36324
2013,North Rhine-Westphalia,female,Satisfactory,0.34479,1073,30673,0.34445,0.34513
2013,North Rhine-Westphalia,female,Poor,0.15655,503,30673,0.15629,0.15681
2013,North Rhine-Westphalia,female,Bad,0.05108,133,30673,0.05093,0.05124
2013,Hesse,male,Very good,0.12894,156,30673,0.12851,0.12936
2013,Hesse,male,Good,0.39075,395,30673,0.39013,0.39137
2013,Hesse,male,Satisfactory,0.31710,320,30673,0.31651,0.31769
2013,Hesse,male,Poor,0.11760,113,30673,0.11719,0.11801
2013,Hesse,male,Bad,0.04561,40,30673,0.04534,0.04587
2013,Hesse,female,Very good,0.11687,165,30673,0.11647,0.11727
2013,Hesse,female,Good,0.35329,477,30673,0.35269,0.35389
2013,Hesse,female,Satisfactory,0.29586,347,30673,0.29529,0.29643
2013,Hesse,female,Poor,0.17772,177,30673,0.17724,0.17820
2013,Hesse,female,Bad,0.05626,54,30673,0.05597,0.05655
2013,"Rhineland-Palatinate, Saarland",male,Very good,0.11263,98,30673,0.11217,0.11309
2013,"Rhineland-Palatinate, Saarland",male,Good,0.41439,358,30673,0.41368,0.41510
2013,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.34395,258,30673,0.34327,0.34464
2013,"Rhineland-Palatinate, Saarland",male,Poor,0.12902,88,30673,0.12854,0.12951
2013,"Rhineland-Palatinate, Saarland",female,Very good,0.08989,98,30673,0.08950,0.09027
2013,"Rhineland-Palatinate, Saarland",female,Good,0.38456,421,30673,0.38391,0.38521
2013,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.36283,301,30673,0.36218,0.36347
2013,"Rhineland-Palatinate, Saarland",female,Poor,0.12160,117,30673,0.12117,0.12204
2013,"Rhineland-Palatinate, Saarland",female,Bad,0.04112,40,30673,0.04086,0.04139
2013,Baden-Wuerttemberg,male,Very good,0.15978,296,30673,0.15944,0.16013
2013,Baden-Wuerttemberg,male,Good,0.39993,733,30673,0.39946,0.40039
2013,Baden-Wuerttemberg,male,Satisfactory,0.28601,502,30673,0.28558,0.28644
2013,Baden-Wuerttemberg,male,Poor,0.12014,183,30673,0.11983,0.12045
2013,Baden-Wuerttemberg,male,Bad,0.03413,52,30673,0.03396,0.03431
2013,Baden-Wuerttemberg,female,Very good,0.13089,318,30673,0.13058,0.13120
2013,Baden-Wuerttemberg,female,Good,0.34972,834,30673,0.34928,0.35016
2013,Baden-Wuerttemberg,female,Satisfactory,0.31082,572,30673,0.31039,0.31125
2013,Baden-Wuerttemberg,female,Poor,0.17236,295,30673,0.17202,0.17271
2013,Baden-Wuerttemberg,female,Bad,0.03621,57,30673,0.03604,0.03638
2013,Bavaria,male,Very good,0.11967,335,30673,0.11938,0.11995
2013,Bavaria,male,Good,0.42402,956,30673,0.42358,0.42446
2013,Bavaria,male,Satisfactory,0.29335,649,30673,0.29295,0.29376
2013,Bavaria,male,Poor,0.11616,235,30673,0.11588,0.11645
2013,Bavaria,male,Bad,0.04680,77,30673,0.04661,0.04699
2013,Bavaria,female,Very good,0.11946,400,30673,0.11919,0.11974
2013,Bavaria,female,Good,0.35500,1083,30673,0.35459,0.35540
2013,Bavaria,female,Satisfactory,0.32458,781,30673,0.32419,0.32498
2013,Bavaria,female,Poor,0.16515,386,30673,0.16483,0.16546
2013,Bavaria,female,Bad,0.03581,75,30673,0.03565,0.03597
2013,Berlin,male,Very good,0.13942,77,30673,0.13883,0.14001
2013,Berlin,male,Good,0.34651,186,30673,0.34569,0.34732
2013,Berlin,male,Satisfactory,0.31408,161,30673,0.31329,0.31488
2013,Berlin,male,Poor,0.19998,84,30673,0.19930,0.20067
2013,Berlin,female,Very good,0.11482,87,30673,0.11429,0.11536
2013,Berlin,female,Good,0.32704,238,30673,0.32626,0.32783
2013,Berlin,female,Satisfactory,0.35403,195,30673,0.35323,0.35483
2013,Berlin,female,Poor,0.20411,106,30673,0.20343,0.20478
2013,Brandenburg,male,Very good,0.07547,46,30673,0.07493,0.07600
2013,Brandenburg,male,Good,0.41359,210,30673,0.41259,0.41458
2013,Brandenburg,male,Satisfactory,0.36488,169,30673,0.36391,0.36585
2013,Brandenburg,male,Poor,0.14607,72,30673,0.14535,0.14678
2013,Brandenburg,female,Very good,0.07482,53,30673,0.07431,0.07534
2013,Brandenburg,female,Good,0.36384,228,30673,0.36290,0.36478
2013,Brandenburg,female,Satisfactory,0.36404,211,30673,0.36310,0.36499
2013,Brandenburg,female,Poor,0.19729,101,30673,0.19651,0.19807
2013,Mecklenburg-Western Pomerania,male,Good,0.46395,121,30673,0.46263,0.46527
2013,Mecklenburg-Western Pomerania,male,Satisfactory,0.38374,86,30673,0.38245,0.38502
2013,Mecklenburg-Western Pomerania,male,Poor,0.15231,42,30673,0.15136,0.15326
2013,Mecklenburg-Western Pomerania,female,Good,0.36935,119,30673,0.36815,0.37054
2013,Mecklenburg-Western Pomerania,female,Satisfactory,0.43810,136,30673,0.43686,0.43933
2013,Mecklenburg-Western Pomerania,female,Poor,0.19256,51,30673,0.19158,0.19354
2013,Saxony,male,Very good,0.08012,73,30673,0.07973,0.08051
2013,Saxony,male,Good,0.41322,362,30673,0.41252,0.41393
2013,Saxony,male,Satisfactory,0.36191,281,30673,0.36122,0.36259
2013,Saxony,male,Poor,0.14475,118,30673,0.14425,0.14526
2013,Saxony,female,Very good,0.06430,69,30673,0.06394,0.06466
2013,Saxony,female,Good,0.37417,381,30673,0.37345,0.37488
2013,Saxony,female,Satisfactory,0.39326,330,30673,0.39254,0.39398
2013,Saxony,female,Poor,0.16827,143,30673,0.16772,0.16882
2013,Saxony-Anhalt,male,Very good,0.16624,66,30673,0.16548,0.16700
2013,Saxony-Anhalt,male,Good,0.31803,163,30673,0.31708,0.31898
2013,Saxony-Anhalt,male,Satisfactory,0.37980,174,30673,0.37882,0.38079
2013,Saxony-Anhalt,male,Poor,0.13593,65,30673,0.13523,0.13662
2013,Saxony-Anhalt,female,Very good,0.06272,50,30673,0.06223,0.06322
2013,Saxony-Anhalt,female,Good,0.35799,227,30673,0.35700,0.35897
2013,Saxony-Anhalt,female,Satisfactory,0.38544,193,30673,0.38444,0.38644
2013,Saxony-Anhalt,female,Poor,0.19385,101,30673,0.19303,0.19466
2013,Thuringa,male,Very good,0.10579,48,30673,0.10514,0.10644
2013,Thuringa,male,Good,0.37092,181,30673,0.36990,0.37194
2013,Thuringa,male,Satisfactory,0.40978,175,30673,0.40874,0.41081
2013,Thuringa,male,Poor,0.11351,56,30673,0.11285,0.11418
2013,Thuringa,female,Very good,0.06856,44,30673,0.06805,0.06906
