,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1137,1137,2013,Direct migration background,Second Stage of Tertiary Education,Bad,0.02452,33,30254,0.01566,0.03305
1138,1138,2013,Indirect migration background,Pre-primary Level,Very good,0.49779,115,30254,0.37686,0.63899
1139,1139,2013,Indirect migration background,Pre-primary Level,Good,0.36591,87,30254,0.28409,0.4676
1140,1140,2013,Indirect migration background,Pre-primary Level,Satisfactory,0.1363,36,30254,0.10422,0.17804
1141,1141,2013,Indirect migration background,Lower Secondary Level,Very good,0.28074,126,30254,0.2337,0.32586
1142,1142,2013,Indirect migration background,Lower Secondary Level,Good,0.41875,196,30254,0.3499,0.49134
1143,1143,2013,Indirect migration background,Lower Secondary Level,Satisfactory,0.22386,95,30254,0.1627,0.27893
1144,1144,2013,Indirect migration background,Lower Secondary Level,Poor,0.07665,36,30254,0.04709,0.10598
1145,1145,2013,Indirect migration background,Upper Secondary Level,Very good,0.20364,169,30254,0.18032,0.23163
1146,1146,2013,Indirect migration background,Upper Secondary Level,Good,0.44011,353,30254,0.38645,0.49466
1147,1147,2013,Indirect migration background,Upper Secondary Level,Satisfactory,0.27591,206,30254,0.23656,0.333
1148,1148,2013,Indirect migration background,Upper Secondary Level,Poor,0.08034,67,30254,0.05747,0.1069
1149,1149,2013,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,71,30254,0.75032,1.23045
1150,1150,2013,Indirect migration background,First Stage of Tertiary Education,Good,1.0,31,30254,0.71796,1.25141
1151,1151,2013,Indirect migration background,Second Stage of Tertiary Education,Very good,0.28072,81,30254,0.20428,0.39266
1152,1152,2013,Indirect migration background,Second Stage of Tertiary Education,Good,0.53411,149,30254,0.43677,0.623
1153,1153,2013,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.18517,58,30254,0.1344,0.24464
1154,1154,2014,No migration background,Pre-primary Level,Very good,0.41503,221,26609,0.34189,0.48778
1155,1155,2014,No migration background,Pre-primary Level,Good,0.43976,247,26609,0.37446,0.50928
1156,1156,2014,No migration background,Pre-primary Level,Satisfactory,0.14521,80,26609,0.11389,0.18441
1157,1157,2014,No migration background,Primary Level,Good,0.32893,46,26609,0.2163,0.46906
1158,1158,2014,No migration background,Primary Level,Satisfactory,0.32955,61,26609,0.25519,0.41668
1159,1159,2014,No migration background,Primary Level,Poor,0.34152,37,26609,0.24288,0.44878
1160,1160,2014,No migration background,Lower Secondary Level,Very good,0.10014,183,26609,0.08226,0.11753
1161,1161,2014,No migration background,Lower Secondary Level,Good,0.24945,541,26609,0.22759,0.27043
1162,1162,2014,No migration background,Lower Secondary Level,Satisfactory,0.36453,602,26609,0.33663,0.38782
1163,1163,2014,No migration background,Lower Secondary Level,Poor,0.22205,367,26609,0.20067,0.24028
1164,1164,2014,No migration background,Lower Secondary Level,Bad,0.06383,102,26609,0.0531,0.07469
1165,1165,2014,No migration background,Upper Secondary Level,Very good,0.0678,686,26609,0.0621,0.07316
1166,1166,2014,No migration background,Upper Secondary Level,Good,0.34602,3700,26609,0.33578,0.35707
1167,1167,2014,No migration background,Upper Secondary Level,Satisfactory,0.36268,3611,26609,0.34875,0.37328
1168,1168,2014,No migration background,Upper Secondary Level,Poor,0.17715,1623,26609,0.16928,0.18509
1169,1169,2014,No migration background,Upper Secondary Level,Bad,0.04635,414,26609,0.04245,0.05079
1170,1170,2014,No migration background,Post-secondary Non-tertiary Level,Very good,0.12905,133,26609,0.10223,0.15775
1171,1171,2014,No migration background,Post-secondary Non-tertiary Level,Good,0.45598,610,26609,0.40631,0.5041
1172,1172,2014,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.31002,384,26609,0.27561,0.34449
1173,1173,2014,No migration background,Post-secondary Non-tertiary Level,Poor,0.10495,146,26609,0.08702,0.12663
1174,1174,2014,No migration background,First Stage of Tertiary Education,Very good,0.0537,86,26609,0.04369,0.06365
1175,1175,2014,No migration background,First Stage of Tertiary Education,Good,0.39945,583,26609,0.36088,0.43947
1176,1176,2014,No migration background,First Stage of Tertiary Education,Satisfactory,0.36851,529,26609,0.3353,0.39768
1177,1177,2014,No migration background,First Stage of Tertiary Education,Poor,0.15089,188,26609,0.13056,0.17407
1178,1178,2014,No migration background,First Stage of Tertiary Education,Bad,0.02746,37,26609,0.01966,0.03823
1179,1179,2014,No migration background,Second Stage of Tertiary Education,Very good,0.10947,529,26609,0.09841,0.1227
1180,1180,2014,No migration background,Second Stage of Tertiary Education,Good,0.43975,2252,26609,0.41634,0.46618
1181,1181,2014,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30119,1392,26609,0.28594,0.31733
1182,1182,2014,No migration background,Second Stage of Tertiary Education,Poor,0.12594,563,26609,0.11574,0.13737
1183,1183,2014,No migration background,Second Stage of Tertiary Education,Bad,0.02364,96,26609,0.0192,0.02834
1184,1184,2014,Direct migration background,Pre-primary Level,Very good,0.49044,47,26609,0.36789,0.64158
1185,1185,2014,Direct migration background,Pre-primary Level,Good,0.50956,45,26609,0.39019,0.6519
1186,1186,2014,Direct migration background,Primary Level,Good,0.4053,91,26609,0.32839,0.51774
1187,1187,2014,Direct migration background,Primary Level,Satisfactory,0.28328,76,26609,0.21592,0.35917
1188,1188,2014,Direct migration background,Primary Level,Poor,0.31142,67,26609,0.2194,0.38306
1189,1189,2014,Direct migration background,Lower Secondary Level,Very good,0.09866,129,26609,0.0783,0.12099
1190,1190,2014,Direct migration background,Lower Secondary Level,Good,0.30783,375,26609,0.27277,0.35136
1191,1191,2014,Direct migration background,Lower Secondary Level,Satisfactory,0.31734,312,26609,0.27224,0.35978
1192,1192,2014,Direct migration background,Lower Secondary Level,Poor,0.20506,174,26609,0.17001,0.24639
1193,1193,2014,Direct migration background,Lower Secondary Level,Bad,0.07111,58,26609,0.05257,0.09078
1194,1194,2014,Direct migration background,Upper Secondary Level,Very good,0.10783,207,26609,0.0886,0.13474
1195,1195,2014,Direct migration background,Upper Secondary Level,Good,0.40221,759,26609,0.36327,0.44233
1196,1196,2014,Direct migration background,Upper Secondary Level,Satisfactory,0.30616,535,26609,0.27973,0.34019
1197,1197,2014,Direct migration background,Upper Secondary Level,Poor,0.15046,246,26609,0.13158,0.17165
1198,1198,2014,Direct migration background,Upper Secondary Level,Bad,0.03334,66,26609,0.024,0.04523
1199,1199,2014,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.12686,81,26609,0.09788,0.15861
1200,1200,2014,Direct migration background,Post-secondary Non-tertiary Level,Good,0.41385,255,26609,0.35052,0.48277
1201,1201,2014,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.34946,200,26609,0.29226,0.42255
1202,1202,2014,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.10983,74,26609,0.08359,0.13946
1203,1203,2014,Direct migration background,First Stage of Tertiary Education,Good,0.48908,38,26609,0.28386,0.7473
1204,1204,2014,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.51092,43,26609,0.32256,0.75159
1205,1205,2014,Direct migration background,Second Stage of Tertiary Education,Very good,0.20904,181,26609,0.16694,0.25381
1206,1206,2014,Direct migration background,Second Stage of Tertiary Education,Good,0.427,519,26609,0.37837,0.48938
1207,1207,2014,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.26099,298,26609,0.22705,0.30226
1208,1208,2014,Direct migration background,Second Stage of Tertiary Education,Poor,0.10296,108,26609,0.08236,0.12573
1209,1209,2014,Indirect migration background,Pre-primary Level,Very good,0.46312,86,26609,0.34745,0.59897
1210,1210,2014,Indirect migration background,Pre-primary Level,Good,0.53688,85,26609,0.43263,0.64767
1211,1211,2014,Indirect migration background,Lower Secondary Level,Very good,0.24148,92,26609,0.18641,0.30669
1212,1212,2014,Indirect migration background,Lower Secondary Level,Good,0.46797,174,26609,0.38773,0.54228
1213,1213,2014,Indirect migration background,Lower Secondary Level,Satisfactory,0.22286,78,26609,0.16513,0.29696
1214,1214,2014,Indirect migration background,Lower Secondary Level,Poor,0.0677,33,26609,0.04553,0.09386
1215,1215,2014,Indirect migration background,Upper Secondary Level,Very good,0.20915,126,26609,0.16112,0.26286
1216,1216,2014,Indirect migration background,Upper Secondary Level,Good,0.42812,301,26609,0.37339,0.47959
1217,1217,2014,Indirect migration background,Upper Secondary Level,Satisfactory,0.28061,186,26609,0.23354,0.33768
1218,1218,2014,Indirect migration background,Upper Secondary Level,Poor,0.08211,58,26609,0.06217,0.10403
1219,1219,2014,Indirect migration background,Post-secondary Non-tertiary Level,Good,0.61842,54,26609,0.47646,0.76233
1220,1220,2014,Indirect migration background,Post-secondary Non-tertiary Level,Satisfactory,0.38158,31,26609,0.25448,0.53616
1221,1221,2014,Indirect migration background,First Stage of Tertiary Education,Good,1.0,33,26609,0.73434,1.32729
1222,1222,2014,Indirect migration background,Second Stage of Tertiary Education,Very good,0.31088,61,26609,0.2055,0.41444
1223,1223,2014,Indirect migration background,Second Stage of Tertiary Education,Good,0.44237,120,26609,0.35181,0.56426
1224,1224,2014,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.24675,58,26609,0.18911,0.32435
1225,1225,2015,No migration background,Pre-primary Level,Very good,0.42682,180,26265,0.3497,0.51042
1226,1226,2015,No migration background,Pre-primary Level,Good,0.46756,244,26265,0.39184,0.5406
1227,1227,2015,No migration background,Pre-primary Level,Satisfactory,0.10562,64,26265,0.07432,0.13594
1228,1228,2015,No migration background,Primary Level,Good,0.23315,36,26265,0.15837,0.33017
1229,1229,2015,No migration background,Primary Level,Satisfactory,0.42112,58,26265,0.28395,0.57338
1230,1230,2015,No migration background,Primary Level,Poor,0.34573,46,26265,0.25664,0.43449
1231,1231,2015,No migration background,Lower Secondary Level,Very good,0.07443,157,26265,0.06249,0.08908
1232,1232,2015,No migration background,Lower Secondary Level,Good,0.29831,533,26265,0.26812,0.33089
1233,1233,2015,No migration background,Lower Secondary Level,Satisfactory,0.36038,587,26265,0.33094,0.38897
1234,1234,2015,No migration background,Lower Secondary Level,Poor,0.20374,321,26265,0.18611,0.2216
1235,1235,2015,No migration background,Lower Secondary Level,Bad,0.06315,89,26265,0.05184,0.07527
1236,1236,2015,No migration background,Upper Secondary Level,Very good,0.0661,652,26265,0.05978,0.07302
1237,1237,2015,No migration background,Upper Secondary Level,Good,0.34496,3452,26265,0.33261,0.35785
1238,1238,2015,No migration background,Upper Secondary Level,Satisfactory,0.36126,3456,26265,0.35054,0.37534
1239,1239,2015,No migration background,Upper Secondary Level,Poor,0.18104,1564,26265,0.17142,0.19123
1240,1240,2015,No migration background,Upper Secondary Level,Bad,0.04663,386,26265,0.04247,0.05062
1241,1241,2015,No migration background,Post-secondary Non-tertiary Level,Very good,0.12721,119,26265,0.10526,0.15687
1242,1242,2015,No migration background,Post-secondary Non-tertiary Level,Good,0.43768,571,26265,0.39133,0.48588
1243,1243,2015,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.32687,385,26265,0.28948,0.36772
1244,1244,2015,No migration background,Post-secondary Non-tertiary Level,Poor,0.10824,138,26265,0.08732,0.13655
1245,1245,2015,No migration background,First Stage of Tertiary Education,Very good,0.05269,74,26265,0.04119,0.0651
1246,1246,2015,No migration background,First Stage of Tertiary Education,Good,0.36531,535,26265,0.33323,0.40096
1247,1247,2015,No migration background,First Stage of Tertiary Education,Satisfactory,0.39333,518,26265,0.35436,0.43223
1248,1248,2015,No migration background,First Stage of Tertiary Education,Poor,0.1354,184,26265,0.11575,0.15511
1249,1249,2015,No migration background,First Stage of Tertiary Education,Bad,0.05327,52,26265,0.04111,0.06588
1250,1250,2015,No migration background,Second Stage of Tertiary Education,Very good,0.11448,495,26265,0.10133,0.12692
1251,1251,2015,No migration background,Second Stage of Tertiary Education,Good,0.437,2131,26265,0.41667,0.45808
1252,1252,2015,No migration background,Second Stage of Tertiary Education,Satisfactory,0.3039,1427,26265,0.28599,0.31987
1253,1253,2015,No migration background,Second Stage of Tertiary Education,Poor,0.11918,522,26265,0.10813,0.13046
1254,1254,2015,No migration background,Second Stage of Tertiary Education,Bad,0.02544,97,26265,0.02043,0.03048
1255,1255,2015,Direct migration background,Pre-primary Level,Very good,0.62673,50,26265,0.47354,0.79205
1256,1256,2015,Direct migration background,Pre-primary Level,Good,0.37327,33,26265,0.2838,0.46976
1257,1257,2015,Direct migration background,Primary Level,Very good,0.1013,53,26265,0.07346,0.13341
1258,1258,2015,Direct migration background,Primary Level,Good,0.37312,121,26265,0.28533,0.46628
1259,1259,2015,Direct migration background,Primary Level,Satisfactory,0.26795,64,26265,0.19735,0.33924
1260,1260,2015,Direct migration background,Primary Level,Poor,0.25764,71,26265,0.19439,0.31712
1261,1261,2015,Direct migration background,Lower Secondary Level,Very good,0.10654,156,26265,0.08269,0.1337
1262,1262,2015,Direct migration background,Lower Secondary Level,Good,0.35602,421,26265,0.30091,0.41367
1263,1263,2015,Direct migration background,Lower Secondary Level,Satisfactory,0.2738,271,26265,0.23689,0.31826
1264,1264,2015,Direct migration background,Lower Secondary Level,Poor,0.1886,162,26265,0.1533,0.2395
1265,1265,2015,Direct migration background,Lower Secondary Level,Bad,0.07503,50,26265,0.05413,0.10144
1266,1266,2015,Direct migration background,Upper Secondary Level,Very good,0.14297,318,26265,0.11953,0.17012
1267,1267,2015,Direct migration background,Upper Secondary Level,Good,0.38166,831,26265,0.34922,0.42608
1268,1268,2015,Direct migration background,Upper Secondary Level,Satisfactory,0.29419,529,26265,0.25643,0.33348
1269,1269,2015,Direct migration background,Upper Secondary Level,Poor,0.13425,249,26265,0.11306,0.15562
1270,1270,2015,Direct migration background,Upper Secondary Level,Bad,0.04693,64,26265,0.03552,0.05985
1271,1271,2015,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.14011,131,26265,0.11175,0.17511
1272,1272,2015,Direct migration background,Post-secondary Non-tertiary Level,Good,0.40191,347,26265,0.34222,0.47916
1273,1273,2015,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.3405,226,26265,0.28252,0.39259
1274,1274,2015,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.11748,87,26265,0.09297,0.14395
1275,1275,2015,Direct migration background,First Stage of Tertiary Education,Good,0.60973,45,26265,0.36353,0.86055
