"m11126","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Gut","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","(noch) kein Abschluss","kein Migrationshintergrund","88","0.187015141647353","0.153371511192523","0.220658772102183"
"Zufriedenstellend","2008","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.276946583027548","0.198183910226466","0.35570925582863"
"Zufriedenstellend","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Zufriedenstellend","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Hauptschule","kein Migrationshintergrund","2221","0.400856514143439","0.388104954136231","0.413608074150648"
"Zufriedenstellend","2008","Hauptschule","direkter Migrationshintergrund","298","0.323306376389134","0.292999531858878","0.353613220919391"
"Zufriedenstellend","2008","Hauptschule","indirekter Migrationshintergrund","62","0.297498887466928","0.239418996331146","0.35557877860271"
"Zufriedenstellend","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","Realschule","kein Migrationshintergrund","1585","0.33072081242206","0.317380701478879","0.344060923365241"
"Zufriedenstellend","2008","Realschule","direkter Migrationshintergrund","49","0.323269718511407","0.251902883578949","0.394636553443865"
"Zufriedenstellend","2008","Realschule","indirekter Migrationshintergrund","45","0.263107232960586","0.200824735762149","0.325389730159023"
"Zufriedenstellend","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","(Fach-)Abitur","kein Migrationshintergrund","459","0.267147787097152","0.246151496742539","0.288144077451765"
"Zufriedenstellend","2008","(Fach-)Abitur","direkter Migrationshintergrund","98","0.293705605767836","0.245293092389112","0.342118119146559"
"Zufriedenstellend","2008","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"Zufriedenstellend","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2008","AkademikerIn","kein Migrationshintergrund","1206","0.32299699054547","0.308113374283539","0.337880606807402"
"Zufriedenstellend","2008","AkademikerIn","direkter Migrationshintergrund","117","0.35573311598199","0.302697089979351","0.40876914198463"
"Zufriedenstellend","2008","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Zufriedenstellend","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","(noch) kein Abschluss","kein Migrationshintergrund","40","0.0901537051617616","0.0654422087105106","0.114865201613013"
"Weniger gut","2008","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.350877679003549","0.266877852156633","0.434877505850465"
"Weniger gut","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Hauptschule","kein Migrationshintergrund","1164","0.203738214376972","0.193258061694784","0.21421836705916"
"Weniger gut","2008","Hauptschule","direkter Migrationshintergrund","180","0.212125819343096","0.185636991263619","0.238614647422572"
"Weniger gut","2008","Hauptschule","indirekter Migrationshintergrund","18","","",""
"Weniger gut","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","Realschule","kein Migrationshintergrund","572","0.121200072898138","0.111946244005395","0.130453901790881"
"Weniger gut","2008","Realschule","direkter Migrationshintergrund","17","","",""
"Weniger gut","2008","Realschule","indirekter Migrationshintergrund","15","","",""
"Weniger gut","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","(Fach-)Abitur","kein Migrationshintergrund","174","0.114178714452172","0.0990874993977537","0.12926992950659"
"Weniger gut","2008","(Fach-)Abitur","direkter Migrationshintergrund","44","0.128799059270893","0.0931929806994901","0.164405137842297"
"Weniger gut","2008","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"Weniger gut","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2008","AkademikerIn","kein Migrationshintergrund","411","0.110763875080487","0.100774885824876","0.120752864336099"
"Weniger gut","2008","AkademikerIn","direkter Migrationshintergrund","42","0.156024923854513","0.115823843661971","0.196226004047055"
"Weniger gut","2008","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Weniger gut","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Schlecht","2008","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Schlecht","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Schlecht","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","Hauptschule","kein Migrationshintergrund","380","0.0661842796723271","0.0597156626551296","0.0726528966895246"
"Schlecht","2008","Hauptschule","direkter Migrationshintergrund","68","0.0779253483357429","0.0605569423677913","0.0952937543036944"
"Schlecht","2008","Hauptschule","indirekter Migrationshintergrund","5","","",""
"Schlecht","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","Realschule","kein Migrationshintergrund","128","0.0319651313965714","0.0269773344416532","0.0369529283514897"
"Schlecht","2008","Realschule","direkter Migrationshintergrund","6","","",""
"Schlecht","2008","Realschule","indirekter Migrationshintergrund","3","","",""
"Schlecht","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","(Fach-)Abitur","kein Migrationshintergrund","22","","",""
"Schlecht","2008","(Fach-)Abitur","direkter Migrationshintergrund","16","","",""
"Schlecht","2008","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Schlecht","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2008","AkademikerIn","kein Migrationshintergrund","73","0.0237555919731256","0.0189085572055502","0.0286026267407009"
"Schlecht","2008","AkademikerIn","direkter Migrationshintergrund","5","","",""
"Schlecht","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Schlecht","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2009","(noch) kein Abschluss","kein Migrationshintergrund","132","0.229650241264256","0.191379530396973","0.26792095213154"
"Sehr gut","2009","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Sehr gut","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.312639999414338","0.217395085560865","0.407884913267811"
"Sehr gut","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2009","Hauptschule","kein Migrationshintergrund","203","0.0419812180378124","0.0365460650150591","0.0474163710605657"
"Sehr gut","2009","Hauptschule","direkter Migrationshintergrund","36","0.0656218262926866","0.048222044915965","0.0830216076694081"
"Sehr gut","2009","Hauptschule","indirekter Migrationshintergrund","30","0.150615629808715","0.102694355519345","0.198536904098085"
"Sehr gut","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2009","Realschule","kein Migrationshintergrund","335","0.0761219283310507","0.0683753919299523","0.0838684647321491"
"Sehr gut","2009","Realschule","direkter Migrationshintergrund","10","","",""
"Sehr gut","2009","Realschule","indirekter Migrationshintergrund","29","","",""
"Sehr gut","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2009","(Fach-)Abitur","kein Migrationshintergrund","194","0.112631597421697","0.0971650750318351","0.128098119811558"
"Sehr gut","2009","(Fach-)Abitur","direkter Migrationshintergrund","38","0.108562602095953","0.073063069901841","0.144062134290065"
"Sehr gut","2009","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Sehr gut","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2009","AkademikerIn","kein Migrationshintergrund","350","0.0997335836728356","0.0900099875179494","0.109457179827722"
"Sehr gut","2009","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Sehr gut","2009","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Sehr gut","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2009","(noch) kein Abschluss","kein Migrationshintergrund","215","0.43397848377464","0.388882312630002","0.479074654919279"
"Gut","2009","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Gut","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","42","0.546867539212671","0.444589815254332","0.649145263171011"
"Gut","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2009","Hauptschule","kein Migrationshintergrund","1434","0.262184105215999","0.250264155325106","0.274104055106892"
"Gut","2009","Hauptschule","direkter Migrationshintergrund","260","0.3162650235359","0.283589107350783","0.348940939721017"
"Gut","2009","Hauptschule","indirekter Migrationshintergrund","110","0.450847087294773","0.38418138106815","0.517512793521397"
"Gut","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2009","Realschule","kein Migrationshintergrund","1921","0.404966316246434","0.390627094793746","0.419305537699123"
"Gut","2009","Realschule","direkter Migrationshintergrund","68","0.476025456653801","0.393881786723904","0.558169126583699"
"Gut","2009","Realschule","indirekter Migrationshintergrund","85","0.432936032633904","0.359315092441541","0.506556972826267"
"Gut","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2009","(Fach-)Abitur","kein Migrationshintergrund","781","0.476357056739501","0.451923060545703","0.500791052933299"
"Gut","2009","(Fach-)Abitur","direkter Migrationshintergrund","102","0.354436076693701","0.299850780719888","0.409021372667515"
"Gut","2009","(Fach-)Abitur","indirekter Migrationshintergrund","50","0.408716516527781","0.314687388326881","0.50274564472868"
"Gut","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2009","AkademikerIn","kein Migrationshintergrund","1628","0.443057615564477","0.42693795420081","0.459177276928144"
"Gut","2009","AkademikerIn","direkter Migrationshintergrund","127","0.427443730994206","0.370506327900698","0.484381134087715"
"Gut","2009","AkademikerIn","indirekter Migrationshintergrund","48","0.50517368839893","0.399505169806706","0.610842206991155"
"Gut","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2009","(noch) kein Abschluss","kein Migrationshintergrund","93","0.254761687233556","0.215115288365668","0.294408086101443"
"Zufriedenstellend","2009","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.242566821642338","0.165875657669896","0.31925798561478"
"Zufriedenstellend","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Zufriedenstellend","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2009","Hauptschule","kein Migrationshintergrund","2190","0.428899347359774","0.415486182344738","0.44231251237481"
"Zufriedenstellend","2009","Hauptschule","direkter Migrationshintergrund","275","0.348199975169043","0.314724261326034","0.381675689012052"
"Zufriedenstellend","2009","Hauptschule","indirekter Migrationshintergrund","55","0.326721100682593","0.263882385320163","0.389559816045022"
"Zufriedenstellend","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2009","Realschule","kein Migrationshintergrund","1566","0.360042956052557","0.346021344971096","0.374064567134018"
"Zufriedenstellend","2009","Realschule","direkter Migrationshintergrund","45","0.320622404910208","0.243858605367727","0.397386204452688"
"Zufriedenstellend","2009","Realschule","indirekter Migrationshintergrund","42","0.285196876642634","0.218109768724179","0.352283984561088"
"Zufriedenstellend","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2009","(Fach-)Abitur","kein Migrationshintergrund","444","0.292967314694398","0.270701432679805","0.315233196708991"
"Zufriedenstellend","2009","(Fach-)Abitur","direkter Migrationshintergrund","98","0.34476169537392","0.29052462464228","0.398998766105561"
"Zufriedenstellend","2009","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Zufriedenstellend","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2009","AkademikerIn","kein Migrationshintergrund","1196","0.317963453541239","0.30285176123444","0.333075145848037"
"Zufriedenstellend","2009","AkademikerIn","direkter Migrationshintergrund","89","0.303671815856455","0.250747125944121","0.356596505768789"
"Zufriedenstellend","2009","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Zufriedenstellend","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2009","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Weniger gut","2009","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.283952109340064","0.203274865616197","0.364629353063931"
"Weniger gut","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Weniger gut","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2009","Hauptschule","kein Migrationshintergrund","1059","0.198518880975545","0.187708405303961","0.20932935664713"
"Weniger gut","2009","Hauptschule","direkter Migrationshintergrund","160","0.216114377519458","0.187192500694862","0.245036254344054"
"Weniger gut","2009","Hauptschule","indirekter Migrationshintergrund","17","","",""
"Weniger gut","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2009","Realschule","kein Migrationshintergrund","554","0.12804272784179","0.118282265130049","0.13780319055353"
