,Unnamed: 0,year,age_gr,quintil_oecd,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1488,1488,2011,66 and older,2nd Quintile,Poor,0.28248,250,22065,0.25784,0.30632
1489,1489,2011,66 and older,2nd Quintile,Bad,0.09246,85,22065,0.07903,0.10686
1490,1490,2011,66 and older,3rd Quintile,Good,0.21085,152,22065,0.18726,0.22829
1491,1491,2011,66 and older,3rd Quintile,Satisfactory,0.43515,355,22065,0.40463,0.46855
1492,1492,2011,66 and older,3rd Quintile,Poor,0.25866,198,22065,0.22852,0.28356
1493,1493,2011,66 and older,3rd Quintile,Bad,0.09534,64,22065,0.08132,0.10948
1494,1494,2011,66 and older,4th Quintile,Good,0.28068,173,22065,0.24778,0.3128
1495,1495,2011,66 and older,4th Quintile,Satisfactory,0.44786,263,22065,0.40439,0.49006
1496,1496,2011,66 and older,4th Quintile,Poor,0.20038,114,22065,0.17386,0.22785
1497,1497,2011,66 and older,4th Quintile,Bad,0.07109,46,22065,0.05603,0.08721
1498,1498,2011,66 and older,5th Quintile,Very good,0.0391,32,22065,0.02595,0.05356
1499,1499,2011,66 and older,5th Quintile,Good,0.30681,270,22065,0.27109,0.33927
1500,1500,2011,66 and older,5th Quintile,Satisfactory,0.36848,287,22065,0.33158,0.41351
1501,1501,2011,66 and older,5th Quintile,Poor,0.21466,151,22065,0.18608,0.24441
1502,1502,2011,66 and older,5th Quintile,Bad,0.07094,43,22065,0.05214,0.08885
1503,1503,2012,17-29 y.,1st Quintile,Very good,0.27541,355,25459,0.24208,0.32144
1504,1504,2012,17-29 y.,1st Quintile,Good,0.43791,603,25459,0.39341,0.48572
1505,1505,2012,17-29 y.,1st Quintile,Satisfactory,0.20679,284,25459,0.17355,0.24336
1506,1506,2012,17-29 y.,1st Quintile,Poor,0.07989,105,25459,0.05931,0.09568
1507,1507,2012,17-29 y.,2nd Quintile,Very good,0.23762,229,25459,0.20002,0.28259
1508,1508,2012,17-29 y.,2nd Quintile,Good,0.47838,401,25459,0.42213,0.53733
1509,1509,2012,17-29 y.,2nd Quintile,Satisfactory,0.21526,175,25459,0.18296,0.26233
1510,1510,2012,17-29 y.,2nd Quintile,Poor,0.06874,57,25459,0.04682,0.09117
1511,1511,2012,17-29 y.,3rd Quintile,Very good,0.22312,173,25459,0.18309,0.26933
1512,1512,2012,17-29 y.,3rd Quintile,Good,0.49947,398,25459,0.44041,0.54384
1513,1513,2012,17-29 y.,3rd Quintile,Satisfactory,0.22584,148,25459,0.1848,0.27141
1514,1514,2012,17-29 y.,3rd Quintile,Poor,0.05157,40,25459,0.03753,0.06851
1515,1515,2012,17-29 y.,4th Quintile,Very good,0.274,182,25459,0.23415,0.31662
1516,1516,2012,17-29 y.,4th Quintile,Good,0.51747,326,25459,0.45008,0.5906
1517,1517,2012,17-29 y.,4th Quintile,Satisfactory,0.20853,111,25459,0.16706,0.24922
1518,1518,2012,17-29 y.,5th Quintile,Very good,0.26698,131,25459,0.21486,0.32628
1519,1519,2012,17-29 y.,5th Quintile,Good,0.57243,252,25459,0.51269,0.64529
1520,1520,2012,17-29 y.,5th Quintile,Satisfactory,0.16058,67,25459,0.12054,0.20393
1521,1521,2012,30-45 y.,1st Quintile,Very good,0.09552,193,25459,0.07551,0.1195
1522,1522,2012,30-45 y.,1st Quintile,Good,0.37244,814,25459,0.33756,0.41177
1523,1523,2012,30-45 y.,1st Quintile,Satisfactory,0.32147,593,25459,0.2783,0.36014
1524,1524,2012,30-45 y.,1st Quintile,Poor,0.14981,284,25459,0.12817,0.17733
1525,1525,2012,30-45 y.,1st Quintile,Bad,0.06076,90,25459,0.04465,0.07791
1526,1526,2012,30-45 y.,2nd Quintile,Very good,0.10417,193,25459,0.08408,0.1237
1527,1527,2012,30-45 y.,2nd Quintile,Good,0.4575,882,25459,0.41359,0.51232
1528,1528,2012,30-45 y.,2nd Quintile,Satisfactory,0.31597,523,25459,0.27245,0.36382
1529,1529,2012,30-45 y.,2nd Quintile,Poor,0.09681,157,25459,0.07937,0.11325
1530,1530,2012,30-45 y.,2nd Quintile,Bad,0.02555,39,25459,0.01657,0.03706
1531,1531,2012,30-45 y.,3rd Quintile,Very good,0.11875,212,25459,0.0947,0.15136
1532,1532,2012,30-45 y.,3rd Quintile,Good,0.51525,877,25459,0.47084,0.56332
1533,1533,2012,30-45 y.,3rd Quintile,Satisfactory,0.27878,445,25459,0.23981,0.31297
1534,1534,2012,30-45 y.,3rd Quintile,Poor,0.08722,148,25459,0.06867,0.10943
1535,1535,2012,30-45 y.,4th Quintile,Very good,0.11599,208,25459,0.09663,0.13779
1536,1536,2012,30-45 y.,4th Quintile,Good,0.55188,869,25459,0.49439,0.60576
1537,1537,2012,30-45 y.,4th Quintile,Satisfactory,0.26538,387,25459,0.2216,0.29962
1538,1538,2012,30-45 y.,4th Quintile,Poor,0.06675,103,25459,0.04943,0.08788
1539,1539,2012,30-45 y.,5th Quintile,Very good,0.16164,222,25459,0.1284,0.1884
1540,1540,2012,30-45 y.,5th Quintile,Good,0.53749,820,25459,0.49524,0.59358
1541,1541,2012,30-45 y.,5th Quintile,Satisfactory,0.24207,330,25459,0.21148,0.28208
1542,1542,2012,30-45 y.,5th Quintile,Poor,0.05879,88,25459,0.04327,0.07311
1543,1543,2012,46-65 y.,1st Quintile,Very good,0.04957,80,25459,0.03706,0.06294
1544,1544,2012,46-65 y.,1st Quintile,Good,0.22022,373,25459,0.19556,0.24876
1545,1545,2012,46-65 y.,1st Quintile,Satisfactory,0.36205,509,25459,0.32866,0.39903
1546,1546,2012,46-65 y.,1st Quintile,Poor,0.26694,318,25459,0.23567,0.29772
1547,1547,2012,46-65 y.,1st Quintile,Bad,0.10122,136,25459,0.08428,0.12051
1548,1548,2012,46-65 y.,2nd Quintile,Very good,0.02902,55,25459,0.01932,0.03742
1549,1549,2012,46-65 y.,2nd Quintile,Good,0.33227,429,25459,0.29472,0.36193
1550,1550,2012,46-65 y.,2nd Quintile,Satisfactory,0.38424,475,25459,0.34855,0.423
1551,1551,2012,46-65 y.,2nd Quintile,Poor,0.19941,213,25459,0.17331,0.22866
1552,1552,2012,46-65 y.,2nd Quintile,Bad,0.05506,70,25459,0.04472,0.06934
1553,1553,2012,46-65 y.,3rd Quintile,Very good,0.03357,65,25459,0.02513,0.04258
1554,1554,2012,46-65 y.,3rd Quintile,Good,0.34778,594,25459,0.32187,0.37737
1555,1555,2012,46-65 y.,3rd Quintile,Satisfactory,0.41946,585,25459,0.38791,0.45797
1556,1556,2012,46-65 y.,3rd Quintile,Poor,0.1587,229,25459,0.13709,0.17564
1557,1557,2012,46-65 y.,3rd Quintile,Bad,0.04049,58,25459,0.03295,0.04928
1558,1558,2012,46-65 y.,4th Quintile,Very good,0.04881,95,25459,0.03958,0.05858
1559,1559,2012,46-65 y.,4th Quintile,Good,0.40725,756,25459,0.38015,0.43909
1560,1560,2012,46-65 y.,4th Quintile,Satisfactory,0.3997,686,25459,0.37219,0.42769
1561,1561,2012,46-65 y.,4th Quintile,Poor,0.11788,191,25459,0.10363,0.13352
1562,1562,2012,46-65 y.,4th Quintile,Bad,0.02635,42,25459,0.02066,0.03485
1563,1563,2012,46-65 y.,5th Quintile,Very good,0.06551,177,25459,0.0565,0.07585
1564,1564,2012,46-65 y.,5th Quintile,Good,0.41835,1106,25459,0.39104,0.445
1565,1565,2012,46-65 y.,5th Quintile,Satisfactory,0.38805,871,25459,0.36123,0.41982
1566,1566,2012,46-65 y.,5th Quintile,Poor,0.10618,284,25459,0.09262,0.12026
1567,1567,2012,46-65 y.,5th Quintile,Bad,0.0219,39,25459,0.01503,0.03026
1568,1568,2012,66 and older,1st Quintile,Good,0.17098,148,25459,0.14997,0.18861
1569,1569,2012,66 and older,1st Quintile,Satisfactory,0.41161,321,25459,0.37822,0.44568
1570,1570,2012,66 and older,1st Quintile,Poor,0.31421,224,25459,0.2915,0.34539
1571,1571,2012,66 and older,1st Quintile,Bad,0.10319,77,25459,0.08778,0.11899
1572,1572,2012,66 and older,2nd Quintile,Good,0.23317,273,25459,0.20946,0.25203
1573,1573,2012,66 and older,2nd Quintile,Satisfactory,0.42806,502,25459,0.39713,0.45409
1574,1574,2012,66 and older,2nd Quintile,Poor,0.25357,267,25459,0.23174,0.2764
1575,1575,2012,66 and older,2nd Quintile,Bad,0.0852,86,25459,0.0754,0.09981
1576,1576,2012,66 and older,3rd Quintile,Good,0.22441,216,25459,0.20446,0.24727
1577,1577,2012,66 and older,3rd Quintile,Satisfactory,0.45415,406,25459,0.42514,0.47978
1578,1578,2012,66 and older,3rd Quintile,Poor,0.24252,224,25459,0.22302,0.26565
1579,1579,2012,66 and older,3rd Quintile,Bad,0.07892,69,25459,0.06792,0.09356
1580,1580,2012,66 and older,4th Quintile,Good,0.27853,239,25459,0.25228,0.30474
1581,1581,2012,66 and older,4th Quintile,Satisfactory,0.47276,366,25459,0.43564,0.51933
1582,1582,2012,66 and older,4th Quintile,Poor,0.19248,164,25459,0.16819,0.21641
1583,1583,2012,66 and older,4th Quintile,Bad,0.05624,48,25459,0.04463,0.06986
1584,1584,2012,66 and older,5th Quintile,Very good,0.06232,45,25459,0.04901,0.0794
1585,1585,2012,66 and older,5th Quintile,Good,0.30666,301,25459,0.27924,0.34023
1586,1586,2012,66 and older,5th Quintile,Satisfactory,0.39276,353,25459,0.35235,0.43552
1587,1587,2012,66 and older,5th Quintile,Poor,0.19461,147,25459,0.16455,0.22257
1588,1588,2012,66 and older,5th Quintile,Bad,0.04364,33,25459,0.03055,0.05559
1589,1589,2013,17-29 y.,1st Quintile,Very good,0.23624,295,26007,0.19971,0.27888
1590,1590,2013,17-29 y.,1st Quintile,Good,0.45914,590,26007,0.41807,0.5055
1591,1591,2013,17-29 y.,1st Quintile,Satisfactory,0.22821,299,26007,0.1958,0.26607
1592,1592,2013,17-29 y.,1st Quintile,Poor,0.07642,114,26007,0.06067,0.09362
1593,1593,2013,17-29 y.,2nd Quintile,Very good,0.2724,261,26007,0.23261,0.32205
1594,1594,2013,17-29 y.,2nd Quintile,Good,0.4928,443,26007,0.43623,0.55115
1595,1595,2013,17-29 y.,2nd Quintile,Satisfactory,0.17166,178,26007,0.13739,0.20757
1596,1596,2013,17-29 y.,2nd Quintile,Poor,0.06314,53,26007,0.04127,0.08567
1597,1597,2013,17-29 y.,3rd Quintile,Very good,0.23333,207,26007,0.19561,0.2782
1598,1598,2013,17-29 y.,3rd Quintile,Good,0.49403,359,26007,0.4373,0.55709
1599,1599,2013,17-29 y.,3rd Quintile,Satisfactory,0.22157,147,26007,0.17449,0.26744
1600,1600,2013,17-29 y.,3rd Quintile,Poor,0.05108,40,26007,0.03851,0.0652
1601,1601,2013,17-29 y.,4th Quintile,Very good,0.2965,191,26007,0.25815,0.34125
1602,1602,2013,17-29 y.,4th Quintile,Good,0.52583,335,26007,0.47909,0.58196
1603,1603,2013,17-29 y.,4th Quintile,Satisfactory,0.17767,94,26007,0.14224,0.21502
1604,1604,2013,17-29 y.,5th Quintile,Very good,0.26341,149,26007,0.21642,0.30931
1605,1605,2013,17-29 y.,5th Quintile,Good,0.53597,264,26007,0.47358,0.60545
1606,1606,2013,17-29 y.,5th Quintile,Satisfactory,0.20061,74,26007,0.15764,0.23797
1607,1607,2013,30-45 y.,1st Quintile,Very good,0.09788,154,26007,0.07269,0.12374
1608,1608,2013,30-45 y.,1st Quintile,Good,0.39251,719,26007,0.34421,0.44854
1609,1609,2013,30-45 y.,1st Quintile,Satisfactory,0.2954,546,26007,0.26314,0.3363
1610,1610,2013,30-45 y.,1st Quintile,Poor,0.16812,296,26007,0.14187,0.19564
1611,1611,2013,30-45 y.,1st Quintile,Bad,0.04609,70,26007,0.03341,0.06294
1612,1612,2013,30-45 y.,2nd Quintile,Very good,0.10149,179,26007,0.08076,0.12797
1613,1613,2013,30-45 y.,2nd Quintile,Good,0.46517,852,26007,0.42299,0.51875
1614,1614,2013,30-45 y.,2nd Quintile,Satisfactory,0.29047,533,26007,0.25735,0.32093
1615,1615,2013,30-45 y.,2nd Quintile,Poor,0.11304,189,26007,0.08805,0.14089
1616,1616,2013,30-45 y.,2nd Quintile,Bad,0.02983,36,26007,0.01959,0.04551
1617,1617,2013,30-45 y.,3rd Quintile,Very good,0.10653,185,26007,0.08228,0.12968
1618,1618,2013,30-45 y.,3rd Quintile,Good,0.51363,799,26007,0.45536,0.56382
1619,1619,2013,30-45 y.,3rd Quintile,Satisfactory,0.30492,425,26007,0.26158,0.33966
1620,1620,2013,30-45 y.,3rd Quintile,Poor,0.07492,142,26007,0.06291,0.0887
1621,1621,2013,30-45 y.,4th Quintile,Very good,0.11682,181,26007,0.09642,0.13788
1622,1622,2013,30-45 y.,4th Quintile,Good,0.53231,808,26007,0.48097,0.58801
1623,1623,2013,30-45 y.,4th Quintile,Satisfactory,0.25711,388,26007,0.22082,0.29407
1624,1624,2013,30-45 y.,4th Quintile,Poor,0.09376,125,26007,0.0732,0.11464
1625,1625,2013,30-45 y.,5th Quintile,Very good,0.1694,242,26007,0.14649,0.20011
1626,1626,2013,30-45 y.,5th Quintile,Good,0.5217,734,26007,0.46157,0.5632
1627,1627,2013,30-45 y.,5th Quintile,Satisfactory,0.24111,313,26007,0.20584,0.27592
1628,1628,2013,30-45 y.,5th Quintile,Poor,0.0678,82,26007,0.05023,0.09037
1629,1629,2013,46-65 y.,1st Quintile,Very good,0.02451,49,26007,0.01724,0.03225
1630,1630,2013,46-65 y.,1st Quintile,Good,0.20116,366,26007,0.1755,0.22355
1631,1631,2013,46-65 y.,1st Quintile,Satisfactory,0.37066,519,26007,0.33765,0.41237
1632,1632,2013,46-65 y.,1st Quintile,Poor,0.25928,351,26007,0.22324,0.28497
1633,1633,2013,46-65 y.,1st Quintile,Bad,0.14439,160,26007,0.12083,0.16871
1634,1634,2013,46-65 y.,2nd Quintile,Very good,0.03911,65,26007,0.02839,0.05229
1635,1635,2013,46-65 y.,2nd Quintile,Good,0.32006,470,26007,0.28238,0.35891
1636,1636,2013,46-65 y.,2nd Quintile,Satisfactory,0.39433,529,26007,0.36496,0.43275
1637,1637,2013,46-65 y.,2nd Quintile,Poor,0.20729,249,26007,0.18662,0.232
1638,1638,2013,46-65 y.,2nd Quintile,Bad,0.03922,67,26007,0.03054,0.04681
1639,1639,2013,46-65 y.,3rd Quintile,Very good,0.04494,96,26007,0.03474,0.0567
1640,1640,2013,46-65 y.,3rd Quintile,Good,0.32724,581,26007,0.30087,0.3562
1641,1641,2013,46-65 y.,3rd Quintile,Satisfactory,0.411,619,26007,0.37926,0.44529
1642,1642,2013,46-65 y.,3rd Quintile,Poor,0.17382,265,26007,0.15049,0.19743
1643,1643,2013,46-65 y.,3rd Quintile,Bad,0.043,69,26007,0.03485,0.05313
1644,1644,2013,46-65 y.,4th Quintile,Very good,0.06077,120,26007,0.05056,0.07492
1645,1645,2013,46-65 y.,4th Quintile,Good,0.35333,746,26007,0.32552,0.38645
1646,1646,2013,46-65 y.,4th Quintile,Satisfactory,0.40107,728,26007,0.37276,0.42817
1647,1647,2013,46-65 y.,4th Quintile,Poor,0.1518,272,26007,0.1353,0.17032
1648,1648,2013,46-65 y.,4th Quintile,Bad,0.03301,53,26007,0.0245,0.03961
1649,1649,2013,46-65 y.,5th Quintile,Very good,0.07572,218,26007,0.06627,0.08929
1650,1650,2013,46-65 y.,5th Quintile,Good,0.41577,1134,26007,0.38911,0.44254
1651,1651,2013,46-65 y.,5th Quintile,Satisfactory,0.35928,926,26007,0.33504,0.38159
1652,1652,2013,46-65 y.,5th Quintile,Poor,0.13184,329,26007,0.1167,0.14615
1653,1653,2013,46-65 y.,5th Quintile,Bad,0.0174,44,26007,0.0118,0.02424
1654,1654,2013,66 and older,1st Quintile,Good,0.18273,156,26007,0.16205,0.20347
1655,1655,2013,66 and older,1st Quintile,Satisfactory,0.42716,351,26007,0.39559,0.45884
1656,1656,2013,66 and older,1st Quintile,Poor,0.27117,209,26007,0.245,0.3023
1657,1657,2013,66 and older,1st Quintile,Bad,0.11894,91,26007,0.10382,0.13805
1658,1658,2013,66 and older,2nd Quintile,Good,0.24073,292,26007,0.22155,0.26175
1659,1659,2013,66 and older,2nd Quintile,Satisfactory,0.41902,531,26007,0.39948,0.44304
1660,1660,2013,66 and older,2nd Quintile,Poor,0.25287,297,26007,0.23395,0.27442
1661,1661,2013,66 and older,2nd Quintile,Bad,0.08738,85,26007,0.07659,0.09814
1662,1662,2013,66 and older,3rd Quintile,Very good,0.02903,34,26007,0.02357,0.03623
1663,1663,2013,66 and older,3rd Quintile,Good,0.22128,240,26007,0.20586,0.24179
1664,1664,2013,66 and older,3rd Quintile,Satisfactory,0.42662,454,26007,0.39916,0.45845
1665,1665,2013,66 and older,3rd Quintile,Poor,0.2481,250,26007,0.22538,0.26735
1666,1666,2013,66 and older,3rd Quintile,Bad,0.07497,75,26007,0.06464,0.08635
1667,1667,2013,66 and older,4th Quintile,Good,0.25932,231,26007,0.24034,0.28297
1668,1668,2013,66 and older,4th Quintile,Satisfactory,0.47066,385,26007,0.43143,0.50295
1669,1669,2013,66 and older,4th Quintile,Poor,0.2101,176,26007,0.18775,0.23693
1670,1670,2013,66 and older,4th Quintile,Bad,0.05992,52,26007,0.04731,0.07298
1671,1671,2013,66 and older,5th Quintile,Very good,0.0454,48,26007,0.03606,0.05605
1672,1672,2013,66 and older,5th Quintile,Good,0.34296,355,26007,0.31136,0.37862
1673,1673,2013,66 and older,5th Quintile,Satisfactory,0.39313,381,26007,0.35375,0.43488
1674,1674,2013,66 and older,5th Quintile,Poor,0.16411,156,26007,0.14463,0.1869
1675,1675,2013,66 and older,5th Quintile,Bad,0.0544,42,26007,0.04412,0.06581
1676,1676,2014,17-29 y.,1st Quintile,Very good,0.25865,423,27429,0.22441,0.29138
1677,1677,2014,17-29 y.,1st Quintile,Good,0.47496,761,27429,0.432,0.5238
1678,1678,2014,17-29 y.,1st Quintile,Satisfactory,0.18881,333,27429,0.1664,0.21682
1679,1679,2014,17-29 y.,1st Quintile,Poor,0.07758,110,27429,0.06393,0.09558
1680,1680,2014,17-29 y.,2nd Quintile,Very good,0.27142,272,27429,0.22833,0.31755
1681,1681,2014,17-29 y.,2nd Quintile,Good,0.49218,499,27429,0.44291,0.55441
1682,1682,2014,17-29 y.,2nd Quintile,Satisfactory,0.18076,187,27429,0.14578,0.21736
1683,1683,2014,17-29 y.,2nd Quintile,Poor,0.05565,55,27429,0.04145,0.07033
1684,1684,2014,17-29 y.,3rd Quintile,Very good,0.27357,237,27429,0.23905,0.31729
1685,1685,2014,17-29 y.,3rd Quintile,Good,0.45752,394,27429,0.40257,0.52023
1686,1686,2014,17-29 y.,3rd Quintile,Satisfactory,0.1923,169,27429,0.15363,0.23357
1687,1687,2014,17-29 y.,3rd Quintile,Poor,0.07661,54,27429,0.05379,0.10062
1688,1688,2014,17-29 y.,4th Quintile,Very good,0.2866,214,27429,0.24092,0.33139
1689,1689,2014,17-29 y.,4th Quintile,Good,0.46897,401,27429,0.41899,0.51466
1690,1690,2014,17-29 y.,4th Quintile,Satisfactory,0.18575,137,27429,0.15905,0.21464
1691,1691,2014,17-29 y.,4th Quintile,Poor,0.05868,45,27429,0.0434,0.07672
1692,1692,2014,17-29 y.,5th Quintile,Very good,0.26841,157,27429,0.22966,0.31606
1693,1693,2014,17-29 y.,5th Quintile,Good,0.53909,252,27429,0.47009,0.60514
1694,1694,2014,17-29 y.,5th Quintile,Satisfactory,0.19249,91,27429,0.14469,0.24971
1695,1695,2014,30-45 y.,1st Quintile,Very good,0.13161,209,27429,0.11122,0.15972
1696,1696,2014,30-45 y.,1st Quintile,Good,0.3445,725,27429,0.3117,0.3823
1697,1697,2014,30-45 y.,1st Quintile,Satisfactory,0.30508,567,27429,0.27055,0.34065
1698,1698,2014,30-45 y.,1st Quintile,Poor,0.15337,299,27429,0.12911,0.17725
1699,1699,2014,30-45 y.,1st Quintile,Bad,0.06544,91,27429,0.05006,0.08098
1700,1700,2014,30-45 y.,2nd Quintile,Very good,0.10679,203,27429,0.08777,0.13344
1701,1701,2014,30-45 y.,2nd Quintile,Good,0.48359,929,27429,0.4385,0.53147
1702,1702,2014,30-45 y.,2nd Quintile,Satisfactory,0.26529,552,27429,0.23452,0.30046
1703,1703,2014,30-45 y.,2nd Quintile,Poor,0.12237,199,27429,0.0992,0.15212
1704,1704,2014,30-45 y.,2nd Quintile,Bad,0.02196,43,27429,0.01535,0.0298
1705,1705,2014,30-45 y.,3rd Quintile,Very good,0.1276,201,27429,0.10168,0.15054
1706,1706,2014,30-45 y.,3rd Quintile,Good,0.50659,868,27429,0.45548,0.55614
1707,1707,2014,30-45 y.,3rd Quintile,Satisfactory,0.28545,458,27429,0.24932,0.32045
1708,1708,2014,30-45 y.,3rd Quintile,Poor,0.08036,156,27429,0.06636,0.09954
1709,1709,2014,30-45 y.,4th Quintile,Very good,0.11338,182,27429,0.0907,0.13546
1710,1710,2014,30-45 y.,4th Quintile,Good,0.51311,833,27429,0.46494,0.57133
1711,1711,2014,30-45 y.,4th Quintile,Satisfactory,0.31536,431,27429,0.28064,0.35672
1712,1712,2014,30-45 y.,4th Quintile,Poor,0.05815,107,27429,0.0456,0.07363
1713,1713,2014,30-45 y.,5th Quintile,Very good,0.1805,268,27429,0.15582,0.2083
1714,1714,2014,30-45 y.,5th Quintile,Good,0.54947,768,27429,0.50431,0.60166
1715,1715,2014,30-45 y.,5th Quintile,Satisfactory,0.19858,287,27429,0.16972,0.23224
1716,1716,2014,30-45 y.,5th Quintile,Poor,0.07145,101,27429,0.054,0.0914
1717,1717,2014,46-65 y.,1st Quintile,Very good,0.03936,73,27429,0.03138,0.04852
1718,1718,2014,46-65 y.,1st Quintile,Good,0.22608,427,27429,0.20211,0.25081
1719,1719,2014,46-65 y.,1st Quintile,Satisfactory,0.34119,581,27429,0.3129,0.3787
1720,1720,2014,46-65 y.,1st Quintile,Poor,0.29483,418,27429,0.26203,0.33165
1721,1721,2014,46-65 y.,1st Quintile,Bad,0.09855,147,27429,0.08451,0.11511
1722,1722,2014,46-65 y.,2nd Quintile,Very good,0.05332,81,27429,0.03715,0.06785
1723,1723,2014,46-65 y.,2nd Quintile,Good,0.27005,443,27429,0.24072,0.30295
1724,1724,2014,46-65 y.,2nd Quintile,Satisfactory,0.37465,554,27429,0.34025,0.41438
1725,1725,2014,46-65 y.,2nd Quintile,Poor,0.22878,282,27429,0.20142,0.25843
1726,1726,2014,46-65 y.,2nd Quintile,Bad,0.07321,94,27429,0.05809,0.08647
1727,1727,2014,46-65 y.,3rd Quintile,Very good,0.03262,75,27429,0.02575,0.03946
1728,1728,2014,46-65 y.,3rd Quintile,Good,0.36379,616,27429,0.33009,0.39857
1729,1729,2014,46-65 y.,3rd Quintile,Satisfactory,0.40758,659,27429,0.37622,0.44396
1730,1730,2014,46-65 y.,3rd Quintile,Poor,0.16637,252,27429,0.14706,0.18665
1731,1731,2014,46-65 y.,3rd Quintile,Bad,0.02965,57,27429,0.02225,0.03865
1732,1732,2014,46-65 y.,4th Quintile,Very good,0.05451,101,27429,0.04251,0.06605
1733,1733,2014,46-65 y.,4th Quintile,Good,0.39065,815,27429,0.3664,0.41499
1734,1734,2014,46-65 y.,4th Quintile,Satisfactory,0.3759,719,27429,0.34699,0.40206
1735,1735,2014,46-65 y.,4th Quintile,Poor,0.15369,281,27429,0.13598,0.17136
1736,1736,2014,46-65 y.,4th Quintile,Bad,0.02525,48,27429,0.01874,0.03221
1737,1737,2014,46-65 y.,5th Quintile,Very good,0.07504,197,27429,0.06282,0.08805
1738,1738,2014,46-65 y.,5th Quintile,Good,0.42417,1135,27429,0.39558,0.45487
1739,1739,2014,46-65 y.,5th Quintile,Satisfactory,0.35567,892,27429,0.3323,0.38136
1740,1740,2014,46-65 y.,5th Quintile,Poor,0.12559,313,27429,0.11277,0.13941
1741,1741,2014,46-65 y.,5th Quintile,Bad,0.01953,41,27429,0.01483,0.0243
1742,1742,2014,66 and older,1st Quintile,Good,0.15694,131,27429,0.1384,0.17866
1743,1743,2014,66 and older,1st Quintile,Satisfactory,0.43832,342,27429,0.40628,0.47363
1744,1744,2014,66 and older,1st Quintile,Poor,0.3026,234,27429,0.27436,0.33192
1745,1745,2014,66 and older,1st Quintile,Bad,0.10214,84,27429,0.08582,0.11719
1746,1746,2014,66 and older,2nd Quintile,Good,0.23396,302,27429,0.21224,0.25531
1747,1747,2014,66 and older,2nd Quintile,Satisfactory,0.45182,554,27429,0.41754,0.47857
1748,1748,2014,66 and older,2nd Quintile,Poor,0.24169,292,27429,0.2201,0.26191
1749,1749,2014,66 and older,2nd Quintile,Bad,0.07253,90,27429,0.06368,0.08252
1750,1750,2014,66 and older,3rd Quintile,Good,0.21294,240,27429,0.19287,0.23058
1751,1751,2014,66 and older,3rd Quintile,Satisfactory,0.42743,437,27429,0.39551,0.45876
1752,1752,2014,66 and older,3rd Quintile,Poor,0.27223,281,27429,0.246,0.29688
1753,1753,2014,66 and older,3rd Quintile,Bad,0.08741,80,27429,0.07464,0.10205
1754,1754,2014,66 and older,4th Quintile,Very good,0.03094,34,27429,0.02514,0.03767
1755,1755,2014,66 and older,4th Quintile,Good,0.25375,247,27429,0.22801,0.27554
1756,1756,2014,66 and older,4th Quintile,Satisfactory,0.4457,376,27429,0.40609,0.48978
1757,1757,2014,66 and older,4th Quintile,Poor,0.20819,196,27429,0.18622,0.23024
1758,1758,2014,66 and older,4th Quintile,Bad,0.06141,53,27429,0.04923,0.0733
1759,1759,2014,66 and older,5th Quintile,Very good,0.06193,54,27429,0.04862,0.07618
1760,1760,2014,66 and older,5th Quintile,Good,0.33899,329,27429,0.30465,0.37453
1761,1761,2014,66 and older,5th Quintile,Satisfactory,0.41208,360,27429,0.36658,0.4511
1762,1762,2014,66 and older,5th Quintile,Poor,0.18699,144,27429,0.16285,0.21731
