"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","Hessen","Paar mit Kind(ern)","59250.97","50565.5","967","22200","36200","73524","108000","176000","56547.11","61954.83","0","279826","52290","57449"
"2006","Hessen","Sonstige","37908.19","35272","35","19400","19400","41698","55900","197009","23145.65","52670.73","0","197009","28846","53399"
"2006","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2006","Niedersachsen","(Ehe-)Paar ohne Kind(er)","24133.93","4918.5","734","0","0","44400","67160","144000","21451.03","26816.83","0","264722","10560","21991"
"2006","Niedersachsen","1-Pers.- Haushalt","15202.25","0","254","0","0","26202","41376","126068","11922.07","18482.43","0","180513","0","7440"
"2006","Niedersachsen","Alleinerziehende","17679.58","12730","171","0","3000","27600","36330","63000","13588.02","21771.14","0","180000","11826","19299"
"2006","Niedersachsen","Paar mit Kind(ern)","45949.1","41873","1362","9289","26713","56537","77300","177892","43735.41","48162.79","0","315999","45201","47101"
"2006","Niedersachsen","Sonstige","28718.37","26368","102","0","5194","43803","59960","90646","23215.22","34221.52","0","120500","26640","43803"
"2006","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","29273.49","13587","1792","0","0","50040","77500","149583","26778.37","31768.61","0","992880","14596","23000"
"2006","Nordrhein-Westfalen","1-Pers.- Haushalt","14959.14","0","651","0","0","26314","42650","94990","12198.62","17719.66","0","480000","0","1750"
"2006","Nordrhein-Westfalen","Alleinerziehende","15374.5","8100","378","0","0","24000","35868","84246","13350.54","17398.46","0","106352","5852","13980"
"2006","Nordrhein-Westfalen","Paar mit Kind(ern)","50677.22","45614.5","2997","13029","30950","63600","86314","173247","48986.52","52367.92","0","582850","50004","52850"
"2006","Nordrhein-Westfalen","Sonstige","42715.17","28831","146","362","7258","60122","123805","123805","37265.18","48165.16","0","123805","28400","50236"
"2006","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","26641.82","12342","428","0","0","44868","71173","130748","23146.26","30137.38","0","219932","7400","24500"
"2006","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","13722.57","0","208","0","0","24500","44150","72000","10588.55","16856.59","0","180000","0","5400"
"2006","Rheinland-Pfalz,Saarland","Alleinerziehende","13848.09","6794.5","121","0","0","25800","34400","65000","10471.04","17225.14","0","65000","4700","18100"
"2006","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","47208.95","44090","911","12701","32646","62623","81460","133617","45352.94","49064.96","0","153150","46800","51680"
"2006","Rheinland-Pfalz,Saarland","Sonstige","33440.06","24730","58","9600","15603","59804","59804","102000","24781.37","42098.75","0","125860","21600","26400"
"2006","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Saarland","Sonstige","","","","","","","","","","","","","",""
"2006","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2006","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","32021.96","20730","296","0","0","51434","75600","153000","27599.26","36444.66","0","178800","9600","30205"
"2006","Schleswig-Holstein","1-Pers.- Haushalt","11204.36","0","97","0","0","20704","33476","72000","7088.2","15320.52","0","132000","0","6900"
"2006","Schleswig-Holstein","Alleinerziehende","14750.12","2362.5","58","0","0","28695","33875","91837","7782.5","21717.74","0","91837","600","17649"
"2006","Schleswig-Holstein","Paar mit Kind(ern)","47963.13","41589","436","13200","26700","62591","84000","161400","43901.02","52025.24","0","418565","47130","52595"
"2006","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2006","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2007","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","32147.84","15528","848","0","0","57100","86253","145117","29251.23","35044.45","0","310730","19200","33640"
"2007","Baden-Wuerttemberg","1-Pers.- Haushalt","15857.07","1128","362","0","0","32000","45600","75000","13562.64","18151.5","0","125400","0","13450"
"2007","Baden-Wuerttemberg","Alleinerziehende","19662.02","11637.5","210","0","280","34950","46156","122023","16221.09","23102.95","0","122023","13228","24180"
"2007","Baden-Wuerttemberg","Paar mit Kind(ern)","56281.25","50532.5","1811","22800","35676","71200","96000","177300","54200.96","58361.54","0","433300","54160","58406"
"2007","Baden-Wuerttemberg","Sonstige","42871.04","32325","78","24100","29100","55796","67503","78304","37972.31","47769.77","0","91200","33450","49700"
"2007","Bayern","(Ehe-)Paar ohne Kind(er)","27798.96","12564","1058","0","0","46578","75497","142947","25449.36","30148.56","0","216000","17304","26700"
"2007","Bayern","1-Pers.- Haushalt","17856.1","4470","433","0","0","31696","52000","86750","15476.19","20236.01","0","180000","3887","14000"
"2007","Bayern","Alleinerziehende","25150.55","20200","247","0","4550","39600","56276","94074","21528.01","28773.09","0","144900","16427","26400"
"2007","Bayern","Paar mit Kind(ern)","54390.23","49375","2131","19550","33600","68333","94000","163080","52761.02","56019.44","0","272858","50600","54483"
"2007","Bayern","Sonstige","34270.54","29825","87","0","6000","63790","67140","77800","28148.43","40392.65","0","86300","24010","54000"
"2007","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Berlin","Sonstige","","","","","","","","","","","","","",""
"2007","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2007","Bremen","(Ehe-)Paar ohne Kind(er)","27889.87","11350","60","0","0","50659","91957","114204","15432.15","40347.59","0","206400","0","45890"
"2007","Bremen","1-Pers.- Haushalt","11571.81","0","31","0","0","19051","42600","70000","3238.03","19905.59","0","70000","0","19051"
"2007","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Bremen","Paar mit Kind(ern)","48394.83","38675","72","32080","33540","54005","67287","604825","21405.77","75383.89","0","604825","39600","56211"
"2007","Bremen","Sonstige","","","","","","","","","","","","","",""
"2007","Hamburg","(Ehe-)Paar ohne Kind(er)","31261.53","21270","116","0","0","54514","72883","110850","24691.12","37831.94","0","119450","10349","34200"
"2007","Hamburg","1-Pers.- Haushalt","14464.12","0","79","0","0","29890","42000","60000","10537.1","18391.14","0","60422","0","19320"
"2007","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Hamburg","Paar mit Kind(ern)","53728.3","46400","156","0","30420","66182","105438","285040","44916.9","62539.7","0","285040","50350","61660"
"2007","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2007","Hessen","(Ehe-)Paar ohne Kind(er)","35380.63","20800","564","0","0","58200","84755","257151","30255.4","40505.86","0","525200","20600","36150"
"2007","Hessen","1-Pers.- Haushalt","17627.77","196","197","0","0","31300","48000","111200","13298.67","21956.87","0","228000","0","6001"
"2007","Hessen","Alleinerziehende","26130.89","21430.5","108","1219","5760","37418","49500","103100","20973.46","31288.32","0","128703","18630","30046"
"2007","Hessen","Paar mit Kind(ern)","60813.67","49227","932","23712","36877","73556","120000","196150","57776.42","63850.92","0","336168","52028","56352"
"2007","Hessen","Sonstige","31982.84","32041","33","16900","16900","36530","57150","69772","25182.44","38783.24","0","69772","28840","50799"
"2007","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2007","Niedersachsen","(Ehe-)Paar ohne Kind(er)","24737.08","6022.5","706","0","0","45340","66296","133399","22011.51","27462.65","0","266000","7300","25650"
"2007","Niedersachsen","1-Pers.- Haushalt","15994.28","0","243","0","0","28600","40800","135048","12472.68","19515.88","0","241898","0","6000"
"2007","Niedersachsen","Alleinerziehende","19540.96","14153.5","150","240","5000","29600","44000","69960","15872.21","23209.71","0","126682","12570","19963"
"2007","Niedersachsen","Paar mit Kind(ern)","48026.21","43160","1239","12360","30970","57600","85554","182321","45674.24","50378.18","0","414509","45151","49328"
"2007","Niedersachsen","Sonstige","30352.8","35021.5","92","0","0","48602","50347","130294","24381.01","36324.59","0","130294","30000","48602"
"2007","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","30408.43","11860","1630","0","0","49200","82293","184000","28087.4","32729.46","0","6e+05","14300","23800"
"2007","Nordrhein-Westfalen","1-Pers.- Haushalt","14951.32","0","601","0","0","28200","44246","89134","12648.89","17253.75","0","420000","0","2364"
"2007","Nordrhein-Westfalen","Alleinerziehende","16577.51","11500","324","0","0","25700","41619","85200","14199.42","18955.6","0","99478","6400","15000"
"2007","Nordrhein-Westfalen","Paar mit Kind(ern)","54688.08","47412","2828","16065","31968","68291","94080","198275","52762.91","56613.25","0","599178","51650","54292"
"2007","Nordrhein-Westfalen","Sonstige","47659.96","38200","140","0","24103","59100","133765","133765","42117.53","53202.39","0","133765","33410","49360"
"2007","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","31353.93","23290","372","0","0","53750","77300","137844","27277.18","35430.68","0","240000","14539","30000"
"2007","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","12062.94","0","198","0","0","22012","43086","84300","9257.72","14868.16","0","95500","0","2900"
"2007","Rheinland-Pfalz,Saarland","Alleinerziehende","13478.56","10000","119","0","0","23030","31750","68400","10452.83","16504.29","0","68400","9000","16800"
"2007","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","48925.81","45410.5","838","8420","30150","65000","87725","143800","46825.45","51026.17","0","194400","49700","54580"
"2007","Rheinland-Pfalz,Saarland","Sonstige","23541.63","23025","41","0","16898","27749","36078","104600","12762.51","34320.75","0","104600","19650","36078"
"2007","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Saarland","Sonstige","","","","","","","","","","","","","",""
"2007","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2007","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","25960.74","20480","266","0","0","43152","72000","85684","21999.05","29922.43","0","179000","2800","25350"
"2007","Schleswig-Holstein","1-Pers.- Haushalt","11678.83","0","101","0","0","26000","36000","61150","7817.1","15540.56","0","120000","0","5200"
"2007","Schleswig-Holstein","Alleinerziehende","13013.77","2083.5","61","0","0","13200","44063","104847","5563.46","20464.08","0","104847","1800","12386"
"2007","Schleswig-Holstein","Paar mit Kind(ern)","49492.9","45893.5","368","16952","27400","67260","91330","131100","45643.14","53342.66","0","232754","48900","55500"
"2007","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2007","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2007","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2007","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2007","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2007","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2008","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","33876.52","15450","836","0","0","57965","87539","204010","30784.73","36968.31","0","306515","21000","33604"
"2008","Baden-Wuerttemberg","1-Pers.- Haushalt","16908.64","430.5","345","0","0","33400","44800","76100","14374.09","19443.19","0","144037","0","16200"
"2008","Baden-Wuerttemberg","Alleinerziehende","21164.18","16920","204","0","900","33500","46600","89253","17950.58","24377.78","0","101000","13800","20699"
"2008","Baden-Wuerttemberg","Paar mit Kind(ern)","60231.5","55354","1661","22900","38600","75873","97713","180260","58142.85","62320.15","0","451250","56388","60321"
"2008","Baden-Wuerttemberg","Sonstige","38269.64","31685","63","22564","27000","55164","60370","79795","32578.25","43961.03","0","79795","36370","51011"
